,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2015-01-01,1.01084,0.72494,5.6529,87.784,1.06571,1.03216,0.72937,0.71794,5.59266,86.815,1.02129,7.7942,121.022,1.495,1.51012,1.08376,0.7368,8.44664,131.168,1.5929,1.54294,1.08981,2.02724,2.04845,1.47052,11.45817,177.888,2.16074,2.0932,1.4784,15.52437,0.948,0.68049,5.30312,82.339,0.96876,0.68419,0.70244,5.47388,85.006,1.38583,0.99445,7.75069,120.326,1.4159
2015-01-02,0.95078,0.81158,6.30878,97.73,1.04999,1.07987,0.8134,0.85326,6.63227,102.771,1.13509,7.77536,120.404,1.48139,1.40916,1.20252,0.77948,9.34892,144.758,1.55577,1.59999,1.2054,1.9007,1.80679,1.54268,11.98758,185.73,1.99609,2.05224,1.54562,15.49547,0.90526,0.77276,6.00902,93.07,1.02852,0.77477,0.75141,5.84413,90.473,1.16952,0.9975,7.75571,120.177,1.32715
2015-01-05,0.9523,0.81634,6.26295,97.021,1.05224,1.07752,0.80748,0.85805,6.58254,101.89,1.13187,7.67064,119.288,1.47864,1.40629,1.20209,0.78225,9.25649,143.323,1.55496,1.59085,1.19343,1.89031,1.79808,1.54231,11.83554,183.316,1.98872,2.03424,1.52595,15.47712,0.90495,0.77587,5.95571,92.258,1.02454,0.76787,0.7586,5.81499,90.031,1.17827,1.01125,7.7561,120.041,1.33385
2015-01-06,0.95452,0.81674,6.28336,96.332,1.04679,1.0805,0.81023,0.85473,6.5764,100.84,1.13111,7.69291,117.997,1.471,1.40549,1.20139,0.78415,9.24281,141.764,1.54173,1.5895,1.19192,1.87813,1.79187,1.53197,11.79137,180.877,1.96613,2.02799,1.52049,15.33497,0.91209,0.77932,5.99854,92.002,1.03174,0.77352,0.75581,5.81249,89.158,1.17923,1.00802,7.75486,118.921,1.33411
2015-01-07,0.95532,0.81783,6.25913,96.034,1.03961,1.07919,0.80712,0.85582,6.55259,100.549,1.1297,7.65609,117.444,1.4685,1.40331,1.20105,0.78382,9.19458,141.071,1.5271,1.5848,1.18571,1.87309,1.78978,1.53229,11.72315,179.903,1.94736,2.02134,1.51178,15.33859,0.91853,0.78651,6.02034,92.342,1.03799,0.77632,0.75776,5.80174,89.006,1.1835,1.01287,7.75465,118.944,1.33659
2015-01-08,0.95772,0.82346,6.28216,96.754,1.039,1.08359,0.81001,0.86065,6.55993,101.111,1.1315,7.62463,117.546,1.45867,1.39566,1.20106,0.78277,9.15731,141.177,1.51482,1.58005,1.18082,1.86324,1.78402,1.53435,11.70101,180.417,1.93528,2.01852,1.50883,15.41085,0.92227,0.79278,6.04801,93.178,1.04295,0.77991,0.76006,5.7976,89.325,1.18226,1.01709,7.75488,119.505,1.3376
2015-01-09,0.9668,0.82947,6.32663,97.225,1.04287,1.0892,0.81593,0.85794,6.54417,100.548,1.12698,7.62529,117.213,1.44796,1.3998,1.20102,0.78097,9.1575,140.771,1.50928,1.57767,1.18106,1.85434,1.79205,1.53795,11.72779,180.163,1.93174,2.02046,1.51248,15.36413,0.92742,0.79579,6.06773,93.26,1.04542,0.78256,0.76123,5.8055,89.239,1.18485,1.01687,7.75386,119.132,1.33557
2015-01-12,0.97401,0.83057,6.34855,96.923,1.04778,1.09232,0.81882,0.85177,6.50897,99.456,1.11952,7.64012,116.771,1.44604,1.41,1.20101,0.78061,9.17608,140.224,1.51588,1.57904,1.18349,1.8524,1.8067,1.53856,11.75445,179.683,1.94188,2.02253,1.51605,15.28713,0.92897,0.79236,6.05407,92.452,1.04192,0.78083,0.76059,5.81332,88.822,1.1912,1.01484,7.75334,118.527,1.33372
2015-01-13,0.97618,0.82996,6.32854,96.414,1.05206,1.08936,0.81626,0.85061,6.48057,98.759,1.11566,7.62082,116.098,1.44704,1.41195,1.20098,0.77883,9.15219,139.432,1.52191,1.57522,1.18044,1.85777,1.81351,1.54204,11.74635,179.131,1.95466,2.02231,1.51501,15.24127,0.92776,0.78915,6.01574,91.612,1.03515,0.77591,0.76242,5.80917,88.546,1.19637,1.01738,7.75313,118.168,1.33461
2015-01-14,0.97425,0.82997,6.31378,95.629,1.05351,1.08645,0.81432,0.85208,6.48158,98.156,1.11529,7.60811,115.131,1.44697,1.40955,1.20099,0.77547,9.13687,138.264,1.52504,1.57193,1.1784,1.86437,1.81766,1.54867,11.78734,178.312,1.9666,2.02764,1.52025,15.13157,0.92465,0.78746,5.99399,90.728,1.03149,0.77306,0.76403,5.81159,87.983,1.19626,1.01914,7.7537,117.322,1.33416
