,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2012-03-01,0.74,0.66,0.66,0.64,0.54,0.57,0.81,0.83,0.54,0.57
2012-03-02,0.66,0.66,0.74,0.73,0.67,0.78,0.81,0.97,0.72,0.82
2012-03-05,0.85,0.82,0.8,0.78,0.78,0.67,1.23,1.25,0.8,0.69
2012-03-06,1.13,0.81,0.77,0.77,0.93,1.02,2.03,1.19,0.88,1.02
2012-03-07,0.76,0.56,0.51,0.51,0.51,0.57,1.13,0.98,0.58,0.57
2012-03-08,1.06,0.96,0.95,0.94,0.8,0.91,1.5,1.38,0.82,0.97
2012-03-09,0.92,1.09,1.06,1.05,0.93,0.92,1.23,1.03,0.86,0.92
2012-03-12,0.9,0.63,0.7,0.7,0.68,0.58,0.86,0.73,0.7,0.58
2012-03-13,0.82,0.84,1.06,0.94,1.02,0.77,1.27,0.95,0.77,0.79
2012-03-14,0.89,0.9,0.87,0.77,0.89,0.91,0.95,1.55,0.77,0.93
2012-03-15,0.86,0.85,0.96,0.75,0.83,0.94,1.04,1.35,0.75,0.95
2012-03-16,0.68,0.76,0.77,0.72,0.83,0.78,0.97,0.77,0.69,0.78
2012-03-19,0.66,0.68,0.73,0.72,0.66,0.61,0.95,0.69,0.53,0.61
2012-03-20,1.24,0.93,0.78,0.75,0.73,0.8,0.83,1.34,0.79,0.82
2012-03-21,0.74,0.63,0.66,0.67,0.66,0.72,1.14,0.93,0.63,0.73
2012-03-22,1.15,1.04,0.88,0.87,0.88,0.9,1.86,1.23,0.82,0.91
2012-03-23,0.91,0.86,0.7,0.69,0.67,0.78,1.26,0.99,0.69,0.76
2012-03-26,0.83,0.76,0.79,0.81,0.74,0.92,1.19,0.8,0.73,0.92
2012-03-27,0.74,0.56,0.5,0.51,0.56,0.57,0.88,0.63,0.61,0.57
2012-03-28,0.98,0.67,0.64,0.65,0.75,0.63,1.05,0.73,0.6,0.64
2012-03-29,0.87,0.68,0.66,0.66,0.76,0.69,1.55,0.85,0.68,0.69
2012-03-30,0.76,0.69,0.68,0.64,0.68,0.59,1.41,0.8,0.61,0.6
2012-04-02,0.9,1.04,0.86,0.87,0.84,0.76,1.76,0.94,0.72,0.77
2012-04-03,1.16,0.92,0.89,0.84,0.81,0.99,1.3,0.91,0.82,0.98
2012-04-04,0.81,0.66,0.75,0.8,0.69,0.73,1.41,0.83,0.66,0.74
2012-04-05,0.85,1.05,0.85,0.95,0.79,0.68,1.18,0.83,0.67,0.68
2012-04-06,0.8,0.98,0.65,0.62,0.62,0.59,1.52,0.88,0.66,0.59
2012-04-09,0.64,0.69,0.63,0.64,0.53,0.58,0.89,0.93,0.6,0.59
2012-04-10,0.93,0.96,0.77,0.75,0.84,0.84,1.95,1.24,0.77,0.84
2012-04-11,0.8,0.53,0.61,0.58,0.55,0.63,1.09,0.77,0.56,0.63
2012-04-12,1.11,0.77,0.69,0.65,0.68,0.79,0.88,0.95,0.69,0.79
2012-04-13,0.9,0.74,0.91,0.85,0.77,0.78,1.03,1.0,1.19,0.77
2012-04-16,0.77,0.84,0.99,0.94,0.73,0.76,1.14,1.03,0.76,0.75
2012-04-17,0.96,1.46,0.74,0.75,0.78,0.74,1.18,1.01,0.76,0.76
2012-04-18,0.69,0.67,0.68,0.63,1.1,0.64,0.94,0.97,0.58,0.65
2012-04-19,0.68,0.76,0.64,0.64,0.61,0.59,0.83,0.78,0.54,0.6
2012-04-20,0.55,0.55,0.58,0.55,0.57,0.57,0.66,0.68,0.48,0.57
2012-04-23,0.92,0.79,0.7,0.68,0.63,0.7,1.27,0.99,0.65,0.69
2012-04-24,0.82,0.61,0.58,0.57,0.53,0.5,0.94,0.77,0.49,0.5
2012-04-25,0.49,0.64,0.47,0.46,0.72,0.49,0.74,0.58,0.47,0.49
2012-04-26,0.51,0.56,0.5,0.51,0.44,0.47,0.99,0.83,0.44,0.48
2012-04-27,0.81,0.65,0.7,0.69,0.67,0.9,1.28,1.12,0.67,0.89
2012-04-30,0.65,0.93,0.57,0.55,0.58,0.55,1.12,0.87,0.59,0.55
2012-05-01,1.22,0.92,0.74,0.72,0.66,0.6,0.94,0.9,0.65,0.6
2012-05-02,0.67,0.61,0.75,0.74,0.58,0.62,1.06,0.77,0.55,0.62
2012-05-03,0.81,0.86,0.7,0.7,0.62,0.64,0.79,1.32,0.62,0.64
2012-05-04,0.93,0.96,0.75,0.74,0.65,0.68,1.14,0.96,0.68,0.68
2012-05-07,0.81,0.61,0.61,0.61,0.55,0.64,0.93,0.65,0.58,0.63
2012-05-08,0.93,0.79,0.59,0.59,0.61,0.71,0.95,1.11,0.62,0.7
2012-05-09,0.72,0.66,0.57,0.57,0.6,0.67,1.07,0.64,0.55,0.68
2012-05-10,0.91,0.57,0.49,0.5,0.67,0.55,0.91,0.76,0.52,0.54
2012-05-11,0.7,1.07,0.52,0.53,0.72,0.51,0.69,0.86,0.5,0.5
2012-05-14,0.67,0.61,0.62,0.62,0.74,0.58,0.98,0.75,0.57,0.58
2012-05-15,0.79,0.72,0.73,0.74,0.76,0.82,0.76,1.0,0.61,0.85
2012-05-16,0.78,0.7,0.59,0.59,0.77,0.66,0.79,0.79,0.71,0.67
2012-05-17,0.84,0.95,0.68,0.68,1.03,0.77,1.93,0.83,0.8,0.78
2012-05-18,1.19,1.05,1.18,1.18,0.88,0.86,1.02,1.77,0.84,0.87
2012-05-21,0.89,0.69,0.6,0.61,0.61,0.71,0.91,1.22,0.62,0.71
2012-05-22,0.95,0.83,0.81,0.82,0.82,1.06,1.1,1.44,0.84,1.06
2012-05-23,0.99,0.89,0.97,0.98,0.82,0.89,1.65,1.14,0.8,0.89
2012-05-24,0.81,0.65,0.79,0.7,0.62,0.65,0.76,1.02,0.62,0.66
2012-05-25,0.62,0.6,0.63,0.69,0.59,0.6,0.62,0.78,0.63,0.6
2012-05-28,0.74,0.52,0.62,0.67,0.52,0.54,0.57,0.73,0.5,0.55
2012-05-29,0.72,0.56,0.59,0.65,0.6,0.63,0.77,0.77,0.52,0.65
2012-05-30,1.05,0.85,0.73,0.73,0.83,1.0,1.62,0.92,0.76,1.02
2012-05-31,1.0,0.92,0.69,0.7,0.98,0.81,1.56,0.92,0.69,0.81
2012-06-01,1.31,1.32,1.15,1.16,1.11,1.16,1.94,1.22,1.11,1.16
2012-06-04,0.91,0.85,0.81,0.79,0.67,0.77,1.04,0.94,0.78,0.79
2012-06-05,0.92,0.76,0.81,0.82,0.67,0.78,1.27,0.88,0.66,0.77
2012-06-06,1.47,0.91,0.95,0.95,1.02,1.13,1.75,1.38,0.9,1.13
2012-06-07,1.14,0.81,0.72,0.72,1.02,0.8,1.28,0.98,0.78,0.8
2012-06-08,1.07,0.85,0.87,0.87,0.84,0.94,1.49,1.23,0.88,0.93
2012-06-11,0.99,0.86,1.05,1.05,0.95,0.99,1.28,0.92,0.81,1.01
2012-06-12,0.91,0.7,0.71,0.71,0.84,0.74,1.1,1.14,0.67,0.74
2012-06-13,0.68,0.67,0.89,0.89,0.71,0.7,0.85,1.01,0.62,0.71
2012-06-14,0.78,0.6,0.57,0.58,0.61,0.71,0.77,1.04,0.61,0.7
2012-06-15,0.8,0.8,0.76,0.75,1.36,0.81,1.14,0.94,0.73,0.8
2012-06-18,0.99,0.88,1.25,1.26,0.77,0.82,1.17,0.93,0.77,0.83
2012-06-19,0.74,0.67,0.84,0.84,0.78,0.79,0.91,0.81,0.7,0.79
2012-06-20,0.7,0.64,0.67,0.66,0.79,0.73,1.4,0.79,0.63,0.73
2012-06-21,1.07,0.85,0.84,0.83,0.81,1.21,1.18,1.35,0.83,1.23
2012-06-22,0.63,0.59,0.52,0.51,0.68,0.54,0.88,0.82,0.53,0.53
2012-06-25,0.73,0.68,0.63,0.65,0.66,0.69,1.82,0.73,0.68,0.68
2012-06-26,0.67,0.54,0.7,0.7,0.54,0.6,0.86,0.67,0.57,0.61
2012-06-27,0.58,0.43,0.47,0.47,0.61,0.44,0.69,0.63,0.49,0.43
2012-06-28,0.87,0.95,0.76,0.77,0.72,0.9,1.15,1.05,0.71,0.91
2012-06-29,1.53,1.29,1.39,1.35,1.22,1.59,2.34,1.58,1.2,1.61
2012-07-02,0.65,0.59,0.86,0.88,0.66,0.58,1.09,0.79,0.56,0.58
2012-07-03,0.57,0.59,0.5,0.5,0.51,0.5,0.91,0.6,0.66,0.5
2012-07-04,0.56,0.52,0.69,0.66,0.68,0.49,0.57,0.6,0.48,0.5
2012-07-05,0.95,0.76,1.29,1.3,0.88,0.79,0.97,0.93,0.82,0.79
2012-07-06,0.79,0.63,0.79,0.81,0.68,0.81,1.18,0.81,0.73,0.81
2012-07-09,0.57,0.5,0.54,0.54,0.49,0.44,0.58,0.65,0.46,0.43
2012-07-10,0.69,0.56,0.67,0.67,0.55,0.58,0.72,0.65,0.61,0.59
2012-07-11,0.82,0.57,0.6,0.61,0.61,0.65,0.97,0.72,0.68,0.65
2012-07-12,1.27,0.9,0.73,0.73,0.84,0.85,1.54,1.24,0.77,0.86
2012-07-13,0.74,0.6,0.6,0.61,0.83,0.73,0.72,0.71,0.62,0.73
2012-07-16,0.54,0.63,0.7,0.71,0.73,0.61,0.96,0.58,0.52,0.6
2012-07-17,0.8,0.69,0.8,0.81,0.71,0.69,0.83,1.17,0.65,0.7
2012-07-18,0.72,0.48,0.62,0.63,0.57,0.58,0.67,0.84,0.54,0.59
2012-07-19,0.69,0.53,0.75,0.75,0.59,0.57,0.59,0.68,0.53,0.58
2012-07-20,0.57,0.58,0.82,0.84,0.62,0.64,0.93,0.62,0.58,0.65
2012-07-23,0.95,0.75,0.8,0.8,0.8,0.77,1.15,1.31,0.73,0.78
2012-07-24,0.74,0.59,0.65,0.65,0.6,0.6,0.79,0.84,0.53,0.61
2012-07-25,1.07,0.73,0.73,0.73,0.9,0.83,0.91,0.91,0.7,0.83
2012-07-26,0.97,0.94,1.09,1.11,1.14,1.13,1.29,1.2,0.98,1.13
2012-07-27,0.87,0.75,0.99,1.0,0.78,0.84,1.31,1.18,0.75,0.85
2012-07-30,0.65,0.53,0.69,0.7,0.58,0.47,0.8,0.58,0.49,0.46
2012-07-31,0.53,0.52,0.57,0.58,0.72,0.46,0.51,0.55,0.53,0.46
2012-08-01,0.72,0.57,0.66,0.64,0.87,0.71,0.8,0.79,0.57,0.73
2012-08-02,1.0,0.99,1.42,1.5,0.95,1.17,1.21,0.99,0.93,1.16
2012-08-03,0.97,1.05,1.34,1.36,0.94,1.1,1.71,1.09,0.9,1.09
2012-08-06,0.58,0.53,0.92,0.74,0.77,0.56,0.85,0.71,0.51,0.56
2012-08-07,0.64,0.67,0.54,0.56,0.76,0.52,0.92,0.91,0.49,0.52
2012-08-08,0.55,0.57,0.62,0.63,0.71,0.49,0.77,0.64,0.55,0.49
2012-08-09,0.68,0.77,0.79,0.81,0.57,0.58,0.79,0.76,0.58,0.58
2012-08-10,0.68,0.58,0.57,0.58,0.71,0.57,0.9,0.62,0.51,0.57
2012-08-13,0.71,0.54,0.83,0.83,0.55,0.5,0.58,0.71,0.48,0.5
2012-08-14,0.55,0.57,0.51,0.51,0.49,0.49,0.89,0.81,0.47,0.49
2012-08-15,0.59,0.59,0.68,0.69,0.48,0.45,0.68,0.55,0.51,0.45
2012-08-16,0.55,0.58,0.75,0.75,0.64,0.59,0.9,0.64,0.52,0.59
2012-08-17,0.91,0.54,0.63,0.63,0.49,0.56,0.55,0.66,0.49,0.56
2012-08-20,0.45,0.41,0.49,0.5,0.38,0.37,0.51,0.49,0.37,0.37
2012-08-21,0.71,0.72,0.98,0.96,0.66,0.65,0.78,0.77,0.58,0.65
2012-08-22,0.77,0.86,0.62,0.62,0.66,0.74,1.21,0.69,0.61,0.75
2012-08-23,0.93,0.64,0.63,0.62,0.49,0.51,0.66,0.71,0.51,0.52
2012-08-24,0.57,0.64,0.57,0.58,0.55,0.49,0.64,0.62,0.53,0.49
2012-08-27,0.54,0.46,0.35,0.35,0.34,0.33,0.38,0.5,0.31,0.33
2012-08-28,0.56,0.7,0.75,0.74,0.58,0.55,0.69,0.95,0.55,0.55
2012-08-29,0.46,0.45,0.44,0.44,0.46,0.37,0.52,0.61,0.36,0.36
2012-08-30,0.61,0.51,0.5,0.5,0.56,0.48,0.64,0.66,0.49,0.49
2012-08-31,0.69,0.71,0.78,0.78,0.6,0.74,0.76,0.66,0.63,0.74
2012-09-03,0.71,0.45,0.43,0.43,0.45,0.37,0.48,0.65,0.5,0.37
2012-09-04,0.63,0.51,0.52,0.51,0.51,0.46,0.54,0.87,0.42,0.46
2012-09-05,0.68,0.84,0.71,0.87,0.66,0.55,0.64,0.64,0.48,0.54
2012-09-06,1.11,1.0,0.86,0.77,0.68,0.76,1.28,1.01,0.72,0.76
2012-09-07,0.94,0.85,1.18,1.08,0.83,1.02,0.97,1.06,0.85,1.02
2012-09-10,0.46,0.47,0.5,0.43,0.43,0.37,0.39,0.57,0.39,0.37
2012-09-11,0.83,0.69,0.72,0.71,0.61,0.79,0.69,0.94,0.62,0.8
2012-09-12,0.67,0.69,0.64,0.81,0.55,0.54,0.62,0.74,0.5,0.53
2012-09-13,1.04,0.93,0.93,0.87,0.77,0.9,1.1,1.25,0.73,0.9
2012-09-14,0.97,1.07,1.3,1.33,0.92,0.87,1.67,1.11,0.85,0.88
2012-09-17,0.84,0.65,0.68,0.71,0.7,0.59,1.03,0.7,0.58,0.59
2012-09-18,0.69,0.48,0.66,0.71,0.47,0.46,0.67,0.69,0.47,0.46
2012-09-19,0.76,0.62,0.59,0.68,0.65,0.55,1.39,0.59,0.52,0.55
2012-09-20,0.96,0.69,0.87,0.9,0.61,0.71,1.07,1.04,0.66,0.72
2012-09-21,0.74,0.54,0.57,0.6,0.53,0.5,0.62,0.62,0.48,0.51
2012-09-24,0.59,0.56,0.62,0.66,0.57,0.65,0.98,1.31,0.54,0.64
2012-09-25,0.63,0.55,0.55,0.58,0.57,0.54,0.74,0.84,0.46,0.55
2012-09-26,0.58,0.67,0.51,0.55,0.51,0.5,0.66,0.93,0.5,0.5
2012-09-27,0.7,0.58,0.57,0.65,0.51,0.58,0.58,0.83,0.52,0.58
2012-09-28,0.74,0.57,0.62,0.66,0.69,0.75,0.74,0.72,0.66,0.75
2012-10-01,0.6,0.57,0.72,0.82,0.51,0.58,0.8,0.63,0.56,0.58
2012-10-02,1.21,0.55,0.67,0.71,0.6,0.54,0.63,0.96,0.59,0.54
2012-10-03,0.63,0.52,0.52,0.55,0.5,0.51,0.68,0.97,0.5,0.52
2012-10-04,0.71,0.67,0.75,0.74,0.62,0.7,0.72,0.86,0.63,0.71
2012-10-05,1.09,0.93,0.76,0.75,0.69,0.7,1.03,1.24,0.67,0.7
2012-10-08,0.79,0.65,0.73,0.75,0.94,0.59,1.1,0.91,0.56,0.59
2012-10-09,0.69,0.6,0.87,0.86,0.55,0.61,0.81,0.78,0.57,0.6
2012-10-10,0.66,0.6,0.55,0.54,0.42,0.47,0.63,0.66,0.42,0.47
2012-10-11,0.77,0.65,0.74,0.81,0.55,0.62,1.17,0.58,0.56,0.62
2012-10-12,0.79,0.56,0.57,0.57,0.6,0.49,0.62,0.7,0.79,0.49
2012-10-15,0.53,0.56,0.55,0.59,0.48,0.49,1.0,0.78,0.46,0.49
2012-10-16,0.66,0.99,0.91,0.94,0.64,0.57,0.77,1.1,0.6,0.57
2012-10-17,0.89,0.94,0.62,0.62,0.6,0.64,0.91,0.81,0.57,0.64
2012-10-18,0.57,0.84,0.49,0.5,0.68,0.55,0.78,0.57,0.5,0.55
2012-10-19,0.48,0.8,0.44,0.42,0.44,0.49,0.64,0.58,0.45,0.49
2012-10-22,0.47,0.59,0.48,0.54,0.51,0.44,1.14,0.55,0.45,0.44
2012-10-23,0.73,0.93,0.67,0.7,0.62,0.69,0.93,0.77,0.58,0.68
2012-10-24,0.99,0.9,0.71,0.77,0.78,0.61,0.7,1.15,0.61,0.61
2012-10-25,0.61,0.58,0.62,0.63,0.94,0.6,0.98,0.95,0.58,0.6
2012-10-26,0.77,0.74,0.61,0.64,0.6,0.56,1.21,0.84,0.55,0.56
2012-10-29,0.39,0.35,0.39,0.41,0.5,0.39,0.51,0.52,0.39,0.39
2012-10-30,0.57,0.5,0.66,0.62,0.47,0.54,1.14,0.64,0.48,0.54
2012-10-31,0.47,0.55,0.58,0.55,0.54,0.41,0.69,0.45,0.43,0.41
2012-11-01,0.56,0.62,0.54,0.54,0.55,0.43,0.73,0.86,0.41,0.43
2012-11-02,0.76,0.92,0.9,0.8,0.72,0.67,0.79,0.75,0.57,0.67
2012-11-05,0.5,0.4,0.49,0.51,0.49,0.39,0.7,0.47,0.38,0.4
2012-11-06,0.77,0.55,0.47,0.53,0.45,0.44,0.82,0.53,0.42,0.43
2012-11-07,0.78,0.98,0.87,0.97,0.74,0.79,1.31,1.41,0.72,0.79
2012-11-08,0.67,0.67,0.54,0.57,0.56,0.48,1.08,0.75,0.5,0.48
2012-11-09,0.6,0.54,0.6,0.61,0.73,0.59,1.05,0.66,0.52,0.59
2012-11-12,0.53,0.34,0.37,0.4,0.45,0.3,0.39,0.54,0.32,0.3
2012-11-13,0.53,0.54,0.53,0.53,0.51,0.4,0.74,0.66,0.41,0.4
2012-11-14,0.82,0.63,0.76,0.77,0.61,0.6,1.25,1.02,0.58,0.6
2012-11-15,0.88,0.66,0.75,0.77,0.6,0.59,1.69,0.81,0.61,0.59
2012-11-16,0.55,0.53,0.64,0.62,0.54,0.59,0.8,0.76,0.6,0.58
2012-11-19,0.52,0.52,0.54,0.51,0.52,0.54,0.74,0.82,0.44,0.53
2012-11-20,0.62,0.47,0.52,0.59,0.48,0.44,0.82,0.68,0.43,0.43
2012-11-21,0.65,0.55,0.81,0.76,0.62,0.56,1.32,0.81,0.54,0.56
2012-11-22,0.49,0.48,0.54,0.56,0.5,0.39,0.75,0.46,0.39,0.39
2012-11-23,0.61,0.56,0.65,0.63,0.6,0.7,0.97,0.82,0.62,0.71
2012-11-26,0.37,0.49,0.38,0.39,0.39,0.33,0.95,0.48,0.37,0.33
2012-11-27,0.48,0.5,0.63,0.61,0.45,0.45,0.67,0.51,0.41,0.45
2012-11-28,0.47,0.42,0.47,0.51,0.46,0.42,0.85,0.52,0.38,0.42
2012-11-29,0.66,0.43,0.5,0.54,0.43,0.4,0.54,0.69,0.42,0.4
2012-11-30,0.46,0.45,0.52,0.57,0.51,0.44,0.91,0.68,0.41,0.44
2012-12-03,0.55,0.55,0.51,0.6,0.58,0.47,0.67,0.61,0.44,0.47
2012-12-04,0.63,0.5,0.68,0.46,0.48,0.44,0.61,0.6,0.41,0.44
2012-12-05,0.49,0.48,0.58,0.56,0.43,0.41,0.88,0.79,0.39,0.41
2012-12-06,0.81,0.58,0.92,1.02,0.63,0.57,0.69,0.86,0.59,0.57
2012-12-07,0.46,0.76,0.65,0.69,0.47,0.44,0.84,0.49,0.43,0.44
2012-12-10,0.42,0.46,0.43,0.43,0.45,0.37,0.67,0.43,0.42,0.37
2012-12-11,0.59,0.45,0.59,0.57,0.42,0.41,0.62,0.68,0.41,0.41
2012-12-12,0.56,0.51,0.78,0.66,0.53,0.58,1.34,0.69,0.54,0.58
2012-12-13,0.5,0.4,0.6,0.5,0.46,0.4,0.75,0.52,0.38,0.4
2012-12-14,0.57,0.73,0.7,0.65,0.54,0.57,0.86,0.78,0.5,0.57
2012-12-17,0.51,0.57,0.51,0.46,0.54,0.4,0.99,0.64,0.42,0.4
2012-12-18,0.53,0.5,0.68,0.65,0.53,0.43,0.72,0.71,0.47,0.43
2012-12-19,0.66,0.56,0.7,0.77,0.6,0.48,0.73,1.01,0.54,0.48
2012-12-20,0.52,0.5,0.72,0.74,0.51,0.45,0.91,0.67,0.48,0.45
2012-12-21,0.75,0.72,0.68,0.67,0.75,0.73,1.07,1.32,0.66,0.73
2012-12-24,0.56,0.6,0.53,0.53,0.58,0.43,0.69,0.64,0.42,0.43
2012-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-26,0.54,0.54,0.63,0.64,0.52,0.49,1.08,0.82,0.48,0.49
2012-12-27,0.56,0.57,0.6,0.58,0.71,0.54,0.93,0.72,0.54,0.54
2012-12-28,0.56,0.57,0.74,0.73,0.72,0.47,1.01,0.75,0.51,0.47
2012-12-31,0.7,0.86,0.7,0.69,1.04,0.58,1.42,1.02,0.63,0.57
