,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2010-01-01,0.94574,0.92931,6.96138,83.509,1.24188,1.26114,0.89773,0.98278,7.36183,88.334,1.33366,7.49102,86.934,1.5947,1.5066,1.4834,0.88634,11.09819,133.422,1.97887,2.01045,1.4312,1.80011,1.70236,1.67398,12.53083,150.357,2.23499,2.26998,1.61596,12.0005,0.76161,0.74873,5.60887,67.246,1.016,0.72328,0.73694,5.52033,66.243,1.05333,0.93494,7.75463,93.058,1.40472
2010-01-04,0.94623,0.93533,7.01619,83.905,1.24241,1.2677,0.9047,0.98936,7.42072,88.763,1.3409,7.50264,89.715,1.58601,1.50063,1.48432,0.89159,11.1347,133.131,1.97118,2.01158,1.43573,1.77931,1.68371,1.66505,12.50604,149.497,2.21073,2.25795,1.61239,11.95525,0.76116,0.75257,5.64871,67.527,1.02051,0.72833,0.738,5.53296,66.19,1.04508,1.03378,7.75547,92.723,1.40166
2010-01-05,0.94903,0.94112,7.07993,84.011,1.2426,1.27522,0.91281,0.99199,7.46507,88.502,1.34485,7.52166,89.221,1.57808,1.49688,1.48481,0.89765,11.17068,132.497,1.96087,2.01146,1.4402,1.75774,1.66804,1.6539,12.44791,147.687,2.18441,2.24185,1.60488,11.86225,0.7637,0.75718,5.70005,67.593,1.02668,0.73487,0.73833,5.55095,65.854,1.03897,1.03121,7.75617,92.006,1.3971
2010-01-06,0.94878,0.94385,7.10209,84.29,1.24481,1.27877,0.91577,0.99555,7.48692,88.837,1.34778,7.52202,89.28,1.57109,1.48969,1.48263,0.89787,11.14673,132.381,1.95579,2.00706,1.4373,1.74808,1.65848,1.65112,12.41111,147.25,2.17729,2.23459,1.60032,11.8725,0.76162,0.75808,5.7024,67.681,1.02651,0.73527,0.73833,5.55442,65.937,1.03586,1.03105,7.75539,92.073,1.39623
2010-01-07,0.94987,0.94713,7.13373,85.218,1.24964,1.28404,0.9199,0.99795,7.50481,89.773,1.35168,7.52341,89.98,1.56298,1.48357,1.48021,0.89955,11.14007,133.169,1.95272,2.00544,1.43653,1.73806,1.6495,1.64604,12.38957,148.118,2.17158,2.22992,1.59765,11.96675,0.75998,0.75822,5.708,68.205,1.02718,0.73605,0.73825,5.55713,66.441,1.03334,1.03079,7.75498,92.802,1.39603
2010-01-08,0.94981,0.94753,7.13518,85.482,1.25382,1.28487,0.91999,0.99767,7.50742,89.983,1.35249,7.53339,90.178,1.56007,1.4815,1.47796,0.89763,11.13295,133.391,1.95592,2.00455,1.43544,1.73837,1.65212,1.64661,12.40567,148.692,2.18005,2.23347,1.59957,11.99375,0.75773,0.75584,5.69084,68.201,1.02485,0.73391,0.73729,5.55252,66.569,1.0331,1.02957,7.75591,93.02,1.39676
2010-01-11,0.95847,0.94716,7.2102,85.793,1.25503,1.29167,0.92969,0.98891,7.5271,89.546,1.34824,7.61063,90.638,1.5578,1.49213,1.47554,0.89962,11.22727,133.768,1.95518,2.01202,1.44766,1.73229,1.65939,1.63964,12.4914,148.719,2.17392,2.23785,1.61066,11.901,0.76357,0.75461,5.7463,68.34,1.0292,0.74083,0.73315,5.58078,66.44,1.03034,1.01905,7.75544,92.294,1.38978
2010-01-12,0.9582,0.94081,7.16838,84.605,1.24925,1.28418,0.92433,0.98219,7.48423,88.312,1.34103,7.62073,89.941,1.56846,1.50237,1.47543,0.89881,11.24474,132.719,1.95922,2.01445,1.44997,1.74534,1.67145,1.64183,12.51248,147.692,2.18001,2.24159,1.61343,11.80525,0.76666,0.75329,5.73825,67.726,1.02808,0.73991,0.73246,5.58038,65.891,1.03622,1.01764,7.75518,91.553,1.38965
2010-01-13,0.95481,0.93997,7.15461,84.142,1.24693,1.28208,0.92251,0.98413,7.49398,88.097,1.34281,7.61735,89.571,1.57161,1.50077,1.477,0.89341,11.25176,132.274,1.96063,2.01592,1.45079,1.75892,1.6809,1.65272,12.58167,147.9,2.19323,2.25469,1.62219,11.75925,0.76584,0.75357,5.73662,67.454,1.02775,0.73969,0.73291,5.57959,65.616,1.03498,1.01815,7.75601,91.206,1.39006
2010-01-14,0.95423,0.94498,7.19577,84.799,1.251,1.28717,0.92768,0.99133,7.55164,88.888,1.35097,7.6116,89.679,1.56391,1.49065,1.47781,0.88985,11.25032,132.553,1.95625,2.013,1.45029,1.75698,1.67546,1.66128,12.64738,149.043,2.19768,2.26307,1.63038,11.778,0.76225,0.75543,5.752,67.801,1.029,0.74152,0.73417,5.58895,65.833,1.02726,1.01913,7.75696,91.365,1.38782
2010-01-15,0.95111,0.94812,7.19266,84.358,1.25258,1.28763,0.92699,0.99723,7.55664,88.653,1.35338,7.58656,88.976,1.55709,1.48051,1.47633,0.88534,11.19894,131.392,1.9511,2.005,1.44334,1.7585,1.67254,1.66766,12.64105,148.255,2.20386,2.26374,1.62916,11.72525,0.75911,0.75658,5.74338,67.338,1.02791,0.74015,0.73636,5.58545,65.502,1.02682,1.02274,7.75908,90.979,1.38926
2010-01-18,0.94923,0.94774,7.16504,83.808,1.2535,1.28356,0.92316,0.99844,7.54932,88.29,1.35248,7.56256,88.478,1.55626,1.47717,1.47522,0.88109,11.15237,130.48,1.95092,1.9979,1.43688,1.76569,1.67654,1.67428,12.65726,148.098,2.21326,2.26749,1.63084,11.7,0.75731,0.75605,5.71669,66.852,1.02406,0.7365,0.73829,5.58195,65.322,1.02816,1.02636,7.76152,90.81,1.39035
2010-01-19,0.95096,0.95103,7.17006,83.992,1.25333,1.28413,0.92362,1.0005,7.54214,88.313,1.351,7.54492,88.336,1.5507,1.4745,1.47544,0.87644,11.12791,130.297,1.94292,1.993,1.43344,1.77014,1.68298,1.68307,12.70662,148.748,2.21751,2.27529,1.63684,11.70625,0.75915,0.75909,5.72282,67.046,1.02511,0.73717,0.74011,5.58349,65.382,1.02934,1.02894,7.76325,90.877,1.39019
2010-01-20,0.9523,0.95164,7.11507,83.55,1.25945,1.27889,0.9162,1.00004,7.47284,87.697,1.34293,7.47661,87.745,1.54886,1.4747,1.47437,0.86938,11.02163,129.413,1.95144,1.98118,1.41924,1.78198,1.69658,1.69573,12.67103,148.656,2.24311,2.27772,1.63173,11.73725,0.75504,0.7557,5.65266,66.337,1.01609,0.72786,0.74419,5.56335,65.299,1.0392,1.03869,7.76588,91.157,1.39597
2010-01-21,0.95084,0.94541,7.04045,82.413,1.2643,1.27097,0.90611,0.99482,7.40817,86.681,1.33687,7.44143,87.139,1.55558,1.47829,1.47068,0.8682,10.94876,128.154,1.96857,1.97591,1.40906,1.79089,1.70189,1.69467,12.61072,147.572,2.2664,2.27616,1.62309,11.701,0.75145,0.74714,5.56546,65.131,1.00444,0.71622,0.74444,5.54174,64.821,1.04881,1.04419,7.7701,90.914,1.40195
2010-01-22,0.95061,0.93919,7.01028,81.339,1.26835,1.26664,0.90204,0.98793,7.3726,85.538,1.33153,7.46216,86.574,1.56547,1.48909,1.47086,0.87355,10.97087,127.279,1.98511,1.98196,1.41177,1.79211,1.70334,1.6838,12.56478,145.763,2.27309,2.26957,1.6168,11.6005,0.74992,0.74095,5.53056,64.16,0.99898,0.71169,0.74173,5.53599,64.223,1.05426,1.04156,7.77183,90.157,1.40389
2010-01-25,0.9563,0.94042,7.02884,81.565,1.26751,1.26703,0.90457,0.98372,7.34688,85.29,1.32499,7.4719,86.729,1.56568,1.49644,1.47211,0.87504,10.99998,127.676,1.98376,1.98389,1.41581,1.78848,1.71057,1.68186,12.56886,145.841,2.26547,2.26593,1.61749,11.604,0.75433,0.74228,5.54516,64.333,0.99974,0.71354,0.7424,5.54482,64.34,1.05765,1.03978,7.77041,90.172,1.40137
2010-01-26,0.95502,0.93957,7.00393,81.108,1.26835,1.2626,0.90121,0.9834,7.32465,84.834,1.32075,7.44925,86.262,1.5667,1.49698,1.47215,0.87122,10.96656,126.989,1.98712,1.97751,1.41112,1.79906,1.7175,1.6891,12.58225,145.694,2.28002,2.27131,1.61873,11.57525,0.75346,0.74072,5.52042,63.948,0.99513,0.71032,0.74443,5.54482,64.198,1.06106,1.0433,7.77199,89.957,1.40136
2010-01-27,0.95502,0.94071,6.97781,80.526,1.26927,1.26032,0.89735,0.98491,7.30708,84.301,1.31938,7.41657,85.575,1.56534,1.4949,1.47255,0.8695,10.92248,126.007,1.98766,1.97262,1.40466,1.79972,1.71963,1.69344,12.57059,144.901,2.28546,2.26927,1.61662,11.53775,0.7523,0.7407,5.4986,63.377,0.99285,0.70712,0.7465,5.53712,63.864,1.06418,1.04847,7.776,89.719,1.40429
2010-01-28,0.95368,0.94268,6.96941,80.755,1.26819,1.25907,0.8969,0.98875,7.30761,84.674,1.32027,7.39229,85.637,1.56132,1.48881,1.47144,0.86527,10.8773,126.016,1.98013,1.96583,1.39953,1.80336,1.71893,1.70058,12.56762,145.63,2.28796,2.27054,1.61743,11.5855,0.75209,0.74325,5.49581,63.682,0.99282,0.70724,0.74859,5.53482,64.135,1.06329,1.05139,7.77174,90.022,1.40419
2010-01-29,0.95004,0.93971,6.90769,80.286,1.26433,1.25017,0.88945,0.98944,7.27577,84.48,1.3169,7.35187,85.507,1.5644,1.48575,1.47017,0.86638,10.81089,125.585,1.97792,1.95638,1.39209,1.80557,1.71551,1.69611,12.48104,144.977,2.28421,2.25906,1.60712,11.609,0.75171,0.74344,5.46699,63.457,0.98926,0.70394,0.75152,5.52566,64.127,1.06745,1.05638,7.76708,90.171,1.40591
2010-02-01,0.94432,0.93705,6.8781,79.963,1.2577,1.24815,0.88551,0.99256,7.28681,84.692,1.32223,7.33585,85.303,1.57031,1.48242,1.4715,0.87189,10.79321,125.479,1.97365,1.95883,1.3897,1.80113,1.70031,1.68793,12.37664,143.97,2.26403,2.24693,1.59339,11.631,0.75119,0.74552,5.47175,63.622,0.99291,0.70446,0.75129,5.51005,64.069,1.06601,1.05869,7.76697,90.332,1.4098
