,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2008-01-15,-1.96,-2.11,-2.15,-3.34,-0.37,-2.0,-2.09,-0.16,-0.2,-1.4,-0.05,-0.04,-1.26,1.68,-0.3,-0.46,-0.78,-0.51,-1.7,1.31,-0.35,-0.44,2.49,0.48,0.33,0.28,-0.93,2.11,0.43,0.35,-1.21,-1.59,-1.75,0.0,-2.98,0.0,-1.74,-0.11,0.0,-1.36,0.13,-0.03,-0.07,-1.28,0.09
2008-01-16,0.51,0.57,-0.17,0.68,0.56,0.01,-0.13,0.04,-0.68,0.13,-0.51,-0.74,0.1,-0.9,-0.36,-0.32,-1.06,-1.06,-0.24,-0.27,-0.89,-1.02,0.17,0.69,0.74,0.0,0.84,0.79,0.18,0.04,0.85,-0.09,-0.05,0.0,0.05,0.0,-0.75,0.57,0.0,0.67,0.65,0.71,-0.04,0.81,0.14
2008-01-17,0.08,-0.29,-0.21,-1.36,0.41,0.04,-0.34,-0.36,-0.29,-1.43,-0.04,0.08,-1.05,0.27,0.34,-0.04,-0.48,0.06,-1.1,0.64,0.31,-0.07,0.75,0.83,0.45,0.54,-0.61,1.13,0.79,0.41,-1.14,-0.28,-0.65,0.0,-1.71,0.0,-0.71,-0.33,0.0,-1.38,0.43,0.05,0.13,-1.01,0.38
2008-01-18,0.08,0.06,0.3,0.57,1.03,0.37,0.29,-0.03,0.21,0.49,0.28,0.25,0.51,-0.43,-0.35,-0.38,0.67,-0.14,0.15,0.6,-0.07,-0.15,-1.11,-1.02,-1.05,-0.8,-0.55,-0.08,-0.73,-0.81,0.27,-0.95,-0.97,0.0,-0.44,0.0,-0.74,-0.32,0.0,0.2,-0.2,-0.24,0.01,0.28,0.09
2008-01-21,-1.19,-1.28,-1.93,-2.67,-0.25,-1.41,-2.01,-0.09,-0.75,-1.52,-0.23,-0.67,-1.45,1.0,-0.17,-0.26,-0.29,-0.94,-1.72,0.81,-0.41,-1.02,1.3,0.1,0.03,-0.65,-1.42,1.14,-0.12,-0.74,-0.78,-0.99,-1.07,0.0,-2.53,0.0,-1.86,0.14,0.0,-1.3,0.85,0.76,0.09,-0.68,0.65
2008-01-22,0.28,-0.37,0.76,1.23,-1.59,-0.09,0.82,-0.65,0.47,0.95,-0.36,1.13,1.63,0.41,0.67,-0.0,0.3,1.14,1.64,-1.19,0.3,1.21,0.08,0.35,-0.32,0.82,1.3,-1.5,-0.01,0.9,0.47,1.88,1.22,0.0,2.85,0.0,2.45,-0.29,0.0,1.32,-0.54,-1.18,-0.07,0.41,-0.9
2008-01-23,0.03,0.23,0.53,0.79,0.26,0.23,0.55,0.21,0.5,0.78,0.21,0.29,0.58,-0.52,-0.52,-0.32,0.28,-0.01,0.25,-0.31,-0.3,0.01,-0.81,-0.79,-0.58,-0.29,-0.01,-0.6,-0.58,-0.28,0.27,-0.19,0.01,0.0,0.58,0.0,0.33,0.0,0.0,0.57,-0.5,-0.31,-0.01,0.26,-0.31
2008-01-24,-0.99,0.68,1.02,1.49,-0.02,0.75,1.04,1.68,2.0,2.48,1.75,0.34,0.78,-0.18,-1.16,0.53,-0.23,0.84,1.31,-0.14,0.57,0.86,0.05,-0.93,0.74,1.07,1.53,0.08,0.8,1.09,0.45,-0.99,0.65,0.0,1.45,0.0,1.0,-0.07,0.0,0.73,-1.98,-0.35,0.0,0.44,-0.29
2008-01-25,0.16,0.53,-0.27,-0.7,0.52,-0.42,-0.28,0.36,-0.44,-0.87,-0.59,-0.79,-1.23,-0.21,-0.05,0.3,-0.82,-0.48,-0.91,0.28,-0.63,-0.5,0.62,0.79,1.15,0.35,-0.09,1.12,0.2,0.34,-0.44,-0.32,0.03,0.0,-1.19,0.0,-0.78,0.95,0.0,-0.28,0.46,0.81,0.01,-0.42,-0.14
2008-01-28,0.65,0.65,1.23,1.35,-0.03,1.05,1.24,-0.0,0.58,0.71,0.4,0.58,0.72,-0.55,0.1,0.08,0.68,0.67,0.81,-0.59,0.5,0.69,-1.22,-0.58,-0.59,-0.01,0.13,-1.26,-0.18,0.01,0.13,0.69,0.69,0.0,1.41,0.0,1.28,-0.4,0.0,0.31,-0.59,-0.59,-0.01,0.12,-0.19
2008-01-29,-0.51,0.4,-0.02,0.23,-0.12,0.06,0.0,0.92,0.5,0.72,0.58,-0.42,-0.21,-0.05,-0.53,0.38,-0.3,-0.06,0.17,-0.16,0.03,-0.04,0.26,-0.26,0.67,0.24,0.47,0.13,0.32,0.26,0.23,-0.39,0.53,0.0,0.33,0.0,0.13,0.34,0.0,0.14,-0.51,0.4,-0.02,0.21,0.06
2008-01-30,-0.08,-0.52,0.41,-0.36,-0.29,0.21,0.45,-0.44,0.49,-0.31,0.28,0.93,0.16,0.14,0.06,-0.38,0.73,0.54,-0.21,-0.18,0.33,0.58,-0.59,-0.66,-1.09,-0.18,-0.96,-0.89,-0.38,-0.14,-0.76,0.24,-0.21,0.0,-0.04,0.0,0.76,-0.72,0.0,-0.55,-0.52,-0.97,-0.04,-0.8,-0.25
2008-01-31,1.25,0.1,0.21,0.48,-0.14,0.18,0.27,-1.14,-1.03,-0.77,-1.07,0.11,0.38,-0.3,0.97,-0.17,-0.05,-0.08,0.18,-0.44,-0.11,-0.01,-0.24,1.01,-0.12,-0.02,0.23,-0.39,-0.05,0.04,0.25,1.41,0.26,0.0,0.62,0.0,0.44,-0.07,0.0,0.29,0.98,-0.17,-0.06,0.19,-0.08
2008-02-01,0.2,1.72,0.96,1.02,0.06,0.75,0.97,1.52,0.75,0.82,0.55,-0.75,-0.69,-1.34,-1.15,0.35,0.72,-0.41,-0.35,-1.28,-0.61,-0.39,-2.06,-1.87,-0.37,-1.13,-1.05,-2.0,-1.33,-1.11,0.08,0.14,1.66,0.0,0.97,0.0,0.93,0.96,0.0,0.28,-0.76,0.74,-0.02,0.06,-0.22
2008-02-04,0.45,0.51,0.61,0.77,0.39,0.59,0.55,0.06,0.16,0.28,0.14,0.11,0.21,-0.39,0.06,0.11,-0.24,0.22,0.33,0.01,0.2,0.16,-0.15,0.3,0.36,0.46,0.57,0.26,0.43,0.4,0.11,0.04,0.11,0.0,0.31,0.0,0.15,-0.09,0.0,0.13,-0.1,-0.05,0.04,0.17,-0.01
2008-02-05,0.24,-0.17,-1.2,-1.1,0.36,-0.69,-1.19,-0.4,-1.43,-1.35,-0.92,-1.04,-0.95,-0.03,0.22,-0.18,-0.78,-1.23,-1.14,0.33,-0.72,-1.22,0.77,1.01,0.61,-0.44,-0.33,1.13,0.08,-0.43,0.11,-0.12,-0.52,0.0,-1.45,0.0,-1.54,0.53,0.0,-0.4,1.44,1.04,-0.01,0.1,0.51
2008-02-06,-0.36,-0.29,-0.13,-0.43,-0.96,-0.58,-0.16,0.07,0.23,-0.05,-0.23,0.16,-0.13,0.07,-0.32,-0.23,0.05,-0.08,-0.36,-0.91,-0.53,-0.11,-0.0,-0.36,-0.3,-0.13,-0.42,-0.97,-0.59,-0.17,-0.29,0.62,0.68,0.0,0.55,0.0,0.81,0.29,0.0,0.16,-0.2,-0.13,0.03,-0.26,-0.42
2008-02-07,0.12,0.4,-0.19,0.76,-0.28,-0.06,-0.15,0.28,-0.3,0.61,-0.17,-0.58,0.35,-0.87,-0.73,-0.45,-0.04,-1.04,-0.15,-1.12,-0.91,-1.01,-0.83,-0.71,-0.44,-1.01,-0.1,-1.09,-0.88,-0.98,0.94,0.38,0.67,0.0,1.02,0.0,0.12,0.46,0.0,0.81,0.27,0.55,-0.04,0.9,0.09
2008-02-08,-0.88,0.02,0.14,-0.03,0.14,0.14,0.11,0.9,1.03,0.85,1.04,0.12,-0.06,0.04,-0.84,0.06,-0.02,0.17,0.01,0.16,0.18,0.15,0.07,-0.8,0.09,0.2,0.04,0.19,0.21,0.18,-0.17,-1.01,-0.11,0.0,-0.15,0.0,-0.03,-0.13,0.0,-0.17,-1.0,-0.09,0.03,-0.14,0.01
2008-02-11,1.03,0.86,0.8,0.51,0.63,0.93,0.85,-0.16,-0.23,-0.51,-0.1,-0.06,-0.35,-0.84,0.17,0.02,-0.24,-0.04,-0.33,-0.22,0.08,0.01,-0.6,0.43,0.27,0.2,-0.09,0.02,0.32,0.25,-0.3,0.4,0.24,0.0,-0.12,0.0,0.24,-0.06,0.0,-0.42,0.18,0.01,-0.04,-0.35,0.07
2008-02-12,-0.06,-0.08,-0.04,0.26,-0.28,-0.28,-0.06,-0.03,0.02,0.31,-0.22,0.05,0.33,0.52,0.45,0.43,-0.01,0.48,0.77,0.25,0.24,0.45,0.53,0.47,0.44,0.49,0.78,0.28,0.25,0.46,0.28,0.21,0.18,0.0,0.52,0.0,0.18,0.19,0.0,0.53,0.01,-0.02,0.03,0.32,-0.21
2008-02-13,-1.19,-0.18,-0.74,0.2,0.08,-0.46,-0.74,1.02,0.46,1.42,0.75,-0.56,0.4,0.68,-0.53,0.49,-0.22,-0.08,0.88,0.79,0.21,-0.08,0.91,-0.3,0.73,0.16,1.12,1.03,0.44,0.16,0.96,-1.31,-0.3,0.0,0.09,0.0,-0.85,0.27,0.0,0.67,-0.46,0.56,-0.0,0.95,0.28
2008-02-14,0.97,-0.31,0.68,0.2,0.17,0.57,0.66,-1.27,-0.29,-0.76,-0.4,0.99,0.52,-0.18,0.79,-0.5,0.18,0.5,0.04,-0.04,0.39,0.48,-0.34,0.63,-0.66,0.34,-0.13,-0.2,0.23,0.31,-0.45,0.83,-0.45,0.0,0.09,0.0,0.54,-0.88,0.0,-0.35,0.31,-0.96,0.02,-0.43,-0.08
2008-02-15,1.43,0.36,0.75,0.73,0.45,0.39,0.77,-1.05,-0.67,-0.69,-1.04,0.39,0.37,-0.5,0.94,-0.12,0.65,0.26,0.23,-0.03,-0.11,0.27,-1.15,0.26,-0.78,-0.41,-0.43,-0.7,-0.78,-0.4,-0.02,0.97,-0.09,0.0,0.27,0.0,0.3,-0.01,0.0,0.35,0.67,-0.39,-0.01,-0.03,-0.38
2008-02-18,0.43,1.39,0.61,0.96,-0.04,0.56,0.6,0.96,0.18,0.53,0.13,-0.77,-0.41,-0.74,-0.32,0.64,0.03,-0.14,0.2,-0.79,-0.19,-0.15,-0.84,-0.42,0.54,-0.24,0.11,-0.89,-0.29,-0.24,0.38,0.47,1.44,0.0,1.03,0.0,0.63,0.83,0.0,0.43,-0.17,0.78,0.0,0.38,-0.05
2008-02-19,1.52,-0.14,0.61,0.15,0.32,0.73,0.58,-1.64,-0.9,-1.34,-0.78,0.75,0.29,-0.11,1.41,-0.25,0.69,0.5,0.04,0.22,0.62,0.47,-0.78,0.73,-0.92,-0.18,-0.63,-0.45,-0.06,-0.21,-0.45,1.19,-0.47,0.0,-0.18,0.0,0.23,-0.87,0.0,-0.58,0.94,-0.71,0.03,-0.42,0.16
2008-02-20,-0.49,0.42,-0.1,0.24,-0.17,-0.28,-0.08,0.91,0.39,0.74,0.22,-0.52,-0.18,0.0,-0.5,0.42,0.25,-0.11,0.24,-0.17,-0.28,-0.08,-0.26,-0.75,0.17,-0.36,-0.01,-0.42,-0.54,-0.33,0.35,-0.32,0.59,0.0,0.41,0.0,0.09,0.7,0.0,0.52,-0.42,0.5,-0.03,0.32,-0.2
2008-02-21,-0.11,-0.84,0.02,-0.6,-0.24,0.01,0.05,-0.74,0.13,-0.49,0.11,0.87,0.24,0.63,0.52,-0.24,-0.4,0.64,-0.0,0.36,0.63,0.67,1.02,0.92,0.17,1.04,0.41,0.76,1.03,1.07,-0.62,0.16,-0.58,0.0,-0.34,0.0,0.31,-0.85,0.0,-0.61,-0.16,-0.89,-0.03,-0.65,-0.04
2008-02-22,0.71,0.14,0.52,0.33,-0.48,0.27,0.55,-0.57,-0.19,-0.37,-0.44,0.38,0.2,-0.47,0.24,-0.32,-0.12,0.05,-0.11,-0.95,-0.2,0.08,-0.34,0.37,-0.2,0.18,-0.01,-0.82,-0.07,0.21,-0.18,1.2,0.63,0.0,0.83,0.0,1.04,-0.13,0.0,0.07,0.16,-0.41,-0.03,-0.21,-0.28
2008-02-25,-1.32,0.72,0.34,1.05,-0.18,0.29,0.33,2.07,1.68,2.38,1.64,-0.38,0.3,-0.4,-1.7,0.33,0.04,-0.05,0.63,-0.52,-0.09,-0.06,-0.44,-1.75,0.3,-0.1,0.6,-0.57,-0.14,-0.11,0.68,-1.19,0.86,0.0,1.16,0.0,0.46,0.43,0.0,0.73,-1.64,0.4,0.02,0.7,-0.01
2008-02-26,-0.75,-0.53,0.7,0.01,0.07,0.65,0.74,0.22,1.46,0.79,1.41,1.24,0.56,0.23,-0.53,-0.31,-0.05,0.93,0.25,0.27,0.88,0.97,0.27,-0.48,-0.25,0.97,0.27,0.31,0.92,1.01,-0.69,-0.79,-0.57,0.0,-0.03,0.0,0.71,-1.17,0.0,-0.64,-1.48,-1.26,-0.04,-0.73,-0.09
2008-02-27,0.72,-0.31,0.73,0.08,0.95,0.3,0.84,-1.03,0.01,-0.61,-0.42,1.05,0.42,0.15,0.86,-0.18,1.26,0.86,0.22,1.08,0.43,0.97,-1.1,-0.38,-1.41,-0.38,-1.0,-0.16,-0.8,-0.26,-0.62,-0.22,-1.25,0.0,-0.84,0.0,-0.11,-0.61,0.0,-0.19,-0.12,-1.14,-0.11,-0.73,-0.54
2008-02-28,0.25,-0.27,0.75,-0.27,0.91,0.61,0.78,-0.52,0.49,-0.55,0.35,1.02,-0.02,-0.29,-0.03,-0.59,0.13,0.45,-0.57,0.63,0.31,0.49,-0.43,-0.18,-0.69,0.32,-0.67,0.5,0.18,0.36,-0.99,-0.66,-1.18,0.0,-1.15,0.0,-0.13,-0.87,0.0,-0.85,-0.53,-1.05,-0.04,-1.02,-0.18
2008-02-29,-0.63,-2.94,-1.93,-3.44,0.12,-1.87,-1.91,-2.32,-1.3,-2.8,-1.25,1.05,-0.51,1.87,1.19,-1.12,-0.12,-0.1,-1.65,1.98,-0.04,-0.08,1.98,1.33,-1.06,0.02,-1.53,2.1,0.07,0.03,-1.55,-0.75,-3.05,0.0,-3.55,0.0,-2.02,-1.09,0.0,-1.6,1.31,-1.05,-0.01,-1.56,0.04
2008-03-03,1.17,0.93,0.74,0.57,-0.12,0.39,0.69,-0.24,-0.43,-0.58,-0.77,-0.19,-0.33,-0.64,0.51,0.3,0.32,0.11,-0.05,-0.74,-0.23,0.06,-0.95,0.22,-0.01,-0.21,-0.39,-1.06,-0.56,-0.26,-0.17,1.29,1.05,0.0,0.69,0.0,0.81,0.54,0.0,0.17,0.48,0.24,0.05,-0.13,-0.31
2008-03-04,-0.94,-1.71,-1.29,-1.39,-0.57,-1.47,-1.28,-0.77,-0.35,-0.46,-0.53,0.42,0.32,1.37,0.43,-0.36,-0.05,0.08,-0.04,0.76,-0.1,0.09,1.44,0.48,-0.31,0.13,0.01,0.81,-0.05,0.14,-0.11,-0.32,-1.09,0.0,-0.79,0.0,-0.68,-0.24,0.0,0.07,0.35,-0.43,-0.0,-0.12,-0.19
2008-03-05,-0.16,0.68,0.85,1.41,0.55,0.83,0.78,0.85,1.01,1.58,1.0,0.16,0.72,-0.47,-0.63,0.22,0.03,0.39,0.96,0.17,0.37,0.32,-0.49,-0.65,0.19,0.36,0.91,0.14,0.34,0.29,0.55,-0.79,0.05,0.0,0.77,0.0,0.15,-0.15,0.0,0.57,-0.93,-0.1,0.07,0.62,0.05
2008-03-06,-0.78,-2.26,-0.96,-2.24,-0.18,-0.95,-0.92,-1.49,-0.19,-1.42,-0.18,1.32,0.1,1.73,0.91,-0.6,-0.11,0.71,-0.52,1.49,0.72,0.76,1.79,1.01,-0.5,0.82,-0.39,1.6,0.83,0.86,-1.25,-0.58,-2.03,0.0,-1.97,0.0,-0.72,-1.32,0.0,-1.26,0.15,-1.35,-0.04,-1.29,-0.04
2008-03-07,0.54,0.28,-0.0,0.03,0.43,-0.18,0.02,-0.26,-0.54,-0.52,-0.73,-0.28,-0.25,-0.18,0.35,0.09,-0.38,-0.18,-0.16,0.23,-0.36,-0.16,0.19,0.73,0.46,0.18,0.21,0.6,0.01,0.21,0.03,0.14,-0.13,0.0,-0.39,0.0,-0.37,0.46,0.0,0.21,0.52,0.26,-0.03,0.0,-0.18
2008-03-10,-0.47,-1.49,-1.03,-1.85,-0.51,-1.1,-1.11,-1.03,-0.56,-1.36,-0.64,0.47,-0.36,0.99,0.49,-0.51,0.15,-0.04,-0.88,0.5,-0.12,-0.13,0.85,0.37,-0.66,-0.19,-1.02,0.36,-0.27,-0.27,-0.83,0.01,-1.01,0.0,-1.36,0.0,-0.63,-0.4,0.0,-0.75,0.65,-0.39,0.08,-0.74,0.01
2008-03-11,0.88,2.72,1.29,2.98,-0.57,1.39,1.33,1.83,0.4,2.08,0.51,-1.4,0.27,-1.35,-0.47,1.33,0.09,-0.08,1.6,-1.92,0.03,-0.04,-1.45,-0.58,1.23,-0.18,1.5,-2.02,-0.08,-0.14,1.68,1.48,3.33,0.0,3.58,0.0,1.92,1.32,0.0,1.57,-0.44,1.37,-0.04,1.63,0.06
2008-03-12,0.25,-1.31,0.48,-1.07,0.19,0.17,0.51,-1.56,0.23,-1.34,-0.08,1.82,0.25,0.88,1.15,-0.45,0.37,1.37,-0.19,1.07,1.05,1.39,0.51,0.79,-0.81,1.0,-0.56,0.7,0.68,1.02,-1.54,0.09,-1.5,0.0,-1.24,0.0,0.32,-1.48,0.0,-1.22,-0.23,-1.81,-0.02,-1.55,-0.34
2008-03-13,0.93,1.01,1.45,0.34,-0.03,1.13,1.46,0.1,0.51,-0.6,0.2,0.44,-0.66,-0.91,0.02,0.08,0.23,0.53,-0.6,-0.95,0.21,0.54,-1.13,-0.23,-0.13,0.3,-0.81,-1.17,-0.01,0.32,-1.12,0.97,1.05,0.0,0.36,0.0,1.49,-0.12,0.0,-0.81,-0.53,-0.45,-0.03,-1.13,-0.33
2008-03-14,-0.51,-2.17,-1.09,-2.56,-0.36,-1.08,-1.03,-1.66,-0.58,-2.04,-0.57,1.1,-0.42,1.27,0.74,-0.91,0.93,0.18,-1.3,0.87,0.19,0.24,0.35,-0.17,-1.82,-0.75,-2.22,-0.06,-0.74,-0.68,-1.5,-0.11,-1.76,0.0,-2.16,0.0,-0.61,-1.1,0.0,-1.51,0.52,-1.15,-0.04,-1.55,-0.05
2008-03-17,-0.82,-2.97,-1.94,-3.51,-0.27,-1.71,-1.73,-2.17,-1.12,-2.71,-0.89,1.08,-0.53,2.11,1.28,-0.94,1.28,0.1,-1.47,1.78,0.33,0.3,0.81,-0.02,-2.2,-1.14,-2.73,0.53,-0.91,-0.93,-1.59,-0.54,-2.7,0.0,-3.22,0.0,-1.45,-1.29,0.0,-1.82,0.93,-1.27,-0.22,-1.8,0.12
2008-03-18,-0.02,2.37,0.68,3.17,-0.23,0.33,0.56,2.4,0.7,3.18,0.35,-1.66,0.74,-1.23,-1.24,1.15,-1.03,-0.55,1.87,-1.34,-0.89,-0.67,-0.17,-0.2,2.21,0.5,2.97,-0.3,0.15,0.38,2.47,0.1,2.5,0.0,3.3,0.0,0.68,2.05,0.0,2.83,-0.58,1.81,0.13,2.6,-0.23
2008-03-19,0.78,-1.8,-1.35,-2.16,-0.47,-0.34,-1.35,-2.56,-2.11,-2.92,-1.13,0.47,-0.38,1.38,2.19,-0.44,1.12,0.03,-0.79,0.86,1.03,0.01,0.25,1.03,-1.57,-1.09,-1.9,-0.27,-0.11,-1.12,-0.84,1.31,-1.29,0.0,-1.65,0.0,-0.85,-1.45,0.0,-1.82,2.17,-0.44,0.02,-0.82,1.02
2008-03-20,-0.63,-0.45,-1.56,-1.1,-0.52,-1.64,-1.58,0.18,-0.93,-0.47,-1.02,-1.11,-0.63,0.32,-0.31,-0.14,-1.31,-1.24,-0.78,-0.2,-1.33,-1.27,1.64,1.0,1.2,0.06,0.53,1.12,-0.02,0.04,0.46,-0.12,0.07,0.0,-0.59,0.0,-1.08,1.21,0.0,0.55,0.96,1.15,0.03,0.49,-0.06
2008-03-21,0.25,0.25,0.29,0.31,0.18,-0.04,0.27,-0.03,0.04,0.07,-0.29,0.07,0.1,-0.25,-0.0,-0.03,0.17,0.06,0.06,-0.03,-0.27,0.04,-0.45,-0.2,-0.22,-0.16,-0.12,-0.25,-0.49,-0.18,0.05,0.05,0.05,0.0,0.12,0.0,0.07,0.26,0.0,0.38,-0.02,-0.05,0.02,0.07,-0.31
2008-03-24,-0.29,1.61,0.5,1.82,-0.34,0.59,0.5,1.91,0.79,2.14,0.88,-1.09,0.22,-0.6,-0.89,1.01,-0.29,-0.12,1.23,-0.94,-0.03,-0.12,-0.29,-0.58,1.32,0.21,1.51,-0.62,0.3,0.2,1.32,0.04,1.94,0.0,2.17,0.0,0.83,1.01,0.0,1.23,-0.78,1.11,0.01,1.33,0.07
2008-03-25,1.23,-0.2,1.31,0.56,0.18,0.76,1.31,-1.41,0.08,-0.67,-0.47,1.51,0.74,0.16,1.42,-0.04,0.44,1.47,0.71,0.35,0.92,1.47,-0.29,0.94,-0.5,1.02,0.26,-0.1,0.47,1.02,-0.76,1.04,-0.39,0.0,0.35,0.0,1.13,-0.95,0.0,-0.22,-0.08,-1.49,0.0,-0.76,-0.54
2008-03-26,0.43,-1.35,0.35,-0.45,0.51,0.16,0.29,-1.77,-0.08,-0.93,-0.28,1.72,0.85,0.92,1.38,-0.41,1.11,1.31,0.46,1.53,1.11,1.25,-0.15,0.28,-1.5,0.2,-0.65,0.42,0.0,0.14,-0.84,-0.14,-1.91,0.0,-1.06,0.0,-0.28,-1.5,0.0,-0.64,0.13,-1.63,0.06,-0.78,-0.14
2008-03-27,-0.12,0.36,-0.21,0.24,0.01,-0.15,-0.19,0.46,-0.11,0.39,-0.05,-0.57,-0.07,-0.22,-0.34,0.11,-0.34,-0.46,0.03,-0.29,-0.4,-0.43,0.11,0.0,0.46,-0.11,0.39,0.06,-0.05,-0.07,0.5,-0.06,0.4,0.0,0.33,0.0,-0.13,0.51,0.0,0.44,0.09,0.53,-0.04,0.46,0.02
