,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2017-02-01,0.69,0.67,0.7,0.69,1.21,0.71,0.98,0.8,0.58,0.71
2017-02-02,1.36,0.8,0.73,0.76,1.72,0.87,0.97,1.09,0.75,0.87
2017-02-03,0.73,0.6,0.64,0.6,0.9,0.76,0.82,0.83,0.66,0.76
2017-02-06,0.67,1.01,0.71,0.77,0.66,0.64,1.14,0.66,0.64,0.65
2017-02-07,0.88,0.85,0.77,0.74,1.43,0.96,0.84,1.12,0.76,0.96
2017-02-08,0.6,0.65,0.63,0.64,0.64,0.64,0.69,1.17,0.5,0.63
2017-02-09,0.78,0.82,0.81,0.65,0.84,0.74,1.21,1.18,0.66,0.74
2017-02-10,0.92,0.84,0.68,0.66,0.77,0.58,0.86,0.62,0.56,0.58
2017-02-13,0.63,0.64,0.51,0.57,0.7,0.53,0.64,0.76,0.51,0.53
2017-02-14,0.78,0.59,0.54,0.57,0.98,0.7,0.89,0.69,0.71,0.71
2017-02-15,0.75,0.62,0.56,0.6,0.72,0.71,0.69,0.87,0.54,0.74
2017-02-16,0.87,0.73,0.82,0.74,0.7,0.6,0.92,0.74,0.59,0.6
2017-02-17,0.71,0.6,0.61,0.62,0.99,0.58,1.11,0.63,0.6,0.59
2017-02-20,0.47,0.42,0.38,0.37,0.67,0.33,0.49,0.46,0.33,0.32
2017-02-21,0.53,0.52,0.63,0.67,0.67,0.57,0.55,0.64,0.47,0.58
2017-02-22,0.73,0.84,0.72,0.81,0.85,0.63,0.93,0.71,0.75,0.63
2017-02-23,0.72,0.54,0.52,0.59,0.78,0.71,0.59,0.71,0.61,0.73
2017-02-24,0.88,0.7,0.69,0.7,1.05,0.61,1.09,0.79,0.73,0.6
2017-02-27,0.64,0.71,0.54,0.71,0.8,0.59,0.84,0.58,0.58,0.59
2017-02-28,0.7,1.26,0.83,0.6,0.79,0.75,0.93,0.8,0.69,0.74
2017-03-01,0.97,0.81,0.74,0.71,1.04,0.78,0.97,1.16,0.68,0.78
2017-03-02,1.24,0.61,0.6,0.58,0.7,0.74,0.69,1.09,0.6,0.73
2017-03-03,0.69,0.59,0.68,1.04,0.73,0.67,0.69,0.93,0.56,0.68
2017-03-06,0.56,0.44,0.5,0.55,0.58,0.49,0.6,0.65,0.42,0.49
2017-03-07,0.72,0.46,0.62,0.45,0.64,0.5,0.49,0.83,0.48,0.5
2017-03-08,0.77,0.6,0.61,0.58,0.65,0.65,0.78,0.74,0.53,0.66
2017-03-09,0.61,0.56,0.77,0.84,0.57,0.5,0.72,0.56,0.48,0.49
2017-03-10,0.68,0.67,0.65,0.94,0.64,0.67,0.86,0.69,0.67,0.67
2017-03-13,0.71,0.5,0.69,0.68,0.79,0.5,0.53,0.59,0.54,0.49
2017-03-14,0.53,0.56,0.5,0.61,0.86,0.48,0.63,0.61,0.45,0.49
2017-03-15,1.3,0.84,0.81,0.83,1.09,1.32,0.95,1.06,0.8,1.34
2017-03-16,0.88,0.81,0.86,0.83,1.18,0.65,0.81,1.27,0.69,0.65
2017-03-17,0.71,0.7,0.64,0.75,0.72,0.54,0.93,0.86,0.54,0.56
2017-03-20,0.63,0.57,0.53,0.52,0.79,0.55,0.58,0.71,0.56,0.52
2017-03-21,1.02,0.86,0.83,0.95,1.21,0.77,1.21,0.87,0.78,0.78
2017-03-22,0.71,0.73,0.72,0.61,0.8,0.59,1.03,0.74,0.57,0.59
2017-03-23,0.8,0.47,0.43,0.45,0.68,0.43,0.88,0.57,0.4,0.43
2017-03-24,0.59,0.56,0.61,0.56,0.51,0.48,0.71,0.63,0.49,0.49
2017-03-27,0.8,0.89,0.76,0.66,0.87,0.65,0.81,0.65,0.58,0.63
2017-03-28,1.08,0.78,0.92,0.7,1.18,0.71,0.86,0.74,0.65,0.71
2017-03-29,0.7,0.68,0.87,0.96,0.86,0.57,0.73,0.68,0.55,0.56
2017-03-30,0.61,0.73,0.63,0.82,1.01,0.65,0.83,0.71,0.54,0.64
2017-03-31,0.7,0.71,0.62,0.68,1.04,0.54,0.88,0.7,0.57,0.53
2017-04-03,0.73,0.85,0.52,0.53,0.8,0.46,0.85,0.6,0.52,0.47
2017-04-04,0.85,0.64,0.54,0.53,0.66,0.52,0.91,0.72,0.51,0.51
2017-04-05,0.59,0.57,0.59,0.49,0.78,0.5,0.83,0.55,0.49,0.5
2017-04-06,0.64,0.54,0.51,0.57,0.58,0.42,0.82,0.51,0.42,0.43
2017-04-07,0.71,0.85,0.6,0.63,0.81,0.72,0.98,0.77,0.64,0.71
2017-04-10,0.58,0.69,0.41,0.39,0.49,0.45,0.63,0.53,0.4,0.45
2017-04-11,0.78,0.64,0.6,0.64,0.81,0.52,1.23,0.72,0.56,0.52
2017-04-12,0.64,0.75,0.53,0.59,0.53,0.67,0.69,0.87,0.6,0.67
2017-04-13,1.1,0.94,0.65,0.71,0.62,0.61,0.72,0.9,0.64,0.62
2017-04-14,0.36,0.32,0.38,0.33,0.32,0.3,0.63,0.47,0.33,0.31
2017-04-17,0.47,0.46,0.48,0.55,0.56,0.51,0.85,0.59,0.48,0.51
2017-04-18,1.32,1.3,1.06,1.05,2.96,0.93,1.08,0.97,0.9,0.93
2017-04-19,0.77,0.69,0.52,0.51,0.7,0.56,0.71,0.66,0.49,0.56
2017-04-20,0.77,0.57,0.58,0.71,0.67,0.5,0.85,0.83,0.46,0.5
2017-04-21,0.49,0.66,0.47,0.58,0.59,0.45,0.6,0.71,0.42,0.44
2017-04-24,0.77,0.88,0.84,0.81,0.72,0.61,1.19,0.73,0.61,0.61
2017-04-25,0.87,1.1,0.88,1.2,0.93,0.73,1.48,1.17,0.75,0.73
2017-04-26,1.15,0.89,0.68,0.78,0.79,0.72,0.96,1.09,0.66,0.71
2017-04-27,0.69,1.01,0.6,0.78,0.9,0.62,0.82,0.98,0.54,0.61
2017-04-28,0.68,0.65,0.69,0.83,0.73,0.53,0.69,0.69,0.5,0.52
2017-05-01,0.98,0.56,0.55,0.53,0.65,0.51,0.79,0.99,0.56,0.5
2017-05-02,0.64,0.86,0.71,0.53,0.69,0.49,0.64,0.63,0.49,0.49
2017-05-03,1.38,0.8,0.75,0.62,0.69,0.71,0.7,1.17,0.61,0.72
2017-05-04,0.77,0.86,0.93,0.99,0.82,0.65,0.82,0.9,0.71,0.65
2017-05-05,0.85,1.11,0.71,0.66,0.76,0.62,1.01,0.99,0.8,0.62
2017-05-08,0.66,0.72,1.06,0.9,0.59,0.65,0.87,0.9,0.63,0.65
2017-05-09,0.84,0.72,0.94,0.63,0.68,0.67,0.9,0.76,0.58,0.67
2017-05-10,0.84,0.8,0.62,0.61,0.65,0.51,0.79,0.97,0.5,0.5
2017-05-11,0.88,1.03,0.73,0.76,1.02,0.72,1.06,1.85,0.74,0.72
2017-05-12,0.7,0.71,0.9,0.7,0.64,0.6,0.63,0.62,0.51,0.58
2017-05-15,0.65,0.71,0.64,0.62,0.66,0.59,0.95,0.76,0.58,0.63
2017-05-16,0.72,0.66,1.06,1.0,0.81,0.68,0.8,0.81,0.6,0.68
2017-05-17,0.96,0.93,0.88,0.75,0.92,0.78,1.81,0.95,0.72,0.79
2017-05-18,0.98,0.94,0.85,0.85,1.19,0.8,1.33,0.89,0.72,0.78
2017-05-19,0.78,0.71,0.67,0.8,0.74,0.73,0.99,0.8,0.68,0.73
2017-05-22,0.72,0.59,0.8,0.79,0.66,0.62,0.77,1.15,0.55,0.61
2017-05-23,0.71,0.58,0.58,0.71,0.73,0.61,0.86,0.83,0.57,0.6
2017-05-24,0.69,0.95,0.56,0.52,0.75,0.61,0.61,0.79,0.56,0.61
2017-05-25,0.75,0.69,0.56,0.53,0.61,0.5,0.55,0.63,0.46,0.52
2017-05-26,0.79,0.71,0.78,0.81,1.45,0.69,0.97,1.03,0.73,0.68
2017-05-29,0.43,0.4,0.52,0.36,0.49,0.35,0.42,0.7,0.46,0.35
2017-05-30,0.63,0.67,0.63,0.7,0.7,0.59,0.77,0.74,0.52,0.59
2017-05-31,0.94,0.95,1.01,0.84,1.12,0.68,0.81,0.88,0.69,0.67
2017-06-01,0.97,0.58,0.54,0.53,0.8,0.53,0.67,0.54,0.47,0.53
2017-06-02,0.78,0.78,0.75,0.63,0.84,0.72,0.97,0.95,0.6,0.74
2017-06-05,0.99,0.52,0.53,0.56,0.75,0.46,0.52,0.58,0.48,0.45
2017-06-06,0.92,0.64,0.63,0.63,0.84,0.6,1.14,1.01,0.55,0.59
2017-06-07,1.04,0.93,0.74,0.82,0.81,0.57,0.82,0.71,0.56,0.57
2017-06-08,0.53,0.52,0.6,0.63,0.62,0.48,0.82,0.67,0.46,0.47
2017-06-09,0.8,1.26,0.91,0.87,2.42,0.78,1.11,0.87,0.77,0.77
2017-06-12,0.61,1.27,0.58,0.6,1.2,0.54,0.92,0.8,0.6,0.54
2017-06-13,0.69,0.85,0.6,0.55,0.91,0.48,0.65,0.62,0.49,0.48
2017-06-14,1.09,1.06,0.98,0.82,0.97,0.98,1.12,1.28,0.83,0.98
2017-06-15,0.87,0.75,0.68,0.73,1.08,0.79,1.35,1.06,0.68,0.82
2017-06-16,0.6,0.58,0.44,0.52,0.52,0.49,0.78,0.72,0.5,0.49
2017-06-19,0.62,0.73,0.67,0.54,0.72,0.59,0.65,0.85,0.51,0.59
2017-06-20,0.7,0.71,0.59,0.54,1.15,0.53,0.7,0.74,0.52,0.54
2017-06-21,0.65,0.72,0.56,0.57,1.0,0.49,0.73,0.67,0.48,0.48
2017-06-22,0.7,1.11,0.54,0.55,0.58,0.49,0.67,1.14,0.51,0.49
2017-06-23,0.51,0.87,0.5,0.52,0.52,0.48,0.49,0.55,0.42,0.48
2017-06-26,0.56,0.56,0.56,0.44,0.5,0.44,0.71,0.62,0.44,0.44
2017-06-27,1.0,1.03,1.43,1.49,1.17,0.9,1.23,1.38,0.87,0.89
2017-06-28,0.89,1.25,0.9,0.97,1.34,0.81,1.01,0.91,0.73,0.8
2017-06-29,0.64,0.59,0.52,0.59,0.67,0.57,0.96,0.94,0.53,0.56
2017-06-30,0.61,0.63,0.63,0.62,0.73,0.5,0.85,0.77,0.56,0.51
2017-07-03,0.55,0.61,0.52,0.49,0.58,0.63,0.92,0.72,0.47,0.65
2017-07-04,1.23,0.97,0.56,0.55,0.57,0.52,0.78,0.73,0.49,0.5
2017-07-05,0.7,0.67,0.53,0.5,0.53,0.53,0.74,0.54,0.46,0.52
2017-07-06,0.67,0.72,0.71,0.9,0.66,0.51,0.69,0.71,0.54,0.5
2017-07-07,0.83,1.3,0.68,0.64,0.96,0.63,0.98,0.73,0.63,0.63
2017-07-10,0.38,0.52,0.44,0.35,0.43,0.33,0.45,0.4,0.38,0.34
2017-07-11,0.69,0.72,0.73,0.89,0.98,0.6,0.74,1.09,0.57,0.6
2017-07-12,0.77,2.09,0.92,1.16,0.91,0.79,0.95,0.91,0.71,0.8
2017-07-13,0.94,0.72,0.89,0.93,0.79,0.66,0.81,1.58,0.69,0.67
2017-07-14,1.08,0.93,0.75,0.68,1.09,0.84,0.94,0.86,0.75,0.86
2017-07-17,0.59,0.58,0.65,0.57,0.63,0.51,0.57,0.65,0.57,0.49
2017-07-18,1.82,1.1,1.09,0.98,1.38,1.0,1.0,1.35,0.86,0.99
2017-07-19,0.66,0.63,0.53,0.56,0.52,0.44,0.61,0.7,0.48,0.44
2017-07-20,1.07,0.92,1.08,1.32,1.1,0.91,0.88,1.07,0.77,0.91
2017-07-21,1.17,0.73,0.75,0.65,0.73,0.68,0.84,0.79,0.62,0.67
2017-07-24,0.81,0.66,0.51,0.63,0.62,0.47,0.66,0.61,0.49,0.47
2017-07-25,0.75,0.59,0.75,0.64,0.59,0.6,0.94,0.65,0.51,0.59
2017-07-26,1.18,0.86,1.05,0.79,0.8,1.02,0.84,1.11,0.81,1.02
2017-07-27,1.02,1.02,1.46,0.86,0.87,0.97,1.04,0.86,0.81,0.98
2017-07-28,0.77,1.15,1.13,0.79,0.72,0.73,0.73,0.79,0.64,0.73
2017-07-31,0.68,0.91,0.88,0.95,0.84,0.64,0.67,0.78,0.62,0.64
2017-08-01,0.97,0.87,0.73,0.61,0.61,0.56,0.69,0.81,0.51,0.57
2017-08-02,0.63,0.65,0.8,0.93,0.65,0.58,0.7,0.85,0.54,0.57
2017-08-03,0.79,0.7,0.71,0.63,1.36,0.61,0.91,0.81,0.57,0.6
2017-08-04,0.79,0.71,0.77,1.01,0.78,0.87,0.79,0.7,0.7,0.88
2017-08-07,0.52,0.56,0.5,0.52,0.47,0.42,0.45,0.82,0.41,0.44
2017-08-08,0.6,0.69,0.58,0.77,0.67,0.57,0.71,0.65,0.49,0.57
2017-08-09,0.88,0.68,1.52,0.78,0.65,0.59,0.89,0.69,0.58,0.6
2017-08-10,0.75,0.8,0.77,0.82,0.71,0.66,1.19,1.63,0.62,0.65
2017-08-11,0.75,0.7,0.75,0.72,0.72,0.67,0.73,0.84,0.58,0.66
2017-08-14,0.69,0.52,0.95,0.52,0.5,0.59,0.66,0.58,0.49,0.61
2017-08-15,0.71,0.61,0.82,0.72,0.88,0.71,0.91,0.92,0.57,0.73
2017-08-16,1.15,0.91,0.97,0.84,0.89,0.88,0.79,0.94,0.7,0.89
2017-08-17,0.95,0.77,0.95,0.92,0.63,0.69,0.98,0.7,0.61,0.71
2017-08-18,0.88,1.09,1.0,0.66,0.83,0.69,1.0,0.81,0.61,0.7
2017-08-21,0.48,0.55,0.7,0.68,0.5,0.52,0.65,0.45,0.43,0.52
2017-08-22,0.58,0.75,0.63,0.53,0.61,0.56,0.68,0.64,0.53,0.59
2017-08-23,0.61,0.65,0.69,0.73,0.65,0.55,0.87,1.25,0.52,0.55
2017-08-24,0.57,0.53,0.55,0.42,0.53,0.43,0.72,0.6,0.42,0.43
2017-08-25,0.7,0.69,0.87,1.04,0.62,0.75,0.66,0.7,0.56,0.77
2017-08-28,0.6,0.66,0.6,0.59,0.55,0.45,0.58,0.5,0.44,0.44
2017-08-29,1.04,0.93,1.17,0.92,0.78,0.87,1.51,1.04,0.75,0.87
2017-08-30,0.99,0.83,0.91,0.7,0.85,0.82,0.79,0.87,0.71,0.82
2017-08-31,0.84,1.33,0.84,0.76,0.82,0.81,0.76,1.08,0.66,0.8
2017-09-01,0.89,1.16,0.99,0.91,0.73,0.81,0.73,0.79,0.71,0.82
2017-09-04,0.5,0.57,0.73,0.5,0.59,0.4,0.6,0.56,0.43,0.4
2017-09-05,0.97,0.74,0.92,0.74,0.87,0.81,0.91,1.19,0.65,0.81
2017-09-06,1.01,2.37,0.82,0.78,0.83,0.76,1.05,1.14,0.86,0.76
2017-09-07,0.73,0.8,0.78,0.95,0.68,0.78,0.8,0.81,0.67,0.9
2017-09-08,0.91,0.92,0.94,0.71,1.14,0.83,1.06,1.19,0.76,0.88
2017-09-11,0.64,0.94,0.96,0.65,0.69,0.7,1.1,1.01,0.62,0.68
2017-09-12,0.86,0.94,0.91,0.77,1.32,0.73,1.04,1.49,0.71,0.72
2017-09-13,0.61,0.67,0.58,0.68,0.79,0.77,0.57,0.76,0.56,0.79
2017-09-14,0.92,0.82,0.96,0.85,2.05,0.85,0.91,1.16,0.76,0.84
2017-09-15,0.93,1.08,0.98,0.93,1.84,0.95,2.0,1.41,0.84,0.92
2017-09-18,0.88,1.12,0.77,0.82,0.92,0.81,0.78,1.0,0.66,0.81
2017-09-19,0.76,0.67,0.73,0.61,0.75,0.57,0.77,0.94,0.59,0.56
2017-09-20,1.07,1.02,1.0,1.07,1.09,1.25,0.99,1.46,0.91,1.29
2017-09-21,1.5,0.63,0.73,0.88,1.03,0.67,0.74,0.96,0.6,0.67
2017-09-22,0.93,0.85,0.73,0.73,1.26,0.71,0.88,0.99,0.73,0.69
2017-09-25,0.84,0.84,1.32,1.02,1.09,0.74,1.3,1.27,0.74,0.74
2017-09-26,0.79,0.9,0.78,0.69,0.77,0.82,0.79,1.1,0.62,0.81
2017-09-27,0.69,1.24,0.78,0.66,0.76,0.75,0.78,0.96,0.59,0.72
2017-09-28,0.69,0.62,0.57,0.63,0.71,0.72,0.66,0.8,0.52,0.7
2017-09-29,0.59,1.01,0.63,0.64,0.76,0.51,0.59,0.65,0.51,0.51
2017-10-02,0.6,0.54,0.78,0.64,1.0,0.61,0.62,0.7,0.5,0.62
2017-10-03,0.58,0.5,0.56,0.56,0.62,0.5,0.51,0.77,0.45,0.5
2017-10-04,0.46,0.38,0.52,0.39,0.48,0.45,0.47,0.63,0.36,0.46
2017-10-05,0.8,0.77,0.6,0.59,0.87,0.64,0.75,0.64,0.62,0.66
2017-10-06,0.73,0.68,0.57,0.6,0.71,0.63,0.63,0.73,0.49,0.61
2017-10-09,0.53,0.4,0.46,0.42,0.88,0.36,0.48,0.49,0.45,0.37
2017-10-10,0.53,0.48,0.46,0.48,0.51,0.56,0.56,0.58,0.46,0.58
2017-10-11,0.49,0.56,0.54,0.58,0.49,0.47,0.6,0.51,0.4,0.46
2017-10-12,0.71,0.62,0.69,0.64,1.26,0.56,0.56,0.91,0.55,0.56
2017-10-13,0.91,0.83,0.67,0.71,0.75,0.63,0.63,1.0,0.69,0.64
2017-10-16,0.56,0.77,0.53,0.62,0.66,0.5,0.58,0.58,0.5,0.5
2017-10-17,0.52,0.56,0.53,0.49,0.87,0.58,0.52,0.71,0.5,0.58
2017-10-18,0.5,0.72,0.59,0.61,0.6,0.56,0.81,0.75,0.47,0.56
2017-10-19,0.83,0.81,1.01,0.91,0.99,0.78,0.97,2.38,0.73,0.76
2017-10-20,0.7,1.11,0.81,0.69,1.17,0.82,0.75,0.89,0.66,0.83
2017-10-23,0.48,0.48,0.51,0.48,0.55,0.47,0.72,0.75,0.4,0.47
2017-10-24,0.63,0.64,0.67,0.75,0.74,0.66,0.67,1.41,0.59,0.68
2017-10-25,1.4,1.56,0.94,0.91,1.52,0.78,0.94,1.07,0.78,0.77
2017-10-26,0.76,0.65,0.79,1.29,0.85,0.85,0.73,0.79,0.63,0.84
2017-10-27,0.69,0.74,0.7,0.86,0.73,0.65,0.67,0.87,0.6,0.65
2017-10-30,0.54,0.58,0.57,0.54,0.74,0.52,0.64,0.87,0.52,0.53
2017-10-31,0.67,0.73,0.59,0.58,0.98,0.54,0.71,0.71,0.5,0.53
2017-11-01,0.73,0.69,0.8,0.6,0.74,0.58,0.72,1.36,0.59,0.58
2017-11-02,0.75,0.73,0.78,0.67,2.02,0.75,0.7,0.84,0.64,0.74
2017-11-03,0.97,1.05,0.69,0.65,0.75,0.69,0.64,0.75,0.61,0.69
2017-11-06,0.54,0.55,0.55,0.66,0.69,0.62,0.7,0.92,0.5,0.63
2017-11-07,0.72,0.71,0.59,0.53,0.57,0.57,0.61,0.7,0.5,0.58
2017-11-08,0.62,0.56,0.55,0.52,0.94,0.48,0.66,1.07,0.48,0.5
2017-11-09,0.7,0.58,0.87,0.6,0.68,0.61,0.8,0.84,0.51,0.59
2017-11-10,0.58,0.45,0.51,0.54,0.9,0.42,0.46,0.58,0.4,0.42
2017-11-13,0.57,0.51,0.58,0.53,0.81,0.43,0.59,0.59,0.4,0.47
2017-11-14,0.74,0.73,0.81,1.1,0.83,0.65,0.65,0.95,0.58,0.65
2017-11-15,0.95,0.83,0.65,0.66,0.75,0.64,0.85,0.77,0.62,0.63
2017-11-16,0.58,0.55,0.7,0.49,0.61,0.44,0.56,0.63,0.43,0.44
2017-11-17,0.97,0.93,0.83,0.72,0.86,0.72,1.1,1.41,0.68,0.74
2017-11-20,0.49,0.55,0.64,0.74,0.75,0.51,0.76,0.71,0.48,0.52
2017-11-21,0.72,0.64,0.5,0.57,0.62,0.48,0.5,0.66,0.44,0.48
2017-11-22,0.71,0.58,0.75,0.57,0.64,0.82,0.75,0.72,0.56,0.82
2017-11-23,0.42,0.48,0.39,0.4,0.49,0.35,0.41,0.52,0.36,0.35
2017-11-24,0.47,0.49,0.49,0.9,0.61,0.45,0.56,0.55,0.39,0.42
2017-11-27,0.66,0.74,0.66,0.59,0.6,0.56,0.8,1.0,0.53,0.58
2017-11-28,0.62,0.65,0.6,0.77,1.39,0.58,0.7,0.8,0.6,0.58
2017-11-29,0.68,0.62,0.55,0.57,0.94,0.54,0.66,0.73,0.47,0.56
2017-11-30,0.7,0.68,0.72,0.95,1.17,0.64,0.88,1.01,0.59,0.65
2017-12-01,1.03,1.67,1.23,1.08,1.22,1.03,1.14,1.2,0.95,1.02
2017-12-04,0.56,0.66,0.78,0.54,0.95,0.5,0.75,0.58,0.48,0.5
2017-12-05,0.83,0.69,0.59,0.7,0.99,0.56,0.63,0.83,0.54,0.55
2017-12-06,1.01,1.19,0.66,0.66,0.84,0.64,0.8,0.8,0.57,0.62
2017-12-07,0.74,0.69,0.69,0.62,1.4,0.73,0.74,0.85,0.61,0.67
2017-12-08,0.55,0.65,0.7,0.58,1.26,0.52,0.6,0.74,0.49,0.51
2017-12-11,0.57,0.52,0.55,0.5,0.87,0.53,0.5,1.33,0.46,0.51
2017-12-12,0.78,0.6,0.54,0.62,0.64,0.5,0.49,0.73,0.44,0.5
2017-12-13,0.79,0.7,0.67,0.62,0.78,0.8,0.66,0.98,0.6,0.83
2017-12-14,0.84,1.15,0.8,0.93,0.85,0.67,0.81,0.87,0.66,0.65
2017-12-15,0.67,1.04,0.69,0.65,1.09,0.67,0.65,0.87,0.59,0.67
2017-12-18,0.5,0.49,0.69,0.67,0.73,0.54,0.56,0.65,0.46,0.51
2017-12-19,0.49,0.51,0.49,0.75,0.58,0.49,0.57,0.77,0.43,0.46
2017-12-20,0.53,0.63,0.66,0.67,0.56,0.5,0.74,0.89,0.47,0.47
2017-12-21,0.75,1.12,0.72,0.52,0.56,0.47,0.54,0.59,0.45,0.48
2017-12-22,0.43,0.79,0.42,0.52,0.52,0.35,0.35,0.44,0.35,0.34
2017-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-26,0.75,0.42,1.38,0.5,0.33,0.5,0.41,0.91,0.45,0.47
2017-12-27,0.58,0.46,0.55,0.44,0.46,0.46,0.52,0.55,0.39,0.45
2017-12-28,0.46,0.58,0.72,0.44,0.43,0.6,0.47,0.52,0.44,0.54
2017-12-29,0.52,0.63,0.61,0.65,0.69,0.52,0.51,0.62,0.48,0.53
