,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2013-04-17,-0.36,0.04,-0.59,-0.59,-0.25,0.63,-0.02,-0.01,0.51,0.64
2013-04-18,0.04,0.02,0.01,0.15,0.29,-0.04,-0.07,-0.39,0.02,-0.02
2013-04-19,-0.03,0.2,0.07,0.24,-0.11,0.24,-1.3,0.33,0.12,0.23
2013-04-22,-0.12,-0.06,-0.35,-0.16,0.35,-0.07,0.59,0.25,-0.36,-0.06
2013-04-23,0.15,0.32,-1.0,-0.26,-0.04,0.31,0.06,-0.08,0.23,0.32
2013-04-24,0.08,-0.11,-0.31,0.02,0.06,-0.14,-0.18,0.95,-0.22,-0.14
2013-04-25,-0.16,0.3,-0.06,-0.34,0.91,-0.31,-0.03,0.01,-0.01,-0.31
2013-04-26,-0.39,0.14,0.02,-0.06,0.08,-0.2,1.14,-0.48,-0.01,-0.22
2013-04-29,0.34,0.21,0.16,0.02,-0.32,-0.37,-0.18,0.69,-0.15,-0.4
2013-04-30,-0.07,0.15,0.56,0.3,-0.05,-0.27,0.07,-0.34,-0.07,-0.28
2013-05-01,-0.84,0.03,0.39,0.25,0.31,0.14,0.22,-0.66,0.03,0.14
2013-05-02,0.02,0.11,-0.55,-0.62,0.2,0.36,-0.27,0.29,0.12,0.35
2013-05-03,0.65,0.19,-0.17,0.31,0.17,-0.11,-1.33,0.39,0.01,-0.11
2013-05-06,-0.4,0.25,-0.21,-0.21,-0.04,0.16,0.02,-0.1,0.36,0.17
2013-05-07,-0.59,0.44,-0.08,0.18,-0.25,0.14,0.52,-0.6,0.07,0.15
2013-05-08,-0.29,0.05,0.44,0.5,0.24,-0.11,-0.13,-0.85,0.27,-0.12
2013-05-09,-0.18,0.24,-0.81,-0.26,0.06,0.68,-1.1,0.56,0.13,0.68
2013-05-10,-0.15,0.23,-0.44,0.15,-0.03,0.57,-0.52,-0.6,0.17,0.61
2013-05-13,-0.44,0.27,0.32,0.16,-0.3,0.11,0.18,-0.36,-0.07,0.12
2013-05-14,-0.18,-0.29,-0.57,0.05,-0.13,0.51,-0.11,-0.16,0.36,0.52
2013-05-15,-0.02,0.16,0.16,-0.39,0.08,-0.1,0.07,0.49,-0.35,-0.1
2013-05-16,-0.71,-0.12,0.29,0.25,0.55,0.26,0.28,-0.8,-0.28,0.28
2013-05-17,-0.2,-0.27,-0.22,0.3,-0.06,0.67,-0.37,-0.64,0.1,0.68
2013-05-20,0.18,0.04,-0.07,-0.08,0.05,-0.41,0.11,0.72,-0.11,-0.42
2013-05-21,0.12,-0.07,-0.12,0.41,-0.55,0.22,-0.04,0.15,-0.32,0.2
2013-05-22,-0.48,-0.39,-0.25,0.28,-0.08,0.69,-0.03,-0.52,0.09,0.68
2013-05-23,0.0,0.11,0.52,0.09,-0.14,-0.6,0.66,0.23,-0.3,-0.57
2013-05-24,-1.1,-0.13,0.85,0.01,0.14,0.0,0.8,-0.53,-0.05,0.01
2013-05-27,-0.02,-0.29,-0.06,0.04,-0.2,0.07,0.18,-0.17,0.39,0.07
2013-05-28,0.38,-0.01,-0.98,-0.05,0.16,0.6,-0.96,0.52,-0.26,0.61
2013-05-29,-0.38,-0.1,1.17,0.15,0.09,-0.59,0.73,-0.28,-0.19,-0.59
2013-05-30,-0.13,0.13,0.53,0.47,0.29,-0.44,0.03,-0.74,0.32,-0.45
2013-05-31,-0.54,-0.33,0.26,0.05,0.25,0.51,0.79,-1.4,-0.09,0.5
2013-06-03,0.82,0.17,0.15,-0.17,-0.05,-0.87,0.15,0.73,-0.05,-0.88
2013-06-04,-1.02,-0.34,0.4,0.39,0.29,0.39,-0.2,-0.63,0.36,0.35
2013-06-05,-1.32,-0.1,0.47,0.04,0.61,-0.09,1.0,-0.72,0.17,-0.07
2013-06-06,-0.3,-0.06,0.6,0.36,0.47,-0.95,1.42,-0.16,-0.47,-0.92
2013-06-07,-0.67,1.2,-0.33,0.25,0.16,0.48,-0.2,-1.43,0.07,0.47
2013-06-10,0.52,0.1,0.22,0.38,0.23,-0.19,-1.21,0.94,-0.82,-0.17
2013-06-11,-0.9,-0.41,0.62,0.01,0.06,-0.46,2.62,-0.91,-0.17,-0.46
2013-06-12,0.38,-0.54,0.18,-0.09,-0.04,-0.29,-0.29,1.41,-0.44,-0.29
2013-06-13,1.23,0.0,-0.7,-0.26,-0.29,-0.58,0.19,0.9,0.08,-0.58
2013-06-14,-0.74,-0.06,0.15,-0.18,-0.04,0.1,1.53,-0.61,-0.21,0.05
2013-06-17,-0.04,0.07,0.1,0.34,0.12,0.22,-0.19,-0.64,-0.18,0.19
2013-06-18,-0.43,-0.03,0.55,0.48,-0.31,0.27,-0.7,0.21,-0.31,0.26
2013-06-19,-1.36,0.24,-0.06,0.09,-0.23,0.92,-0.4,-0.36,0.26,0.9
2013-06-20,-0.55,-0.61,0.7,-0.02,0.8,0.62,-0.35,-1.39,0.19,0.61
2013-06-21,0.65,-0.37,-0.45,-0.44,-0.26,0.36,-0.32,0.29,0.15,0.38
2013-06-24,0.31,-0.36,0.22,0.06,0.23,-0.18,0.06,-0.01,-0.15,-0.18
2013-06-25,0.2,-0.08,-0.53,-0.28,-0.01,0.06,-0.02,-0.08,0.64,0.07
2013-06-26,0.3,0.55,-0.47,-0.47,-0.69,0.07,0.19,0.81,-0.37,0.09
2013-06-27,0.03,-0.03,-0.2,0.28,-0.35,0.07,-0.66,0.09,0.71,0.05
2013-06-28,-1.2,-0.02,0.48,0.2,0.1,0.47,-0.45,-0.36,0.33,0.44
2013-07-01,1.14,-0.04,-0.37,0.03,-0.3,-0.37,-0.85,1.1,0.04,-0.39
2013-07-02,-0.5,0.12,-0.01,-0.11,0.17,0.65,-0.48,-0.38,-0.07,0.61
2013-07-03,-0.96,0.17,0.24,0.02,0.68,-0.25,0.55,0.16,-0.36,-0.24
2013-07-04,0.95,0.13,-0.95,-0.58,-1.29,0.24,0.1,0.97,0.2,0.23
2013-07-05,-0.14,0.15,-0.01,0.12,-0.54,0.82,-0.43,-0.93,0.13,0.83
2013-07-08,0.54,-0.16,-0.22,0.07,0.12,-0.47,-0.12,1.0,-0.3,-0.44
2013-07-09,0.62,0.43,-0.95,-0.68,-0.53,0.09,-0.11,0.84,0.19,0.09
2013-07-10,-0.75,-0.05,0.94,1.0,0.4,-0.7,0.91,-0.9,-0.15,-0.7
2013-07-11,-0.51,0.36,0.62,0.32,0.55,-0.7,0.11,-0.47,0.41,-0.69
2013-07-12,-1.25,0.12,0.5,0.18,-0.13,0.4,0.14,-0.52,0.13,0.43
2013-07-15,0.46,-0.35,-0.24,-0.04,-0.05,0.08,-0.47,0.41,0.11,0.09
2013-07-16,1.16,-0.11,0.38,0.13,-0.28,-0.7,0.13,0.48,-0.47,-0.72
2013-07-17,-0.07,-0.25,-0.11,-0.2,0.51,0.13,-0.43,0.36,-0.05,0.12
2013-07-18,-0.55,0.53,-0.17,0.12,0.35,0.24,-0.67,0.14,-0.25,0.25
2013-07-19,-0.11,-0.02,0.3,0.15,0.16,-0.13,-0.35,0.24,-0.1,-0.14
2013-07-22,0.35,-0.16,0.09,-0.11,0.14,-0.52,0.36,0.45,-0.08,-0.5
2013-07-23,0.37,0.3,-0.04,0.11,-0.1,-0.2,0.02,0.24,-0.49,-0.21
2013-07-24,-1.04,0.18,0.19,0.29,0.03,0.48,-0.38,-0.37,0.14,0.47
2013-07-25,0.32,-0.32,0.24,-0.04,-0.15,-0.69,0.4,1.35,-0.42,-0.7
2013-07-26,0.03,-0.13,-0.0,-0.13,-0.2,-0.15,0.99,-0.11,-0.15,-0.15
2013-07-29,-0.37,0.41,-0.14,0.0,-0.11,0.19,0.34,-0.39,-0.12,0.2
2013-07-30,-1.35,-0.05,0.53,0.38,-0.35,0.41,0.29,-0.28,0.04,0.38
2013-07-31,-0.99,0.31,0.43,0.34,-0.22,-0.01,0.18,-0.03,0.0,-0.0
2013-08-01,0.09,0.03,-0.49,-0.02,0.15,0.78,-1.1,-0.52,0.29,0.78
2013-08-02,-0.5,-0.7,0.67,0.38,1.02,-0.24,0.43,-1.0,0.18,-0.24
2013-08-05,-0.18,0.05,-0.06,-0.5,0.17,-0.3,0.43,0.7,-0.03,-0.29
2013-08-06,0.41,-0.47,-0.12,0.1,-0.35,-0.29,0.33,0.78,-0.1,-0.29
2013-08-07,-0.22,-0.91,0.11,-0.14,0.61,-0.41,1.19,0.6,-0.42,-0.41
2013-08-08,0.89,0.62,-0.23,-0.03,-0.04,-0.39,-0.79,0.11,0.24,-0.39
2013-08-09,1.01,0.23,-0.45,-0.51,-0.47,-0.19,0.33,0.22,0.02,-0.19
2013-08-12,-0.26,0.16,0.05,0.07,0.04,0.24,-0.42,-0.03,-0.1,0.25
2013-08-13,0.04,0.07,-0.4,0.16,0.38,0.48,-1.02,-0.19,0.01,0.47
2013-08-14,0.0,-0.08,-0.37,-0.15,0.28,-0.09,-0.02,0.81,-0.27,-0.09
2013-08-15,-0.27,-0.13,0.61,0.25,0.5,-0.5,0.36,0.1,-0.41,-0.51
2013-08-16,0.51,-0.32,-0.04,-0.16,-0.1,0.01,-0.18,0.42,-0.13,0.0
2013-08-19,-0.76,0.15,0.43,0.17,0.37,0.17,0.25,-0.44,-0.51,0.18
2013-08-20,-0.47,-0.51,0.81,0.68,0.13,-0.01,0.32,-1.23,0.29,-0.01
2013-08-21,-0.61,-0.23,0.04,0.13,0.62,0.65,0.18,-1.22,-0.2,0.65
2013-08-22,0.69,-0.25,0.09,0.21,-0.34,0.18,-0.99,-0.04,0.26,0.2
2013-08-23,0.15,0.13,0.13,0.15,-0.2,-0.05,-0.09,-0.45,0.3,-0.06
2013-08-26,-0.1,0.07,-0.25,-0.17,0.04,-0.04,0.04,0.58,-0.14,-0.03
2013-08-27,-0.68,0.16,0.54,0.09,-0.32,-0.12,1.56,-0.89,-0.24,-0.11
2013-08-28,-0.34,0.07,-0.35,-0.25,0.05,0.2,-0.5,0.22,0.71,0.19
2013-08-29,0.24,-0.12,-0.68,-0.45,0.22,0.38,-0.43,-0.04,0.51,0.37
2013-08-30,-0.29,0.03,0.2,-0.08,0.08,0.1,0.28,-0.51,0.09,0.09
2013-09-02,0.45,-0.13,-0.28,-0.15,0.11,0.05,-0.97,0.7,0.18,0.04
2013-09-03,1.04,0.13,-0.26,-0.19,0.1,-0.01,-0.27,-0.13,-0.41,-0.01
2013-09-04,0.92,-0.02,-0.29,-0.12,0.05,-0.45,-0.63,1.08,-0.1,-0.44
2013-09-05,-0.21,0.32,-0.73,-0.32,0.16,0.41,0.0,0.1,-0.14,0.41
2013-09-06,0.1,0.36,0.18,-0.17,-0.38,-0.69,0.43,0.93,-0.07,-0.69
2013-09-09,-0.08,0.11,0.43,0.4,0.18,-0.36,-0.22,-0.18,0.08,-0.37
2013-09-10,0.91,0.1,-0.4,-0.0,0.16,-0.11,-1.02,0.57,-0.09,-0.11
2013-09-11,-0.1,0.02,0.22,0.07,0.3,-0.29,0.25,-0.1,-0.08,-0.3
2013-09-12,-0.69,-0.05,-0.03,-0.11,-0.1,-0.0,0.38,0.75,-0.13,-0.01
2013-09-13,-0.31,-0.29,0.14,-0.02,0.51,0.01,0.2,-0.08,-0.16,0.01
2013-09-16,0.05,0.15,-0.23,0.01,-0.08,0.2,-0.28,-0.43,0.41,0.2
2013-09-17,0.22,0.08,-0.05,-0.02,-0.17,-0.22,-0.28,0.68,-0.02,-0.22
2013-09-18,0.76,-0.36,0.52,0.17,0.51,-1.18,0.17,0.59,-0.01,-1.18
2013-09-19,-0.59,-0.11,0.53,0.43,-0.42,0.37,-1.35,0.43,0.34,0.37
2013-09-20,-0.37,-0.27,0.18,0.12,-0.03,0.16,0.27,0.06,-0.28,0.15
2013-09-23,0.6,0.11,-0.43,-0.6,0.11,-0.15,0.32,0.19,-0.0,-0.15
2013-09-24,-0.19,0.11,0.05,0.12,0.01,0.28,0.39,-0.94,-0.11,0.28
2013-09-25,-0.36,-0.22,0.35,0.36,0.46,-0.08,0.28,-0.63,-0.08,-0.08
2013-09-26,0.05,0.11,-0.06,-0.24,-0.2,0.07,-0.56,0.75,0.02,0.07
2013-09-27,-0.76,-0.08,0.4,0.18,0.54,-0.15,0.68,-0.37,-0.29,-0.15
2013-09-30,0.0,0.02,0.11,0.19,0.22,-0.09,-0.76,0.33,0.03,-0.07
2013-10-01,0.85,-0.26,-0.18,-0.11,-0.04,-0.08,0.21,-0.52,0.24,-0.11
2013-10-02,-0.4,-0.39,0.09,0.19,-0.05,-0.24,0.49,0.48,0.07,-0.24
2013-10-03,0.11,0.04,0.41,0.33,-0.46,0.01,0.11,-0.49,-0.07,0.0
2013-10-04,0.59,0.54,-0.82,-0.37,-0.88,0.12,-0.11,0.45,0.36,0.13
2013-10-07,-0.21,-0.29,0.35,0.01,0.38,-0.13,0.48,-0.3,-0.16,-0.13
2013-10-08,0.1,-0.45,0.03,0.09,0.06,0.15,-0.05,-0.06,-0.02,0.15
2013-10-09,0.48,-0.03,-0.5,-0.16,-0.65,0.24,-0.29,0.45,0.22,0.24
2013-10-10,0.21,0.06,-0.09,0.08,0.21,0.12,-0.81,-0.17,0.27,0.12
2013-10-11,0.07,0.41,-0.11,0.09,-0.19,-0.1,-0.58,0.43,0.1,-0.11
2013-10-14,0.6,0.06,-0.26,-0.15,-0.07,-0.15,-0.5,0.51,0.1,-0.14
2013-10-15,0.39,-0.35,-0.31,-0.34,0.07,-0.04,0.42,0.22,-0.04,-0.04
2013-10-16,0.25,0.54,-0.16,0.03,-0.39,-0.06,-0.74,0.61,-0.02,-0.06
2013-10-17,0.23,-0.35,0.6,0.41,0.75,-0.74,0.22,0.04,-0.4,-0.75
2013-10-18,0.37,-0.08,-0.04,-0.03,-0.11,-0.11,0.1,0.09,-0.08,-0.12
2013-10-21,-0.06,0.03,0.17,0.14,-0.01,0.19,-0.19,-0.38,-0.07,0.18
2013-10-22,0.18,-0.26,0.44,0.37,0.16,-0.46,-0.4,0.36,0.07,-0.45
2013-10-23,-0.62,-0.71,0.62,0.28,-0.18,0.31,1.18,-1.24,0.04,0.32
2013-10-24,0.01,-0.4,0.03,0.23,0.29,0.01,0.13,-0.5,0.18,0.02
2013-10-25,-0.23,-0.09,0.16,0.22,-0.05,0.2,0.06,-0.79,0.34,0.19
2013-10-28,-0.08,0.09,-0.32,-0.11,-0.1,0.07,0.15,0.31,-0.07,0.07
2013-10-29,-0.66,0.18,0.03,0.1,-0.24,0.42,-0.16,-0.19,0.1,0.42
2013-10-30,0.09,-0.08,-0.01,-0.05,-0.02,0.04,-0.33,0.17,0.16,0.04
2013-10-31,-0.11,0.72,-0.74,-1.03,0.2,0.21,0.38,0.14,0.02,0.21
2013-11-01,0.06,0.37,-0.39,-0.52,-0.51,0.29,-0.08,0.34,0.17,0.27
2013-11-04,0.41,-0.27,0.06,0.02,0.09,-0.2,0.03,0.16,-0.1,-0.21
2013-11-05,-0.09,-0.39,-0.51,-0.39,0.47,-0.06,0.06,1.02,-0.05,-0.06
2013-11-06,0.09,0.27,0.04,0.19,0.11,-0.13,-0.31,0.03,-0.17,-0.13
2013-11-07,-0.56,-0.19,-0.17,-0.5,0.38,0.27,0.91,-0.45,0.05,0.27
2013-11-08,-0.34,0.32,-0.2,0.06,-0.07,0.48,-0.61,-0.46,0.34,0.48
2013-11-11,-0.35,0.06,0.37,0.38,-0.12,-0.04,0.05,-0.13,-0.2,-0.03
2013-11-12,-0.48,0.0,0.43,0.45,-0.38,0.2,-0.33,-0.21,0.12,0.21
2013-11-13,0.22,-0.07,0.02,-0.04,0.59,-0.47,-0.03,0.44,-0.19,-0.47
2013-11-14,-0.29,0.15,-0.12,0.0,0.29,0.21,-0.63,0.02,0.15,0.22
2013-11-15,0.38,0.02,-0.09,0.05,0.12,-0.25,-0.44,0.63,-0.17,-0.25
2013-11-18,-0.04,0.06,0.17,0.03,-0.13,-0.01,0.27,-0.33,0.01,-0.03
2013-11-19,0.53,-0.58,0.09,0.13,-0.07,-0.13,-0.3,0.34,0.11,-0.14
2013-11-20,-0.77,0.58,-0.24,-0.42,0.3,0.4,0.51,-0.91,0.15,0.4
2013-11-21,-0.91,-0.39,0.7,0.66,0.96,0.28,-0.95,-0.63,-0.02,0.3
2013-11-22,-0.75,-0.05,0.68,0.57,0.12,-0.07,-0.19,-0.2,-0.06,-0.06
2013-11-25,0.11,0.03,-0.38,-0.12,-0.34,0.14,-0.26,0.61,0.07,0.14
2013-11-26,-0.54,-0.11,0.53,0.33,0.3,-0.12,0.3,-0.34,-0.22,-0.12
2013-11-27,-0.32,-0.3,0.13,0.32,0.75,0.25,-0.7,-0.35,-0.07,0.26
2013-11-28,0.2,0.08,0.19,0.15,0.33,-0.06,-0.24,-0.49,-0.12,-0.06
2013-11-29,0.11,-0.3,-0.04,-0.09,0.2,0.03,-0.1,0.06,0.09,0.03
2013-12-02,-0.13,-0.07,-0.17,-0.24,0.05,0.16,-0.33,0.57,0.01,0.15
2013-12-03,0.07,-0.35,0.22,0.08,-0.07,-0.31,0.16,0.49,0.02,-0.3
2013-12-04,-1.11,-0.15,0.46,0.25,0.16,0.19,0.37,-0.4,0.03,0.2
2013-12-05,0.14,0.04,0.43,0.34,-0.6,-0.29,0.35,0.03,-0.16,-0.27
2013-12-06,0.29,0.0,0.45,0.16,-0.06,-0.17,-1.39,0.69,0.18,-0.16
2013-12-09,-0.21,0.14,0.09,0.13,0.49,-0.05,-0.34,-0.15,-0.03,-0.07
2013-12-10,0.25,0.03,0.14,-0.05,-0.13,-0.24,0.24,0.17,-0.19,-0.23
2013-12-11,-1.05,0.31,0.3,0.39,-0.3,0.17,0.63,-0.55,-0.09,0.18
2013-12-12,-0.97,-0.11,0.07,0.16,0.26,0.42,-0.61,0.31,0.05,0.41
2013-12-13,0.24,0.48,-0.11,-0.17,-0.43,-0.09,0.05,0.14,-0.03,-0.09
2013-12-16,-0.24,-0.09,0.33,0.18,-0.06,-0.07,0.22,-0.17,-0.04,-0.07
2013-12-17,-0.59,-0.09,0.31,0.08,-0.2,0.04,0.39,0.19,-0.16,0.02
2013-12-18,0.03,-0.49,-0.63,-0.18,1.36,0.5,-1.25,0.04,0.13,0.5
2013-12-19,0.21,0.53,-0.37,-0.06,0.01,0.11,0.19,-0.49,-0.28,0.13
2013-12-20,0.56,0.16,0.09,-0.03,-0.37,-0.14,0.04,-0.05,-0.14,-0.13
2013-12-23,0.06,0.29,0.19,0.11,0.04,-0.07,-0.19,-0.21,-0.15,-0.08
2013-12-24,-0.02,-0.02,-0.16,-0.03,0.18,0.08,-0.06,-0.04,-0.03,0.09
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,-0.25,-0.08,-0.03,0.19,0.51,0.11,-0.34,-0.13,-0.1,0.11
2013-12-27,-0.35,-0.62,0.63,0.45,0.48,-0.01,-0.38,-0.24,0.05,-0.01
2013-12-30,0.24,0.29,0.11,0.08,-0.14,-0.27,-0.22,0.31,-0.12,-0.27
2013-12-31,0.15,0.06,-0.3,-0.25,0.28,-0.14,-0.27,0.32,0.3,-0.15
