,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2019-01-01,0.91262,0.67892,5.45965,76.227,1.04127,0.94399,0.70093,0.74393,5.98273,83.531,1.03432,8.04668,112.285,1.59937,1.45964,1.08592,0.84991,8.73163,121.9,1.6657,1.50977,1.12126,1.88147,1.71728,1.27723,10.27409,143.43,1.95969,1.77601,1.31912,13.95891,0.87659,0.65198,5.24376,73.181,0.90648,0.67321,0.7191,5.78289,80.73,1.30195,0.96787,7.78872,108.717,1.34705
2019-01-02,0.95516,0.69139,5.49636,76.662,1.04895,0.9576,0.70176,0.72456,5.75405,80.208,1.00272,7.94752,110.861,1.62598,1.55165,1.1244,0.8999,8.93662,124.657,1.70633,1.55714,1.14079,1.8068,1.72524,1.24966,9.93356,138.582,1.89619,1.73041,1.26811,13.94342,0.91002,0.65884,5.23637,73.076,0.91236,0.66846,0.72217,5.74008,80.062,1.36143,0.98571,7.83338,109.228,1.36466
2019-01-03,0.9382,0.68564,5.43077,74.636,1.03784,0.94668,0.69342,0.72931,5.78056,79.27,1.00772,7.92621,108.651,1.63573,1.54064,1.1234,0.90237,8.90096,122.671,1.70466,1.55159,1.13644,1.85801,1.70705,1.24493,9.85824,135.418,1.88816,1.71852,1.25853,13.73312,0.90407,0.65818,5.21279,71.916,0.90912,0.6657,0.72369,5.7362,78.754,1.35496,0.98828,7.83232,107.564,1.36543
2019-01-04,0.94832,0.69643,5.52948,76.291,1.05152,0.96106,0.70597,0.73445,5.8316,80.463,1.01347,7.93373,109.535,1.61472,1.531,1.12474,0.89854,8.92052,123.199,1.69783,1.55148,1.13882,1.79651,1.70242,1.25123,9.93209,137.051,1.88941,1.72634,1.26786,13.7984,0.90108,0.66209,5.25612,72.559,0.91331,0.67103,0.72482,5.75257,79.377,1.34331,0.98731,7.83231,108.073,1.36166
2019-01-07,0.95119,0.70103,5.58701,77.422,1.05654,0.96808,0.71306,0.7365,5.87444,81.391,1.01784,7.96774,110.43,1.60389,1.52661,1.12447,0.89698,8.96117,124.16,1.6948,1.55248,1.1438,1.7879,1.70108,1.25382,9.99019,138.397,1.88858,1.73091,1.27517,13.84938,0.90041,0.66353,5.28605,73.251,0.91607,0.67471,0.7242,5.77016,79.959,1.33368,0.98328,7.83475,108.502,1.35779
2019-01-08,0.94857,0.70033,5.59456,77.615,1.05994,0.96919,0.71383,0.73796,5.89691,81.807,1.02149,7.98981,110.89,1.60404,1.52229,1.12348,0.89828,8.97807,124.536,1.69999,1.55492,1.14564,1.78584,1.69378,1.2504,9.99318,138.666,1.89275,1.73076,1.27505,13.87492,0.8952,0.66068,5.27833,73.239,0.91412,0.67355,0.7224,5.77376,80.096,1.32909,0.98091,7.83681,108.745,1.35732
2019-01-09,0.94805,0.7003,5.61216,77.679,1.05928,0.97067,0.71598,0.7387,5.92195,81.944,1.02424,8.01573,110.962,1.60486,1.5215,1.12386,0.90096,9.00989,124.685,1.69833,1.55785,1.14948,1.78129,1.68865,1.24771,9.99927,138.384,1.88602,1.72918,1.27567,13.83878,0.89545,0.66156,5.30012,73.358,0.91664,0.6762,0.72142,5.78278,80.035,1.32363,0.97776,7.83852,108.474,1.35546
2019-01-10,0.94908,0.70258,5.62407,77.636,1.05765,0.97069,0.71749,0.74015,5.92606,81.814,1.02291,8.00671,110.603,1.60634,1.52448,1.12829,0.90283,9.03306,124.744,1.69927,1.55883,1.15243,1.77942,1.68799,1.24981,10.00789,138.15,1.88186,1.72729,1.27683,13.80612,0.89754,0.66414,5.31739,73.403,0.91789,0.67839,0.72372,5.79426,79.989,1.32267,0.979,7.8382,108.215,1.3527
2019-01-11,0.95413,0.70866,5.64868,78.096,1.05765,0.97411,0.72054,0.74291,5.92122,81.88,1.02144,7.96923,110.235,1.59515,1.5221,1.13031,0.89847,9.00924,124.6,1.6872,1.55414,1.14918,1.77497,1.69329,1.25784,10.0283,138.682,1.8758,1.72968,1.27914,13.82963,0.90182,0.66988,5.33734,73.839,0.92084,0.68084,0.72738,5.79706,80.165,1.32402,0.98379,7.83964,108.424,1.3524
2019-01-14,0.95562,0.70817,5.64669,78.01,1.05573,0.97446,0.72009,0.74061,5.90772,81.608,1.01984,7.97833,110.205,1.5924,1.52197,1.12671,0.89142,8.99133,124.161,1.68142,1.55201,1.14655,1.78616,1.70716,1.26387,10.09153,139.345,1.88599,1.74178,1.28687,13.81336,0.90535,0.67065,5.34736,73.88,0.92296,0.68193,0.72626,5.79391,80.025,1.32743,0.98283,7.8415,108.317,1.35346
2019-01-15,0.9553,0.70855,5.64773,78.109,1.05546,0.97523,0.72011,0.74163,5.91152,81.714,1.02082,7.96528,110.185,1.58891,1.51813,1.12647,0.8906,8.97084,124.091,1.6774,1.54942,1.14383,1.78201,1.70307,1.26454,10.06117,139.19,1.88129,1.73827,1.28276,13.82691,0.90548,0.67128,5.35051,74.014,0.9241,0.68223,0.72666,5.78933,80.081,1.3268,0.98465,7.84271,108.442,1.35472
