,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2009-03-03,1.27,-0.07,-0.11,-0.22,-0.14,-0.12,-0.92,0.35,0.06,-0.1
2009-03-04,1.18,0.87,-0.08,0.03,0.29,-0.85,-1.99,1.62,-0.22,-0.85
2009-03-05,-1.27,-0.89,0.35,-0.41,0.03,0.68,1.87,-0.89,-0.12,0.65
2009-03-06,-0.05,-0.08,0.81,0.6,-0.58,-0.4,-0.63,0.45,0.3,-0.42
2009-03-09,-0.57,-0.48,0.88,0.52,-1.6,0.88,0.33,-1.47,0.63,0.88
2009-03-10,1.65,1.11,-1.05,-0.19,-0.99,-0.82,-0.62,1.48,0.25,-0.81
2009-03-11,0.3,-1.32,-0.06,0.55,0.23,-0.79,0.77,1.46,-0.33,-0.8
2009-03-12,0.41,0.64,-3.06,0.67,0.48,0.01,-0.53,1.5,-0.13,-0.01
2009-03-13,0.43,0.37,-0.19,-0.03,0.35,-0.14,-0.43,0.82,-1.02,-0.15
2009-03-16,0.25,-0.44,-0.12,0.21,0.31,-0.47,-0.54,1.07,0.2,-0.48
2009-03-17,0.37,0.07,0.17,0.33,-0.33,-0.11,-0.58,0.02,0.16,-0.1
2009-03-18,0.34,-0.02,1.82,1.78,-0.2,-2.09,0.59,0.84,-0.97,-2.09
2009-03-19,0.3,-0.48,0.6,0.46,0.69,-1.1,0.91,0.68,-0.93,-1.12
2009-03-20,0.49,0.11,-0.17,-0.48,-0.1,0.21,-1.48,1.28,-0.06,0.2
2009-03-23,1.86,0.98,-0.63,-0.56,0.22,-0.63,-2.17,1.76,-0.2,-0.63
2009-03-24,-0.85,-0.25,0.01,-0.67,1.52,0.68,-0.36,-1.02,0.26,0.68
2009-03-25,0.08,-0.25,0.74,0.66,-1.23,-0.27,0.1,0.34,0.09,-0.27
2009-03-26,0.66,0.17,-0.51,-0.4,-0.72,0.05,-1.28,1.86,0.12,0.05
2009-03-27,-0.43,-0.3,-0.92,-1.21,-0.27,0.74,1.68,-0.33,0.29,0.75
2009-03-30,-0.87,-1.61,0.32,0.21,0.51,0.45,1.36,-0.57,-0.24,0.44
2009-03-31,1.53,0.11,0.81,0.35,0.36,-0.09,-2.03,-0.88,-0.07,-0.08
2009-04-01,0.85,-0.41,-1.0,-0.44,0.7,-0.43,0.06,1.23,-0.13,-0.43
2009-04-02,1.39,0.84,-0.03,0.63,0.81,-1.15,-2.3,0.77,0.17,-1.14
2009-04-03,-0.29,0.48,0.04,-0.05,0.63,-0.24,-1.13,1.35,-0.54,-0.25
2009-04-06,0.1,-0.43,-0.25,-0.34,-0.13,0.35,-0.56,0.69,0.21,0.35
2009-04-07,0.02,0.56,-0.13,-0.73,0.18,0.46,1.1,-1.91,-0.01,0.46
2009-04-08,-0.19,0.0,-0.48,0.02,-0.18,-0.06,0.68,0.66,-0.38,-0.06
2009-04-09,1.35,1.09,-0.98,-1.01,-0.33,-0.07,-0.82,0.6,0.23,-0.07
2009-04-10,0.04,-0.21,0.14,0.13,-0.05,-0.02,0.18,-0.04,-0.16,-0.02
2009-04-13,-0.09,-0.27,1.3,0.72,0.85,-0.78,-0.49,0.15,-0.6,-0.78
2009-04-14,-1.1,0.54,-0.4,-0.76,0.41,0.13,1.35,-1.61,1.31,0.13
2009-04-15,0.68,1.02,-0.52,-0.37,0.69,-0.1,-0.54,-0.47,-0.3,-0.1
2009-04-16,-0.84,0.06,0.07,0.09,-0.16,0.41,0.54,-1.19,0.61,0.42
2009-04-17,0.84,-0.02,-1.28,-0.67,-0.39,0.53,0.65,-0.44,0.26,0.53
2009-04-20,-3.11,-1.01,0.92,0.05,-0.72,1.24,2.7,-1.9,0.6,1.24
2009-04-21,1.8,-0.27,-0.47,-0.32,0.46,-0.58,-1.53,1.74,-0.26,-0.58
2009-04-22,-0.67,-0.08,0.65,0.77,-1.09,0.29,1.08,-1.43,0.19,0.28
2009-04-23,0.55,0.61,0.35,0.25,0.82,-0.93,-0.86,0.38,-0.23,-0.93
2009-04-24,0.55,0.44,0.34,0.06,-1.08,-0.77,0.13,1.31,-0.22,-0.77
2009-04-27,-1.09,-0.1,-0.88,-0.99,0.56,0.76,0.8,0.01,0.17,0.76
2009-04-28,-0.68,0.04,1.17,0.87,-0.15,-0.07,0.31,-1.45,0.03,-0.07
2009-04-29,2.29,0.59,-0.35,0.08,0.08,-0.99,-2.39,1.84,-0.16,-0.99
2009-04-30,0.0,1.16,-0.2,-0.15,0.35,0.23,-0.89,-1.3,0.57,0.23
2009-05-01,0.42,0.31,0.13,0.01,0.63,-0.36,-0.91,0.51,-0.4,-0.36
2009-05-04,0.45,0.66,0.15,0.39,0.04,-0.75,-0.21,-0.01,0.03,-0.76
2009-05-05,0.39,-0.27,-0.58,-0.65,0.51,-0.01,-0.03,0.82,-0.16,-0.01
2009-05-06,0.5,0.54,-0.25,-0.3,-0.0,-0.35,0.2,0.28,-0.27,-0.35
2009-05-07,0.76,-0.47,0.02,0.41,-0.92,-0.07,-0.96,1.34,-0.05,-0.07
2009-05-08,0.74,0.54,1.02,0.58,0.15,-1.42,-0.7,0.94,-0.45,-1.41
2009-05-11,-1.03,-1.13,-0.05,-0.07,-0.36,0.45,1.76,-0.15,0.13,0.46
2009-05-12,0.33,-0.18,-0.21,-0.06,0.52,-0.61,0.59,0.47,-0.23,-0.61
2009-05-13,-1.13,-0.51,0.46,0.19,-0.26,0.58,1.87,-2.0,0.23,0.58
2009-05-14,0.72,0.16,-0.07,0.02,0.28,-0.31,-0.89,0.59,-0.19,-0.31
2009-05-15,-0.84,-0.02,-0.93,-0.39,0.36,0.77,1.46,-1.41,0.2,0.79
2009-05-18,1.78,0.64,0.08,-0.07,0.6,-0.79,-2.45,1.05,-0.09,-0.75
2009-05-19,0.72,0.16,-0.09,-0.01,0.37,-0.55,-0.17,0.63,-0.51,-0.56
2009-05-20,-0.74,0.59,0.13,0.41,1.2,-0.8,0.47,-0.03,-0.44,-0.79
2009-05-21,0.0,-0.08,0.19,0.4,0.12,-0.49,0.07,0.45,-0.2,-0.48
2009-05-22,-0.07,1.09,0.14,0.17,-0.06,-0.69,-1.14,1.0,0.25,-0.69
2009-05-25,0.15,-0.31,0.08,-0.07,-0.07,-0.04,-0.25,0.85,-0.3,-0.04
2009-05-26,0.44,0.62,-0.27,-0.38,-0.01,-0.15,-0.36,0.59,-0.35,-0.13
2009-05-27,-0.83,-0.04,-0.28,-0.57,0.89,0.67,0.3,-1.16,0.34,0.68
2009-05-28,0.8,0.63,0.53,0.52,-0.47,-0.39,-2.17,1.24,-0.3,-0.39
2009-05-29,0.89,0.68,0.28,0.21,0.19,-1.51,0.24,1.42,-0.87,-1.52
2009-06-01,0.63,-0.56,-0.54,-0.08,1.51,-0.18,-1.86,1.29,-0.02,-0.2
2009-06-02,0.68,0.49,0.07,0.31,0.09,-0.82,0.09,0.31,-0.4,-0.82
2009-06-03,-1.34,-1.55,0.55,0.34,-0.33,1.41,1.16,-2.33,0.67,1.42
2009-06-04,0.17,1.37,0.11,0.17,-0.96,-0.0,-0.68,-0.03,-0.15,0.0
2009-06-05,0.06,-0.95,-0.47,-0.44,-0.08,1.26,-1.13,-0.16,0.64,1.26
2009-06-08,-0.71,0.6,-0.35,-0.38,0.83,0.18,0.32,-0.97,0.3,0.18
2009-06-09,0.74,0.15,0.36,0.33,0.76,-0.98,0.26,0.19,-0.82,-0.99
2009-06-10,0.43,-0.23,-0.01,-0.44,0.55,0.17,-0.64,-0.05,0.04,0.18
2009-06-11,1.15,-0.44,-0.01,-0.05,0.51,-1.01,-0.52,1.91,-0.52,-1.03
2009-06-12,-0.31,-1.03,-0.29,-0.11,-0.37,0.62,-0.27,0.63,0.51,0.62
2009-06-15,-1.14,-0.56,-0.31,-0.72,0.03,0.79,1.49,-0.5,0.11,0.81
2009-06-16,-0.42,-0.41,0.11,0.07,0.42,-0.19,1.44,-0.38,-0.45,-0.19
2009-06-17,-0.27,-0.05,0.46,0.43,-0.48,-0.42,0.33,0.21,0.21,-0.41
2009-06-18,0.67,0.07,-0.53,-0.22,-0.34,0.11,-0.77,0.88,0.03,0.11
2009-06-19,0.71,-0.61,0.1,-0.1,0.7,-0.39,-0.14,0.41,-0.27,-0.39
2009-06-22,-1.74,-0.96,0.31,0.29,-0.17,0.92,1.31,-1.46,0.59,0.93
2009-06-23,0.23,-0.41,1.1,0.77,-0.2,-0.93,-0.19,0.91,-0.37,-0.93
2009-06-24,1.02,-0.16,-2.64,-0.57,0.28,0.59,0.08,0.58,0.22,0.6
2009-06-25,0.54,0.05,0.15,0.22,-0.52,-0.25,-0.59,0.72,-0.08,-0.25
2009-06-26,0.22,-0.28,0.61,0.09,0.6,-0.44,0.44,-0.42,-0.38,-0.44
2009-06-29,0.05,-0.41,-0.0,0.09,0.31,-0.04,-1.11,0.91,0.22,-0.03
2009-06-30,0.08,-0.24,-0.08,-0.07,-0.4,0.34,-0.0,-0.58,0.62,0.33
2009-07-01,0.05,0.98,0.89,0.62,-0.11,-0.25,-0.6,-1.35,0.02,-0.25
2009-07-02,-1.25,-0.52,-0.17,-0.31,0.2,0.77,1.59,-1.14,0.06,0.77
2009-07-03,0.43,0.22,-0.22,-0.18,-0.41,0.0,-0.12,0.28,-0.0,0.0
2009-07-06,0.06,-0.13,0.04,-0.14,-0.59,-0.34,0.55,1.19,-0.29,-0.34
2009-07-07,-0.69,-0.18,0.07,0.03,-0.5,0.51,1.04,-0.92,0.12,0.51
2009-07-08,-1.4,0.02,-0.04,-0.22,-0.35,0.09,2.44,-0.41,-0.24,0.1
2009-07-09,0.01,-0.13,0.56,0.48,1.2,-0.62,-0.75,0.06,-0.18,-0.62
2009-07-10,-0.26,0.18,-0.49,-0.34,-0.53,0.33,0.83,-0.09,0.04,0.33
2009-07-13,0.36,0.89,-0.03,-0.01,-0.12,-0.24,-0.97,0.53,-0.17,-0.24
2009-07-14,1.01,1.38,-0.96,-0.44,0.2,-0.35,-0.98,0.79,-0.29,-0.35
2009-07-15,0.6,1.17,0.66,0.28,-0.04,-0.83,-1.7,0.87,-0.17,-0.83
2009-07-16,0.33,-0.55,0.05,0.23,0.01,-0.09,0.26,-0.11,-0.04,-0.09
2009-07-17,-0.26,0.62,-0.13,-0.1,-0.44,0.25,-0.05,-0.39,0.25,0.26
2009-07-20,1.19,0.02,-0.02,0.05,0.52,-1.01,-0.91,1.37,-0.2,-1.0
2009-07-21,0.17,0.18,0.17,-0.1,-0.65,-0.07,0.47,0.03,-0.14,-0.05
2009-07-22,-0.39,0.38,-0.02,-0.08,0.17,-0.04,0.04,0.07,-0.09,-0.04
2009-07-23,-0.13,1.45,-0.64,-0.26,0.26,0.34,-1.17,-0.48,0.29,0.34
2009-07-24,0.49,0.0,0.11,0.26,-0.55,-0.21,-0.04,0.16,-0.01,-0.21
2009-07-27,0.48,0.42,-0.15,-0.0,0.04,-0.05,-0.45,-0.15,-0.09,-0.05
2009-07-28,0.57,-0.02,-0.46,-0.5,-0.39,-0.0,0.74,0.17,-0.11,-0.0
2009-07-29,-0.72,-0.26,-0.64,-0.36,0.23,0.56,0.05,0.49,0.09,0.56
2009-07-30,0.99,0.46,-0.19,0.07,0.63,-0.13,-0.8,-1.02,0.11,-0.14
2009-07-31,0.38,-0.38,0.99,0.44,0.48,-0.99,0.04,0.62,-0.6,-0.98
2009-08-03,0.16,0.46,0.21,0.45,0.7,-0.68,-1.26,0.67,-0.05,-0.67
2009-08-04,0.27,-0.76,-0.12,-0.09,0.02,-0.05,-0.02,0.88,-0.07,-0.05
2009-08-05,-0.51,0.21,-0.2,-0.02,0.34,0.01,0.33,-0.13,-0.04,0.0
2009-08-06,0.3,-0.32,0.04,-0.03,-0.93,0.42,-0.15,0.09,0.14,0.42
2009-08-07,-0.61,0.29,-0.61,-0.59,0.11,0.89,-1.81,1.06,0.62,0.65
2009-08-10,0.51,-0.51,-0.29,-0.25,-1.22,0.06,0.64,1.29,-0.28,0.06
2009-08-11,-0.85,-1.08,0.61,0.34,0.23,0.25,1.58,-1.31,-0.03,0.25
2009-08-12,0.25,0.9,0.02,-0.07,-0.35,-0.36,-0.43,0.42,-0.03,-0.35
2009-08-13,0.63,-0.37,0.3,0.25,0.11,-0.59,0.07,0.61,-0.42,-0.59
2009-08-14,-1.01,-0.79,0.12,-0.36,0.05,0.32,0.95,0.18,0.21,0.33
2009-08-17,-0.58,-0.33,0.14,-0.22,-0.48,0.58,0.87,-0.64,0.07,0.59
2009-08-18,0.36,0.27,-0.27,-0.08,0.92,-0.51,-0.71,0.68,-0.16,-0.5
2009-08-19,-0.02,0.28,0.7,0.41,-0.47,-0.28,0.38,-0.4,-0.33,-0.28
2009-08-20,0.09,0.6,0.06,-0.03,-0.41,-0.26,-0.4,0.25,0.35,-0.26
2009-08-21,0.19,0.33,0.2,0.29,-0.25,-0.27,-0.5,0.57,-0.29,-0.27
2009-08-24,0.38,0.58,-0.33,-0.17,-0.52,0.06,-0.16,0.28,-0.17,0.05
2009-08-25,-0.26,-0.93,0.14,0.12,-0.29,0.17,0.61,0.02,0.25,0.17
2009-08-26,-0.53,-0.63,-0.21,0.12,-0.24,0.42,0.36,0.01,0.27,0.44
2009-08-27,0.86,0.37,0.24,0.05,-0.39,-0.65,0.25,0.33,-0.41,-0.64
2009-08-28,0.36,-0.28,0.11,-0.18,0.02,0.12,0.04,-0.45,0.14,0.12
2009-08-31,0.23,-0.3,-0.04,0.09,0.03,-0.09,0.09,0.12,-0.04,-0.09
2009-09-01,-1.63,-0.32,0.07,-0.11,-0.14,0.75,0.99,-0.87,0.52,0.75
2009-09-02,0.71,-0.4,0.16,0.0,0.48,-0.32,0.55,-0.7,-0.16,-0.31
2009-09-03,0.69,0.16,-0.35,-0.25,0.14,-0.17,-0.68,0.62,0.0,-0.17
2009-09-04,0.87,0.83,-0.31,-0.16,-0.02,-0.5,-0.96,1.08,-0.32,-0.51
2009-09-07,0.31,0.63,-0.19,-0.02,-0.54,-0.24,-0.37,0.46,0.18,-0.24
2009-09-08,0.14,-0.63,0.7,0.51,0.33,-0.61,0.28,-0.08,-0.02,-0.61
2009-09-09,-0.11,-0.25,0.46,0.39,0.18,-0.24,0.13,-0.27,-0.04,-0.23
2009-09-10,-0.1,-0.17,-0.04,-0.12,0.38,-0.32,0.06,1.03,-0.41,-0.31
2009-09-11,-0.28,-0.16,-0.19,-0.29,-0.16,-0.2,1.09,0.35,0.06,-0.21
2009-09-14,0.23,-0.31,0.4,0.38,-0.43,0.24,-0.54,-0.44,0.21,0.24
2009-09-15,-0.01,0.91,-0.19,0.14,-0.8,-0.16,-0.28,0.45,0.1,-0.16
2009-09-16,0.81,0.18,-0.18,-0.09,-0.46,-0.48,-0.35,0.94,0.11,-0.48
2009-09-17,-0.04,0.17,0.45,0.29,-0.21,0.05,-0.13,-0.48,-0.15,0.05
2009-09-18,-0.34,-0.14,0.19,0.1,-0.9,0.32,0.09,0.1,0.26,0.33
2009-09-21,-0.2,-0.64,0.06,0.12,0.26,0.31,-0.42,0.04,0.16,0.31
2009-09-22,0.49,0.18,0.1,-0.01,0.11,-0.85,0.15,1.04,-0.36,-0.85
2009-09-23,-0.26,-0.34,-0.14,-0.22,0.09,0.2,-0.02,0.35,0.11,0.21
2009-09-24,-0.02,-0.93,0.26,0.06,-1.31,0.59,0.61,-0.01,0.17,0.59
2009-09-25,0.13,-0.43,-0.02,-0.07,-1.04,-0.26,1.72,0.26,-0.04,-0.26
2009-09-28,0.62,0.76,-0.48,-0.5,-0.48,0.11,0.02,-0.14,-0.02,0.11
2009-09-29,-0.14,0.12,-0.28,-0.13,0.68,0.13,-0.43,-0.2,0.13,0.13
2009-09-30,0.96,0.95,-0.62,-0.2,-0.47,-0.61,-0.17,0.74,0.04,-0.61
2009-10-01,-1.05,-0.88,0.1,-0.14,0.41,0.59,0.73,-0.64,0.27,0.6
2009-10-02,-0.62,0.39,0.56,0.19,-0.1,-0.04,-0.28,0.14,-0.21,-0.04
2009-10-05,0.91,0.53,-0.47,-0.24,-0.56,-0.5,-0.72,1.57,-0.02,-0.51
2009-10-06,1.01,0.48,0.01,-0.01,-0.66,-0.57,0.32,0.01,0.01,-0.58
2009-10-07,0.08,-0.2,-0.65,-0.24,0.32,-0.01,0.27,0.29,0.16,-0.01
2009-10-08,1.15,0.27,0.04,0.07,-0.01,-0.72,-0.46,0.26,0.12,-0.72
2009-10-09,0.25,1.56,-0.05,0.08,-1.02,0.55,-1.2,-0.73,0.01,0.55
2009-10-12,0.25,0.81,0.37,0.27,-0.39,-0.11,-0.47,-0.22,-0.39,-0.11
2009-10-13,-0.19,-0.08,0.19,0.22,0.5,-0.39,-0.22,0.53,-0.16,-0.39
2009-10-14,0.33,0.48,0.31,0.12,-0.02,-0.41,-0.09,-0.36,0.06,-0.41
2009-10-15,0.58,-1.22,-0.08,0.05,1.9,-0.11,-1.5,0.63,-0.12,-0.12
2009-10-16,-0.27,-0.12,-0.19,-0.1,0.8,0.21,-0.21,-0.36,0.02,0.22
2009-10-19,0.92,0.2,-0.07,-0.36,-0.0,-0.93,-0.26,2.0,-0.58,-0.92
2009-10-20,-0.12,-1.74,0.49,0.38,0.24,0.51,0.24,-0.56,0.04,0.52
2009-10-21,0.04,0.11,0.04,-0.05,0.95,-0.58,-0.84,1.07,-0.18,-0.58
2009-10-22,-0.13,-0.36,0.3,0.26,0.23,0.13,-0.25,-0.28,-0.04,0.13
2009-10-23,0.03,-0.1,0.08,0.37,-1.58,0.56,-0.37,0.08,0.38,0.56
2009-10-26,-0.02,-1.28,-0.5,-0.39,0.8,0.49,0.45,-0.33,0.29,0.49
2009-10-27,0.07,0.48,-0.39,-0.51,0.24,0.03,0.49,-0.49,0.05,0.02
2009-10-28,-1.57,-0.88,0.22,0.07,0.85,0.79,2.05,-2.65,0.31,0.8
2009-10-29,1.4,0.7,0.05,0.07,0.35,-0.81,-1.62,0.99,-0.33,-0.81
2009-10-30,-1.18,-1.18,-0.07,-0.07,0.1,0.7,2.3,-1.67,0.37,0.7
2009-11-02,0.64,0.54,0.21,0.18,-0.2,-0.24,-0.92,0.12,-0.09,-0.24
2009-11-03,-0.23,1.06,-0.51,-0.44,0.14,-0.05,-0.22,0.31,-0.02,-0.05
2009-11-04,0.46,-0.13,0.6,0.58,0.33,-0.46,-0.95,0.14,-0.12,-0.45
2009-11-05,0.07,-0.19,0.03,0.1,0.24,0.03,0.05,-0.41,0.05,0.04
2009-11-06,0.89,-1.25,-0.29,-0.35,0.03,-0.16,0.85,0.4,0.05,-0.17
2009-11-09,0.17,1.08,0.11,0.21,-0.0,-0.66,-0.55,0.58,-0.28,-0.65
2009-11-10,0.02,0.55,-0.04,-0.11,-0.16,-0.07,0.08,-0.01,-0.2,-0.07
2009-11-11,0.09,0.63,0.11,0.11,-0.99,0.15,0.04,-0.53,0.24,0.15
2009-11-12,-0.19,-0.58,-0.47,-0.45,0.61,0.57,-0.01,-0.35,0.3,0.57
2009-11-13,0.55,-0.16,-0.08,-0.2,0.05,-0.6,0.28,0.99,-0.24,-0.59
2009-11-16,-0.06,0.24,0.07,-0.05,0.35,-0.43,0.21,0.47,-0.37,-0.43
2009-11-17,-0.39,0.01,-0.58,-0.35,0.3,0.36,0.11,-0.1,0.29,0.35
2009-11-18,-0.19,-0.45,0.62,0.59,-0.47,-0.06,-0.14,0.08,0.09,-0.06
2009-11-19,-0.73,-0.37,0.22,0.28,0.02,0.55,0.98,-1.68,0.18,0.56
2009-11-20,-0.04,-0.3,-0.13,-0.04,-0.67,0.42,0.57,-0.62,0.37,0.43
2009-11-23,0.43,0.89,0.27,0.13,0.04,-0.67,-0.84,0.74,-0.35,-0.66
2009-11-24,-0.44,-0.14,0.25,0.17,-0.0,0.12,0.7,-0.91,0.12,0.12
2009-11-25,0.62,0.42,0.44,0.3,-0.13,-0.92,0.51,0.1,-0.43,-0.92
2009-11-26,-1.35,-0.6,0.14,0.0,-0.32,0.84,1.8,-1.77,0.42,0.84
2009-11-27,-0.63,-0.02,-0.04,0.05,0.11,0.28,0.35,-0.41,0.02,0.28
2009-11-30,0.34,0.11,-0.19,-0.13,-0.5,-0.06,0.22,0.28,0.01,-0.07
2009-12-01,0.48,0.47,0.05,-0.02,0.54,-0.59,-0.96,0.94,-0.31,-0.59
2009-12-02,0.23,-0.29,-0.05,-0.03,0.4,0.22,-0.65,-0.32,0.25,0.23
2009-12-03,0.13,-0.41,0.35,0.32,-0.35,0.26,-0.87,0.17,0.13,0.26
2009-12-04,-0.2,0.85,-0.8,-0.54,0.47,0.9,-1.97,0.08,0.33,0.9
2009-12-07,-0.11,0.47,-0.35,-0.28,0.08,-0.06,0.78,-0.44,-0.04,-0.05
2009-12-08,-0.57,-0.79,-0.28,-0.4,-0.55,0.52,1.86,-0.45,0.15,0.52
2009-12-09,0.16,0.55,-0.42,-0.27,-0.6,-0.43,0.28,1.42,-0.24,-0.43
2009-12-10,0.69,0.03,-0.21,-0.24,-0.16,-0.27,-0.71,1.22,-0.09,-0.27
2009-12-11,0.06,-0.38,-0.41,-0.38,0.39,0.51,-0.63,-0.02,0.34,0.51
2009-12-14,0.36,-0.09,0.04,-0.02,0.15,-0.28,0.15,0.15,-0.19,-0.27
2009-12-15,-0.68,0.39,-0.31,-0.28,0.32,0.61,-0.6,-0.31,0.23,0.63
2009-12-16,-0.61,0.05,0.26,0.01,0.52,0.06,-0.14,-0.13,-0.07,0.06
2009-12-17,-0.85,-0.14,-0.09,-0.6,-0.36,0.82,0.65,-0.69,0.38,0.88
2009-12-18,0.31,0.38,0.43,-0.11,-0.09,-0.13,-0.76,0.09,-0.03,-0.1
2009-12-21,-0.76,0.94,-0.25,0.19,-0.1,0.48,-0.65,-0.46,0.17,0.45
2009-12-22,-0.4,0.81,0.0,0.09,-0.23,0.3,-0.5,-0.6,0.25,0.3
2009-12-23,0.12,0.49,0.66,0.27,-0.45,-0.39,-0.18,0.38,-0.49,-0.41
2009-12-24,0.27,-0.23,0.04,0.21,-0.04,-0.14,-0.02,0.11,-0.08,-0.12
2009-12-25,0.15,-0.04,0.21,0.04,-0.15,-0.06,0.14,-0.07,-0.16,-0.05
2009-12-28,0.12,0.54,-0.07,-0.21,-0.03,-0.1,-0.37,0.17,0.07,-0.13
2009-12-29,0.89,-0.13,-0.3,-0.29,-0.76,-0.09,-0.53,1.38,-0.08,-0.09
2009-12-30,-0.05,-1.28,0.01,-0.11,1.22,0.01,-0.53,0.71,0.02,0.01
2009-12-31,0.34,0.15,0.07,-0.17,0.58,-0.07,-0.78,0.05,-0.08,-0.09
