,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2005-02-07,1.24,0.89,0.97,0.84,0.85,0.67,0.9,0.81,0.63,0.86
2005-02-08,0.85,1.16,0.84,0.71,0.73,0.49,1.18,0.84,0.66,0.71
2005-02-09,0.89,0.74,0.66,0.6,0.71,0.46,0.76,0.71,0.52,0.64
2005-02-10,1.6,1.02,1.09,0.91,0.92,0.98,1.27,0.85,0.95,1.21
2005-02-11,0.69,0.63,0.68,0.52,0.62,0.33,0.56,0.58,0.46,0.48
2005-02-14,0.81,0.93,0.89,0.72,1.04,0.61,0.86,0.67,0.55,0.78
2005-02-15,0.76,0.69,0.81,0.63,0.66,0.56,0.87,0.51,0.51,0.68
2005-02-16,0.97,1.1,0.94,0.78,1.02,0.73,1.01,0.69,0.61,0.89
2005-02-17,0.65,0.82,0.66,0.55,0.61,0.48,0.79,0.67,0.46,0.62
2005-02-18,0.89,0.68,0.66,0.61,0.6,0.39,0.83,0.99,0.47,0.57
2005-02-21,0.55,0.74,0.48,0.43,0.5,0.33,0.5,0.6,0.34,0.44
2005-02-22,0.98,1.1,1.66,1.11,0.9,0.97,1.27,0.85,0.78,1.15
2005-02-23,1.05,1.56,0.84,0.75,0.81,0.69,0.99,0.69,0.73,0.85
2005-02-24,0.76,1.14,0.96,0.71,0.87,0.56,0.9,0.67,0.57,0.68
2005-02-25,0.76,0.64,0.8,0.6,0.67,0.52,0.67,0.53,0.5,0.65
2005-02-28,0.8,0.85,0.7,0.71,0.66,0.52,0.92,0.74,0.58,0.73
2005-03-01,1.2,1.05,0.67,0.59,0.56,0.48,0.76,0.59,0.51,0.57
2005-03-02,1.16,0.81,0.95,0.67,0.66,0.61,0.69,0.73,0.52,0.76
2005-03-03,0.74,0.94,0.74,0.55,0.58,0.43,0.63,0.66,0.47,0.55
2005-03-04,0.97,0.83,0.83,0.74,0.76,0.89,0.85,0.68,0.8,1.12
2005-03-07,0.75,0.71,0.78,0.55,0.69,0.45,0.73,0.58,0.45,0.53
2005-03-08,0.73,1.14,0.99,0.8,0.75,0.77,0.78,0.58,0.69,0.91
2005-03-09,1.18,1.18,0.89,0.82,0.88,0.59,1.16,1.2,0.58,0.77
2005-03-10,1.25,0.78,0.87,0.71,0.75,0.51,0.78,0.89,0.55,0.69
2005-03-11,0.84,0.91,0.64,0.58,0.63,0.49,0.59,0.57,0.48,0.63
2005-03-14,0.77,0.77,0.87,0.69,0.71,0.7,1.02,0.62,0.59,0.85
2005-03-15,0.77,0.78,0.89,0.8,0.67,0.59,0.74,0.59,0.52,0.76
2005-03-16,0.79,0.72,1.03,0.76,0.74,0.65,0.76,0.65,0.55,0.83
2005-03-17,0.55,0.98,0.59,0.53,0.53,0.46,0.69,0.47,0.42,0.55
2005-03-18,0.76,0.66,0.9,0.75,0.61,0.52,0.64,0.7,0.47,0.66
2005-03-21,0.86,0.8,0.87,0.84,0.89,0.8,0.82,0.55,0.67,0.95
2005-03-22,1.12,1.2,1.13,0.89,0.88,0.82,0.9,0.75,0.85,1.06
2005-03-23,1.24,0.96,0.84,0.83,0.96,0.72,0.97,1.34,0.69,1.05
2005-03-24,0.65,0.8,0.78,0.71,0.63,0.41,0.73,0.82,0.52,0.58
2005-03-25,0.38,0.53,0.36,0.31,0.3,0.23,0.34,0.32,0.23,0.3
2005-03-28,0.66,0.79,0.62,0.6,0.71,0.52,0.77,0.69,0.45,0.7
2005-03-29,0.83,0.87,0.7,0.64,0.7,0.5,0.85,0.81,0.51,0.68
2005-03-30,0.64,1.09,0.74,0.56,0.69,0.46,0.65,0.6,0.46,0.59
2005-03-31,0.78,0.77,0.7,0.64,0.79,0.58,0.79,0.61,0.6,0.74
2005-04-01,0.77,0.79,1.08,0.91,0.77,0.8,0.78,0.73,0.72,1.0
2005-04-04,0.6,0.55,0.6,0.51,0.53,0.46,0.62,0.53,0.44,0.62
2005-04-05,0.67,0.63,0.61,0.51,0.55,0.48,0.6,0.64,0.42,0.67
2005-04-06,0.79,0.69,0.61,0.55,0.56,0.45,0.84,0.72,0.46,0.59
2005-04-07,0.83,0.6,0.66,0.57,0.87,0.53,0.57,0.6,0.46,0.7
2005-04-08,0.85,1.2,0.93,0.76,0.77,0.63,0.76,0.66,0.55,0.82
2005-04-11,0.62,1.28,0.68,0.59,0.59,0.53,0.69,0.61,0.5,0.69
2005-04-12,0.64,0.86,0.87,0.8,0.65,0.63,0.79,0.52,0.57,0.78
2005-04-13,0.69,0.57,0.83,0.65,0.56,0.47,0.62,0.49,0.46,0.59
2005-04-14,0.81,0.79,1.11,0.73,0.66,0.76,0.73,0.76,0.56,0.98
2005-04-15,0.98,1.11,1.32,1.08,0.91,0.7,0.91,1.17,0.67,0.9
2005-04-18,1.01,0.98,1.33,1.05,0.85,0.67,0.8,0.77,0.63,0.84
2005-04-19,0.74,0.8,0.66,0.65,0.84,0.6,0.61,0.67,0.49,0.79
2005-04-20,0.77,0.84,0.8,0.63,0.59,0.55,0.65,0.6,0.47,0.69
2005-04-21,0.63,0.76,0.87,0.7,0.82,0.47,0.77,0.59,0.53,0.57
2005-04-22,0.87,0.69,0.72,0.64,0.6,0.53,1.01,0.67,0.53,0.7
2005-04-25,0.59,0.61,0.73,0.67,0.53,0.47,0.71,0.61,0.46,0.61
2005-04-26,0.62,0.84,0.57,0.52,0.59,0.41,0.57,0.66,0.44,0.57
2005-04-27,0.63,0.73,0.76,0.65,0.62,0.45,0.81,0.6,0.47,0.57
2005-04-28,0.88,0.7,0.64,0.66,0.65,0.4,0.75,0.99,0.44,0.58
2005-04-29,0.91,1.23,1.1,0.99,0.83,0.7,1.4,0.84,0.89,0.93
2005-05-02,0.49,0.93,0.52,0.46,0.89,0.35,0.64,0.49,0.39,0.44
2005-05-03,0.99,0.66,0.65,0.72,0.6,0.4,0.58,0.69,0.46,0.56
2005-05-04,0.88,0.72,0.74,0.67,0.6,0.61,0.79,0.66,0.56,0.75
2005-05-05,0.63,0.53,0.75,0.52,0.52,0.36,0.53,0.62,0.37,0.51
2005-05-06,0.83,1.14,1.07,1.03,0.79,0.63,0.74,0.71,0.61,0.76
2005-05-09,0.59,0.75,0.52,0.56,0.58,0.34,0.6,0.46,0.37,0.44
2005-05-10,0.65,0.54,0.58,0.51,0.59,0.37,0.54,0.64,0.42,0.51
2005-05-11,0.71,1.01,0.85,0.78,0.84,0.69,0.92,0.63,0.65,0.82
2005-05-12,0.9,0.82,0.73,0.71,0.77,0.62,0.78,1.02,0.49,0.92
2005-05-13,0.68,1.03,0.66,0.61,0.7,0.59,0.64,0.68,0.53,0.76
2005-05-16,1.05,0.91,0.87,0.77,1.08,0.55,1.1,0.9,0.59,0.75
2005-05-17,0.56,0.89,0.63,0.55,0.58,0.43,0.96,0.61,0.45,0.54
2005-05-18,0.77,0.65,0.62,0.58,0.61,0.55,0.67,0.74,0.48,0.84
2005-05-19,0.53,0.62,0.69,0.55,0.55,0.46,0.61,0.47,0.41,0.56
2005-05-20,0.71,0.73,0.91,0.63,0.62,0.66,0.61,0.74,0.49,0.85
2005-05-23,0.54,0.63,0.44,0.43,0.43,0.4,0.5,0.45,0.37,0.54
2005-05-24,0.67,0.75,0.52,0.48,0.55,0.38,0.52,0.49,0.43,0.53
2005-05-25,0.62,0.78,0.54,0.48,0.51,0.39,0.63,0.42,0.44,0.49
2005-05-26,0.69,0.61,0.74,0.67,0.6,0.52,0.71,0.57,0.59,0.69
2005-05-27,0.62,1.11,0.56,0.58,0.6,0.42,0.63,0.63,0.5,0.57
2005-05-30,0.45,0.51,0.6,0.6,0.43,0.32,0.47,0.41,0.32,0.4
2005-05-31,0.88,1.17,0.87,1.27,0.94,0.68,0.93,0.88,0.66,0.88
2005-06-01,1.09,1.46,0.95,1.05,0.83,0.72,0.89,0.92,0.66,1.0
2005-06-02,0.76,0.89,0.68,0.78,0.6,0.51,0.58,0.5,0.5,0.66
2005-06-03,0.73,0.72,0.68,0.84,0.64,0.58,0.73,0.58,0.52,0.75
2005-06-06,1.1,0.72,0.67,0.65,0.71,0.54,0.81,0.87,0.43,0.77
2005-06-07,0.69,0.88,0.59,0.61,0.69,0.45,0.59,0.79,0.41,0.64
2005-06-08,0.67,0.69,0.94,0.78,0.71,0.66,0.73,0.54,0.56,0.8
2005-06-09,0.71,0.68,0.58,0.58,0.56,0.43,0.6,0.68,0.41,0.57
2005-06-10,0.88,1.57,1.1,0.89,0.85,0.75,1.0,0.71,0.71,0.93
2005-06-13,0.74,0.64,0.7,0.72,0.61,0.56,1.02,0.58,0.51,0.7
2005-06-14,0.83,0.8,0.96,1.07,0.72,0.53,0.62,0.73,0.5,0.69
2005-06-15,0.78,1.2,0.68,0.69,0.84,0.66,0.8,0.59,0.62,0.83
2005-06-16,0.94,0.69,0.72,0.7,0.6,0.53,0.61,0.61,0.51,0.7
2005-06-17,0.82,0.83,1.03,1.27,0.72,0.65,0.76,0.64,0.61,0.79
2005-06-20,0.61,0.74,0.73,0.72,0.58,0.5,0.69,0.54,0.43,0.65
2005-06-21,0.79,0.89,0.75,0.76,0.64,0.66,1.04,0.61,0.55,0.86
2005-06-22,0.74,0.73,0.84,0.76,0.77,0.57,0.7,0.64,0.49,0.67
2005-06-23,0.95,1.07,0.89,0.94,0.74,0.52,0.85,1.11,0.53,0.74
2005-06-24,1.07,0.88,0.85,0.96,0.78,0.55,0.89,0.91,0.56,0.72
2005-06-27,0.66,0.9,0.68,0.75,0.63,0.39,0.6,0.62,0.44,0.5
2005-06-28,0.88,0.94,0.87,0.74,0.65,0.6,0.73,0.72,0.53,0.79
2005-06-29,0.68,1.09,0.72,0.79,0.98,0.57,0.74,0.72,0.54,0.76
2005-06-30,0.79,1.07,0.73,0.81,1.12,0.56,0.9,0.84,0.56,0.73
2005-07-01,1.29,1.11,0.98,1.0,1.09,0.96,0.98,1.2,0.82,1.34
2005-07-04,0.7,0.83,0.68,0.57,0.62,0.39,0.67,0.68,0.41,0.52
2005-07-05,1.37,0.84,0.67,0.69,0.66,0.52,0.66,0.76,0.55,0.7
2005-07-06,0.79,1.03,0.61,0.6,0.67,0.45,0.76,0.82,0.41,0.6
2005-07-07,1.26,1.28,1.36,1.02,1.39,0.73,0.93,1.12,0.71,0.97
2005-07-08,0.94,1.15,0.84,0.8,0.86,0.6,0.72,0.76,0.53,0.76
2005-07-11,0.74,0.98,0.84,0.76,0.96,0.69,0.72,0.62,0.59,0.81
2005-07-12,0.88,0.93,0.9,0.96,0.78,0.92,0.79,0.6,0.69,1.13
2005-07-13,0.97,1.16,1.13,0.99,1.09,0.87,0.93,1.26,0.74,1.21
2005-07-14,0.74,1.0,0.66,0.68,0.78,0.45,0.77,0.76,0.48,0.61
2005-07-15,0.74,0.99,0.76,0.71,0.67,0.58,0.77,0.64,0.64,0.75
2005-07-18,0.9,0.8,0.69,0.66,0.81,0.49,0.69,0.68,0.47,0.64
2005-07-19,0.65,0.8,0.77,0.7,0.72,0.6,0.83,0.56,0.47,0.77
2005-07-20,1.09,1.09,1.34,1.21,1.03,0.83,1.07,0.81,0.73,1.0
2005-07-21,1.37,1.33,1.47,1.48,1.31,1.02,2.25,1.06,1.61,1.49
2005-07-22,1.03,1.08,1.05,0.99,1.11,0.71,1.08,0.87,0.9,0.89
2005-07-25,0.82,0.73,0.64,0.64,0.87,0.44,0.77,0.58,0.52,0.55
2005-07-26,0.7,1.09,0.63,0.6,0.64,0.58,0.82,0.51,0.48,0.74
2005-07-27,0.97,1.2,0.8,0.81,0.77,0.59,0.71,0.69,0.55,0.74
2005-07-28,0.74,0.83,0.86,0.71,0.85,0.62,0.76,0.63,0.58,0.82
2005-07-29,0.84,1.0,0.71,0.67,0.66,0.47,0.64,0.64,0.49,0.6
2005-08-01,0.76,1.09,0.89,0.73,0.71,0.78,0.75,0.56,0.66,0.98
2005-08-02,0.74,1.02,0.64,0.6,0.58,0.55,0.89,0.54,0.51,0.71
2005-08-03,1.03,1.07,1.19,1.14,0.89,0.8,0.82,0.64,0.71,0.98
2005-08-04,0.59,0.69,0.65,0.69,0.62,0.48,0.72,0.5,0.52,0.59
2005-08-05,0.72,0.96,0.72,0.59,0.6,0.58,0.77,0.56,0.5,0.68
2005-08-08,0.91,0.68,0.61,0.55,0.78,0.51,0.76,0.62,0.47,0.67
2005-08-09,0.93,0.66,0.62,0.57,0.54,0.45,0.53,0.58,0.43,0.59
2005-08-10,0.71,0.9,0.8,0.79,0.66,0.55,1.25,0.62,0.58,0.71
2005-08-11,1.02,0.88,0.73,0.74,0.73,0.7,0.8,0.76,0.81,0.92
2005-08-12,0.7,1.05,0.75,0.76,0.64,0.5,0.63,0.63,0.56,0.65
2005-08-15,0.78,0.76,0.74,0.74,0.61,0.51,0.88,0.63,0.48,0.68
2005-08-16,0.56,0.73,0.63,0.56,0.56,0.41,0.66,0.53,0.44,0.53
2005-08-17,1.15,1.12,0.72,0.73,0.73,0.62,0.71,0.6,0.57,0.75
2005-08-18,0.87,0.72,0.76,0.7,0.69,0.72,0.75,0.55,0.59,0.89
2005-08-19,0.65,1.04,0.59,0.56,0.62,0.41,0.57,0.67,0.47,0.55
2005-08-22,0.68,0.91,0.62,0.6,0.63,0.52,0.85,0.53,0.5,0.66
2005-08-23,0.5,0.82,0.51,0.52,0.46,0.34,0.64,0.45,0.38,0.42
2005-08-24,0.68,0.89,0.8,0.67,0.62,0.63,0.7,0.6,0.56,0.79
2005-08-25,0.79,0.73,0.8,0.56,0.6,0.46,0.62,0.6,0.52,0.6
2005-08-26,0.64,0.85,0.57,0.53,0.57,0.47,0.79,0.5,0.46,0.61
2005-08-29,0.69,0.86,1.07,0.73,0.66,0.66,0.77,0.57,0.6,0.81
2005-08-30,0.76,1.26,0.65,0.62,0.72,0.55,0.82,0.71,0.49,0.76
2005-08-31,0.9,0.97,1.0,0.87,0.87,0.85,0.88,0.71,0.76,1.07
2005-09-01,0.95,1.03,1.14,0.96,1.22,0.98,0.93,0.74,0.85,1.26
2005-09-02,0.65,1.03,0.8,0.79,0.8,0.56,0.71,0.66,0.6,0.71
2005-09-05,0.73,0.72,0.85,0.64,0.65,0.5,0.82,0.66,0.55,0.65
2005-09-06,0.58,0.8,0.62,0.65,0.57,0.44,0.67,0.53,0.43,0.54
2005-09-07,0.68,0.94,0.81,0.79,0.62,0.54,0.79,0.67,0.49,0.68
2005-09-08,1.05,0.82,0.68,0.62,0.66,0.46,0.76,0.54,0.47,0.55
2005-09-09,0.66,0.78,0.74,0.67,0.61,0.5,1.03,0.58,0.47,0.65
2005-09-12,0.77,0.71,0.86,0.77,0.89,0.81,0.85,0.53,0.66,0.96
2005-09-13,0.6,1.06,0.69,0.55,0.61,0.44,0.79,0.51,0.49,0.55
2005-09-14,0.57,0.68,0.56,0.55,0.55,0.43,0.73,0.81,0.38,0.61
2005-09-15,0.75,0.79,0.83,0.74,1.02,0.57,0.8,0.61,0.59,0.7
2005-09-16,0.76,0.97,0.78,0.73,0.66,0.56,0.9,0.57,0.54,0.67
2005-09-19,0.8,1.46,0.71,0.71,0.66,0.5,0.63,0.57,0.51,0.6
2005-09-20,0.73,0.64,0.53,0.55,0.49,0.44,0.67,0.48,0.43,0.58
2005-09-21,0.72,0.86,0.81,0.74,0.7,0.63,0.71,0.69,0.55,0.8
2005-09-22,1.05,0.99,0.85,0.82,1.12,0.77,0.87,0.73,0.7,0.95
2005-09-23,0.79,1.11,0.87,0.78,0.79,0.68,1.01,0.74,0.65,0.87
2005-09-26,0.67,0.84,0.66,0.6,0.57,0.4,0.58,0.59,0.51,0.52
2005-09-27,0.73,0.92,0.64,0.64,0.68,0.62,0.87,0.64,0.53,0.8
2005-09-28,0.72,0.81,0.57,0.56,0.71,0.42,0.6,0.93,0.4,0.58
2005-09-29,0.65,0.82,0.71,0.59,0.66,0.42,0.57,0.81,0.44,0.57
2005-09-30,0.81,1.29,0.84,0.72,0.8,0.61,0.88,0.64,0.61,0.71
2005-10-03,0.78,0.7,0.77,0.87,0.62,0.51,0.71,0.56,0.5,0.62
2005-10-04,0.52,1.03,0.5,0.48,0.62,0.33,0.53,0.71,0.34,0.45
2005-10-05,1.19,1.19,0.97,0.79,0.72,0.53,0.88,0.87,0.55,0.66
2005-10-06,1.0,1.18,1.52,1.46,1.04,0.84,1.03,1.07,0.78,1.05
2005-10-07,0.79,1.21,0.85,0.71,1.05,0.61,0.74,0.72,0.56,0.75
2005-10-10,0.73,0.76,0.79,0.79,0.66,0.47,0.67,0.71,0.45,0.59
2005-10-11,0.92,0.91,0.64,0.65,0.69,0.53,0.77,0.8,0.43,0.71
2005-10-12,0.63,0.7,0.62,0.58,0.63,0.53,0.54,0.62,0.52,0.67
2005-10-13,1.06,1.37,1.01,0.89,0.94,0.7,0.82,0.8,0.64,0.9
2005-10-14,0.83,1.2,0.93,0.79,1.0,0.68,0.77,0.79,0.6,0.86
2005-10-17,0.83,1.2,0.83,0.74,0.92,0.65,0.81,0.71,0.56,0.78
2005-10-18,0.63,0.87,0.8,0.7,0.62,0.58,0.74,0.67,0.51,0.69
2005-10-19,0.7,0.75,0.74,0.73,0.99,0.63,0.62,0.56,0.58,0.8
2005-10-20,0.71,0.91,0.79,0.66,0.73,0.47,0.6,0.59,0.48,0.61
2005-10-21,0.73,0.95,0.82,0.79,0.7,0.75,0.7,0.64,0.58,0.86
2005-10-24,0.59,0.84,0.7,0.6,0.55,0.48,0.63,0.51,0.44,0.6
2005-10-25,0.81,0.89,0.94,0.95,0.88,0.85,0.83,0.78,0.7,0.99
2005-10-26,0.66,1.17,0.68,0.64,0.7,0.53,0.75,0.63,0.45,0.67
2005-10-27,0.71,0.94,0.79,0.71,0.71,0.7,0.76,0.75,0.54,0.9
2005-10-28,0.92,0.73,0.69,0.68,0.6,0.6,0.61,0.47,0.51,0.72
2005-10-31,0.64,0.81,0.76,0.67,0.65,0.61,0.67,0.47,0.52,0.75
2005-11-01,0.67,1.03,0.61,0.65,0.7,0.39,0.52,0.62,0.39,0.49
2005-11-02,0.79,0.84,1.04,0.79,0.89,0.49,0.66,0.95,0.49,0.63
2005-11-03,0.65,0.78,1.0,0.96,0.66,0.56,0.62,0.69,0.52,0.71
2005-11-04,0.97,1.52,1.12,1.07,1.01,0.92,0.98,0.71,0.83,1.11
2005-11-07,0.68,1.53,1.21,1.73,1.26,0.57,1.44,4.14,0.56,1.25
2005-11-08,0.83,1.03,0.8,0.73,0.71,0.59,0.8,0.84,0.62,0.78
2005-11-09,0.72,0.75,0.6,0.62,0.59,0.45,0.79,0.69,0.45,0.59
2005-11-10,1.0,0.87,0.72,0.79,0.72,0.61,0.73,0.63,0.59,0.74
2005-11-11,0.54,0.47,0.47,0.53,0.42,0.3,0.52,0.45,0.31,0.4
2005-11-14,0.79,0.82,0.76,0.71,0.75,0.65,0.78,0.76,0.51,0.84
2005-11-15,0.94,0.63,0.67,0.65,0.7,0.45,0.64,0.91,0.46,0.61
2005-11-16,0.75,0.74,0.85,0.72,1.27,0.57,0.68,0.66,0.53,0.67
2005-11-17,0.62,0.67,0.69,0.73,0.58,0.52,0.68,0.48,0.46,0.65
2005-11-18,0.6,0.7,0.81,0.85,0.64,0.52,0.63,0.5,0.49,0.61
2005-11-21,0.88,1.06,0.91,0.99,0.7,0.57,0.78,0.65,0.54,0.69
2005-11-22,0.71,0.93,0.75,0.76,0.75,0.67,0.66,0.58,0.61,0.84
2005-11-23,0.55,0.59,0.75,0.75,0.55,0.42,0.67,0.55,0.49,0.54
2005-11-24,0.5,0.44,0.53,0.49,0.48,0.28,0.43,0.42,0.35,0.36
2005-11-25,0.62,0.79,0.58,0.61,0.63,0.41,0.65,0.63,0.39,0.5
2005-11-28,1.04,1.19,1.07,1.11,1.05,1.03,0.92,0.79,0.86,1.28
2005-11-29,0.56,0.74,0.77,0.7,0.63,0.56,0.59,0.49,0.5,0.68
2005-11-30,0.6,0.66,0.57,0.52,1.02,0.38,0.66,0.63,0.38,0.5
2005-12-01,0.99,0.96,0.75,0.92,0.69,0.54,0.95,0.66,0.56,0.61
2005-12-02,0.96,0.76,0.75,0.87,0.79,0.52,0.91,1.06,0.58,0.74
2005-12-05,0.74,0.69,0.93,0.74,0.7,0.62,0.67,0.59,0.59,0.8
2005-12-06,0.67,0.67,0.55,0.48,0.81,0.37,0.53,0.49,0.41,0.45
2005-12-07,1.01,0.9,0.82,0.81,0.8,0.52,0.83,1.63,0.49,0.82
2005-12-08,0.98,0.9,1.15,1.02,1.14,0.71,0.99,1.1,0.7,0.87
2005-12-09,0.49,0.53,0.59,0.54,0.55,0.34,0.57,0.58,0.36,0.43
2005-12-12,0.89,0.9,1.0,1.11,1.02,0.89,0.99,0.73,0.82,1.1
2005-12-13,0.58,0.6,0.63,0.59,0.64,0.43,0.63,0.65,0.68,0.6
2005-12-14,0.99,1.29,1.22,1.07,1.04,0.87,2.74,0.87,0.86,0.99
2005-12-15,1.43,1.19,1.13,1.16,1.06,0.73,2.03,1.93,0.79,1.05
2005-12-16,1.04,0.81,0.79,0.84,0.84,0.48,1.11,0.91,0.58,0.64
2005-12-19,0.92,1.04,0.71,0.71,0.86,0.55,1.11,0.85,0.69,0.68
2005-12-20,1.01,0.95,1.13,1.03,0.94,0.8,0.99,0.78,0.71,1.0
2005-12-21,0.78,1.16,0.84,0.75,1.04,0.6,0.75,0.76,0.6,0.74
2005-12-22,0.83,0.81,0.77,0.83,0.83,0.48,1.17,1.0,0.53,0.65
2005-12-23,0.78,0.61,0.57,0.56,0.63,0.39,0.78,0.57,0.53,0.52
2005-12-26,0.48,0.43,0.37,0.39,0.38,0.24,0.52,0.46,0.3,0.33
2005-12-27,0.97,0.79,0.6,0.61,0.67,0.5,0.9,0.59,0.48,0.6
2005-12-28,1.11,1.37,1.01,0.97,1.48,0.74,1.06,1.34,0.73,1.0
2005-12-29,0.78,0.58,0.55,0.57,0.66,0.36,0.48,0.54,0.41,0.47
2005-12-30,0.73,0.87,0.68,0.79,0.76,0.54,0.9,0.67,0.56,0.66
