,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2007-02-22,-0.15,-0.33,-0.33,0.21,-0.12,-0.3,-0.32,-0.18,-0.22,0.35,-0.18,-0.03,0.52,0.23,0.07,-0.06,-0.21,-0.13,0.43,0.08,-0.1,-0.11,0.47,0.31,0.13,0.11,0.67,0.31,0.14,0.13,0.52,0.02,-0.18,0,0.36,0,-0.18,-0.01,0,0.52,0.2,0.01,-0.02,0.54,0.01
2007-02-23,0.14,-0.11,0.3,-0.06,0.05,0.12,0.34,-0.25,0.17,-0.2,-0.02,0.42,0.03,-0.03,0.1,-0.13,-0.04,0.27,-0.11,0.03,0.09,0.31,0.01,0.14,-0.08,0.31,-0.08,0.07,0.13,0.35,-0.39,0.04,-0.18,0,-0.14,0,0.25,-0.24,0,-0.19,-0.2,-0.46,-0.04,-0.41,-0.22
2007-02-26,0.37,0.09,0.33,-0.05,-0.04,0.02,0.28,-0.28,-0.05,-0.41,-0.33,0.24,-0.11,-0.14,0.24,-0.07,0.14,0.2,-0.16,-0.16,-0.1,0.15,-0.3,0.08,-0.23,0.03,-0.34,-0.33,-0.26,-0.03,-0.39,0.4,0.11,0,-0.01,0,0.3,0.04,0,-0.08,0.1,-0.18,0.04,-0.32,-0.24
2007-02-27,-0.18,-1.76,-0.71,-2.97,0.73,-0.71,-0.73,-1.57,-0.53,-2.77,-0.52,1.07,-1.23,1.16,0.97,-0.6,0.5,0.43,-1.86,1.89,0.43,0.41,0.67,0.49,-1.1,-0.04,-2.32,1.41,-0.05,-0.06,-2.27,-0.92,-2.48,0,-3.68,0,-1.44,-1.06,0,-2.27,0.55,-1.04,0.02,-2.25,0.02
2007-02-28,0.27,0.21,0.01,0.55,-0.2,0.07,0.03,-0.06,-0.27,0.27,-0.21,-0.21,0.34,-0.14,0.15,0.07,-0.19,-0.12,0.43,-0.32,-0.06,-0.1,0.06,0.33,0.27,0.07,0.62,-0.14,0.13,0.09,0.53,0.48,0.41,0,0.76,0,0.24,0.15,0,0.49,0.26,0.19,-0.02,0.53,0.04
2007-03-01,-0.18,-0.24,-0.39,-1.2,0.73,-0.47,-0.38,-0.03,-0.24,-1.0,-0.31,-0.18,-0.95,0.06,-0.1,-0.15,-0.05,-0.32,-1.13,0.84,-0.39,-0.31,0.13,-0.07,-0.11,-0.28,-1.08,0.88,-0.35,-0.27,-0.79,-0.91,-0.97,0,-1.92,0,-1.14,0.25,0,-0.72,0.23,0.17,-0.0,-0.8,-0.08
2007-03-02,0.16,-0.69,-0.24,-0.99,0.42,-0.32,-0.27,-0.81,-0.37,-1.11,-0.44,0.45,-0.27,0.34,0.48,-0.38,0.82,0.06,-0.65,0.77,-0.01,0.04,-0.49,-0.36,-1.19,-0.73,-1.46,-0.03,-0.8,-0.76,-0.73,-0.34,-1.15,0,-1.44,0,-0.73,-0.37,0,-0.66,0.39,-0.42,0.02,-0.71,-0.05
2007-03-05,-1.0,-1.05,-1.38,-2.42,0.4,-1.2,-1.38,-0.04,-0.38,-1.42,-0.19,-0.33,-1.39,0.54,-0.46,-0.49,0.35,-0.85,-1.89,0.94,-0.65,-0.85,0.19,-0.82,-0.87,-1.2,-2.24,0.6,-1.01,-1.2,-1.07,-1.39,-1.45,0,-2.81,0,-1.78,0.14,0,-1.24,0.38,0.33,0.0,-1.05,0.19
2007-03-06,0.21,0.81,0.59,1.54,-0.58,0.49,0.58,0.57,0.38,1.29,0.29,-0.21,0.71,-0.33,-0.08,0.5,-0.3,0.3,1.23,-0.9,0.2,0.3,-0.01,0.2,0.79,0.58,1.5,-0.66,0.48,0.58,0.95,0.84,1.43,0,2.13,0,1.25,0.3,0,0.99,-0.37,0.21,0.01,0.9,-0.09
2007-03-07,0.51,-0.2,0.31,-0.17,0.93,0.23,0.32,-0.66,-0.17,-0.67,-0.28,0.5,0.02,0.12,0.57,-0.11,0.32,0.4,-0.09,1.05,0.28,0.38,-0.25,0.26,-0.43,0.09,-0.4,0.75,-0.02,0.07,-0.47,-0.48,-1.14,0,-1.12,0,-0.67,-0.39,0,-0.38,0.19,-0.48,0.02,-0.47,-0.09
2007-03-08,0.14,0.85,-0.02,0.98,-1.02,0.09,0.04,0.72,-0.17,0.91,-0.05,-0.88,0.13,-0.35,-0.22,0.51,-0.1,-0.38,0.62,-1.36,-0.27,-0.33,-0.27,-0.14,0.6,-0.3,0.73,-1.29,-0.18,-0.24,1.01,1.16,1.88,0,2.03,0,1.06,0.77,0,0.91,0.11,0.83,-0.06,0.98,0.06
2007-03-09,-0.29,0.95,0.39,1.37,-0.4,0.31,0.36,1.25,0.69,1.63,0.62,-0.56,0.4,-0.51,-0.79,0.44,-0.34,-0.12,0.84,-0.89,-0.19,-0.14,-0.16,-0.45,0.79,0.23,1.18,-0.55,0.15,0.2,0.93,0.07,1.35,0,1.76,0,0.72,0.64,0,1.04,-0.66,0.59,0.03,0.99,-0.06
2007-03-12,0.52,0.04,0.6,0.08,0.26,0.62,0.59,-0.47,0.09,-0.43,0.11,0.55,0.07,-0.19,0.3,-0.19,0.57,0.39,-0.11,0.08,0.4,0.37,-0.81,-0.3,-0.77,-0.22,-0.69,-0.53,-0.21,-0.24,-0.53,0.2,-0.24,0,-0.18,0,0.27,-0.57,0,-0.52,-0.08,-0.53,0.01,-0.48,0.0
2007-03-13,-0.3,-1.12,-0.57,-1.79,0.6,-0.4,-0.56,-0.84,-0.27,-1.47,-0.11,0.57,-0.7,0.63,0.35,-0.5,0.24,0.07,-1.18,1.25,0.23,0.06,0.39,0.1,-0.72,-0.18,-1.41,1.0,-0.01,-0.18,-1.2,-0.9,-1.7,0,-2.39,0,-1.18,-0.72,0,-1.39,0.26,-0.56,0.01,-1.22,0.17
2007-03-14,0.76,0.57,0.63,1.32,-0.04,0.99,0.64,-0.2,-0.14,0.51,0.22,0.07,0.8,-0.44,0.32,0.1,-0.17,0.19,0.9,-0.47,0.54,0.2,-0.26,0.51,0.28,0.37,1.06,-0.29,0.73,0.38,0.67,0.8,0.58,0,1.35,0,0.67,-0.42,0,0.33,0.13,-0.08,-0.01,0.67,0.33
2007-03-15,0.43,0.44,0.31,0.8,-0.15,0.3,0.36,0.0,-0.1,0.36,-0.12,-0.11,0.36,-0.24,0.15,0.19,0.05,0.07,0.53,-0.42,0.05,0.11,-0.3,0.11,0.13,0.01,0.51,-0.49,-0.0,0.05,0.47,0.61,0.62,0,1.0,0,0.55,0.13,0,0.51,0.06,0.07,-0.04,0.45,-0.07
