,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2009-04-06,1.51,1.44,1.31,1.32,1.6,1.45,2.06,1.89,1.27,1.45
2009-04-07,2.0,1.59,1.57,1.56,1.57,1.27,2.15,2.46,1.28,1.28
2009-04-08,1.25,1.15,1.06,1.12,1.04,1.07,2.0,1.64,1.03,1.08
2009-04-09,2.11,1.66,1.57,1.61,1.45,1.22,1.51,1.56,1.2,1.22
2009-04-10,0.54,0.69,0.66,0.68,0.56,0.47,0.64,0.58,0.61,0.47
2009-04-13,1.66,1.3,2.03,1.82,1.47,1.41,1.45,1.96,1.43,1.41
2009-04-14,1.7,1.67,1.57,1.49,1.4,1.2,2.12,2.12,1.96,1.2
2009-04-15,1.96,1.75,1.38,1.33,1.62,1.23,2.02,1.86,1.22,1.23
2009-04-16,1.99,1.44,1.27,1.25,1.48,1.29,1.96,2.39,1.33,1.29
2009-04-17,1.36,1.26,1.84,1.3,1.29,1.09,1.67,1.69,1.11,1.09
2009-04-20,3.49,2.18,1.89,1.83,2.13,1.96,3.27,3.47,1.79,1.96
2009-04-21,2.14,1.7,1.25,1.22,1.6,1.27,2.17,2.26,1.22,1.29
2009-04-22,1.7,1.32,1.33,1.36,2.12,1.18,1.94,1.97,1.13,1.18
2009-04-23,1.46,1.46,1.3,1.19,1.64,1.3,1.75,1.54,1.12,1.3
2009-04-24,1.49,1.44,1.34,1.3,1.88,1.43,1.86,2.04,1.28,1.44
2009-04-27,1.73,1.28,1.84,1.69,1.51,1.23,1.43,1.85,1.23,1.24
2009-04-28,1.63,1.37,1.55,1.45,1.43,1.21,2.02,2.28,1.14,1.21
2009-04-29,2.88,1.75,1.56,1.55,1.57,1.82,2.94,2.91,1.5,1.82
2009-04-30,2.07,1.77,1.49,1.46,1.56,1.5,2.29,2.23,1.5,1.5
2009-05-01,1.29,1.13,0.98,1.01,1.28,0.99,1.7,1.76,1.04,0.99
2009-05-04,1.03,1.14,1.09,1.07,0.97,1.12,1.16,1.22,0.97,1.13
2009-05-05,1.28,1.03,1.16,1.14,1.2,1.0,1.16,1.94,0.96,1.0
2009-05-06,1.86,1.37,1.12,1.14,1.14,1.16,1.85,1.57,1.11,1.16
2009-05-07,2.14,1.63,1.86,1.79,2.05,1.48,2.19,2.85,1.49,1.49
2009-05-08,1.66,1.59,1.66,1.44,1.39,1.81,1.61,1.69,1.45,1.81
2009-05-11,1.7,1.67,1.21,1.17,1.42,1.2,2.39,1.99,1.29,1.2
2009-05-12,1.34,1.35,1.08,1.05,1.48,1.3,2.22,1.76,1.11,1.3
2009-05-13,2.18,1.93,1.46,1.43,1.75,1.65,2.76,3.03,1.53,1.65
2009-05-14,1.63,1.04,0.94,1.0,1.09,1.07,1.61,1.73,1.02,1.07
2009-05-15,1.44,1.26,1.62,1.22,1.29,1.33,2.33,1.9,1.21,1.34
2009-05-18,2.34,1.55,1.32,1.31,1.42,1.53,3.16,1.77,1.3,1.51
2009-05-19,1.51,1.08,1.09,0.99,1.25,1.1,1.43,1.76,1.06,1.13
2009-05-20,1.48,1.5,1.19,1.3,1.83,1.5,1.61,1.7,1.19,1.51
2009-05-21,1.31,1.19,1.21,1.26,1.95,1.28,1.46,1.38,1.09,1.27
2009-05-22,1.18,1.5,1.07,1.03,1.27,1.21,1.84,1.69,1.12,1.22
2009-05-25,0.87,0.82,0.68,0.66,0.73,0.66,1.11,1.27,0.72,0.65
2009-05-26,1.76,1.4,1.11,1.12,1.16,1.31,1.55,2.18,1.21,1.32
2009-05-27,1.54,1.2,1.08,1.17,1.4,1.09,1.25,1.51,1.07,1.1
2009-05-28,1.61,1.34,1.31,1.31,1.44,1.33,2.67,2.44,1.24,1.34
2009-05-29,1.48,1.51,1.3,1.22,1.45,1.79,1.62,2.02,1.47,1.81
2009-06-01,1.88,1.68,1.52,1.39,2.04,1.54,2.9,2.7,1.49,1.54
2009-06-02,1.47,1.2,1.07,1.07,1.27,1.42,1.45,1.52,1.22,1.44
2009-06-03,3.06,2.34,1.89,1.83,2.14,2.16,2.6,3.58,1.86,2.17
2009-06-04,1.98,2.16,1.38,1.41,2.1,1.53,1.79,2.09,1.45,1.53
2009-06-05,1.94,1.72,1.7,1.7,1.77,1.97,2.3,2.1,1.64,1.97
2009-06-08,1.66,1.29,1.22,1.25,1.88,1.27,1.44,1.86,1.17,1.27
2009-06-09,1.46,1.54,1.11,1.13,1.48,1.6,1.53,1.35,1.44,1.61
2009-06-10,1.55,1.46,1.08,1.21,1.36,1.45,1.6,1.59,1.29,1.46
2009-06-11,2.08,1.45,1.43,1.35,1.42,1.62,1.55,2.69,1.39,1.64
2009-06-12,1.32,1.63,1.1,1.02,1.2,1.31,1.21,1.35,1.17,1.31
2009-06-15,1.79,1.28,1.2,1.25,1.23,1.38,2.03,1.36,1.25,1.38
2009-06-16,1.94,1.39,1.17,1.17,1.48,1.47,2.24,1.88,1.26,1.48
2009-06-17,1.57,1.42,1.26,1.17,1.49,1.32,1.97,1.63,1.27,1.33
2009-06-18,1.74,1.3,1.51,1.21,1.74,1.2,1.81,2.23,1.22,1.21
2009-06-19,1.37,1.31,1.02,0.91,1.25,1.1,1.28,1.47,1.03,1.11
2009-06-22,2.03,1.68,1.2,1.17,1.32,1.22,1.62,1.77,1.12,1.23
2009-06-23,1.79,1.5,1.7,1.52,1.49,1.53,1.91,1.88,1.35,1.54
2009-06-24,1.92,1.44,3.61,1.73,1.48,1.48,1.63,1.91,1.41,1.49
2009-06-25,1.09,1.03,1.02,0.93,1.36,0.97,1.3,1.46,0.92,0.97
2009-06-26,0.89,1.1,1.15,0.88,1.06,0.86,1.08,1.18,0.81,0.87
2009-06-29,1.22,1.02,0.97,0.85,0.96,0.89,1.54,1.47,0.86,0.9
2009-06-30,1.09,0.9,0.89,0.91,1.41,1.13,1.23,1.35,1.11,1.13
2009-07-01,1.08,1.58,1.34,1.15,1.03,1.09,1.28,1.77,0.97,1.09
2009-07-02,1.68,1.4,1.15,1.09,1.33,1.22,1.94,1.75,1.06,1.22
2009-07-03,1.15,0.82,0.81,0.76,0.91,0.7,0.94,1.22,0.7,0.7
2009-07-06,1.16,1.04,1.08,1.02,1.41,1.06,1.94,1.91,0.97,1.07
2009-07-07,1.49,1.03,0.97,0.93,1.11,1.02,1.54,1.35,0.91,1.02
2009-07-08,2.28,1.45,1.21,1.19,1.34,1.28,4.11,1.89,1.21,1.28
2009-07-09,1.29,1.27,1.27,1.25,1.79,1.25,2.06,1.48,1.09,1.26
2009-07-10,1.25,1.03,1.2,1.01,1.25,1.04,2.16,1.32,0.98,1.04
2009-07-13,1.5,1.39,1.12,1.09,1.26,1.13,2.17,1.91,1.08,1.14
2009-07-14,1.59,1.9,1.47,1.08,1.07,0.98,1.67,1.38,0.99,0.98
2009-07-15,1.35,1.81,1.35,1.18,1.19,1.28,2.18,1.7,1.24,1.28
2009-07-16,1.21,1.07,0.86,0.81,0.85,0.89,1.5,1.66,0.79,0.9
2009-07-17,0.99,0.91,0.85,0.75,1.01,0.76,1.28,1.02,0.86,0.76
2009-07-20,1.42,1.16,0.97,0.91,1.05,1.21,1.52,1.54,0.96,1.21
2009-07-21,1.16,1.32,0.97,0.86,1.2,0.95,1.74,1.43,0.85,0.96
2009-07-22,1.13,1.11,0.76,0.76,1.04,0.89,1.34,1.31,0.81,0.89
2009-07-23,1.33,2.03,1.27,1.16,1.24,1.15,2.21,1.49,1.13,1.16
2009-07-24,0.81,1.2,0.78,0.75,1.14,0.71,0.94,0.81,0.68,0.71
2009-07-27,1.1,0.87,0.78,0.78,0.93,0.79,1.29,1.11,0.76,0.8
2009-07-28,1.48,1.26,1.19,1.12,1.02,1.09,2.03,1.33,1.0,1.09
2009-07-29,1.43,1.11,1.28,1.06,1.07,1.11,1.5,1.24,0.97,1.12
2009-07-30,1.61,1.17,1.12,0.92,1.22,0.93,1.55,1.62,0.93,0.93
2009-07-31,1.15,1.22,1.66,1.07,1.21,1.25,1.31,1.33,1.12,1.25
2009-08-03,1.06,1.16,1.27,1.26,1.33,1.18,1.73,1.23,1.03,1.18
2009-08-04,1.11,1.32,0.88,0.76,0.87,0.78,1.45,1.56,0.78,0.78
2009-08-05,1.1,1.05,0.76,0.68,0.93,0.69,1.12,0.86,0.65,0.69
2009-08-06,1.0,1.01,0.76,0.73,1.43,0.85,1.21,0.98,0.72,0.85
2009-08-07,2.35,1.56,2.31,1.58,1.94,1.87,2.69,2.28,1.77,1.45
2009-08-10,1.21,1.21,0.93,0.9,1.72,0.93,1.31,1.51,0.94,0.94
2009-08-11,1.42,1.6,1.11,0.97,1.01,0.92,1.96,1.58,0.99,0.92
2009-08-12,1.87,1.76,1.26,1.2,1.28,1.39,2.55,1.95,1.22,1.39
2009-08-13,1.34,1.28,1.08,0.99,1.04,1.07,1.74,1.45,0.98,1.07
2009-08-14,2.02,1.65,1.08,1.16,1.1,1.16,1.77,1.83,1.14,1.17
2009-08-17,1.5,1.02,0.95,0.95,1.18,1.08,1.54,1.35,0.94,1.08
2009-08-18,0.96,0.89,0.78,0.78,1.44,0.83,1.42,1.21,0.78,0.83
2009-08-19,1.41,1.3,1.37,1.16,1.27,1.2,2.01,1.41,1.1,1.2
2009-08-20,0.79,1.15,0.69,0.67,1.0,0.72,1.08,0.81,0.87,0.72
2009-08-21,1.61,1.34,1.08,1.05,1.19,1.28,2.1,1.77,1.08,1.28
2009-08-24,0.94,1.04,0.8,0.69,1.04,0.71,1.03,0.98,0.85,0.71
2009-08-25,1.0,1.27,0.79,0.8,0.85,0.78,1.4,0.9,0.82,0.78
2009-08-26,1.19,1.23,0.92,0.83,0.99,1.04,1.13,1.11,0.92,1.05
2009-08-27,1.62,1.29,1.24,1.03,1.14,1.24,1.37,1.27,1.09,1.24
2009-08-28,1.01,1.14,0.72,0.74,0.79,0.74,1.04,0.86,0.72,0.74
2009-08-31,1.18,1.64,0.85,0.89,0.92,0.9,1.41,0.99,0.84,0.91
2009-09-01,1.94,1.36,1.21,1.12,1.33,1.39,1.7,1.8,1.21,1.39
2009-09-02,1.38,1.11,0.95,0.84,1.08,0.9,1.29,1.4,0.85,0.9
2009-09-03,1.1,0.9,0.82,0.77,0.93,0.88,1.3,1.25,0.83,0.89
2009-09-04,1.5,1.62,1.16,0.99,0.99,1.11,1.55,1.56,0.99,1.11
2009-09-07,0.81,1.08,0.72,0.64,0.96,0.62,0.89,0.88,0.78,0.62
2009-09-08,1.04,1.47,1.16,0.99,1.14,1.18,0.98,0.94,0.98,1.18
2009-09-09,0.95,0.93,0.8,0.75,0.75,0.81,0.93,0.87,0.68,0.81
2009-09-10,1.19,1.17,1.03,0.89,1.24,0.91,1.06,1.74,0.93,0.93
2009-09-11,0.75,0.75,0.63,0.66,0.71,0.71,1.66,0.96,0.68,0.71
2009-09-14,0.95,1.2,0.91,0.93,0.93,0.91,1.12,1.17,0.8,0.91
2009-09-15,0.84,1.36,0.88,0.79,1.58,0.92,1.03,1.01,0.85,0.92
2009-09-16,1.17,0.88,0.86,0.77,0.94,0.87,1.36,1.27,0.86,0.87
2009-09-17,0.83,0.86,0.91,0.7,0.92,0.76,1.08,0.95,0.73,0.76
2009-09-18,0.79,0.99,0.72,0.65,1.26,0.72,0.78,0.75,0.71,0.72
2009-09-21,0.77,1.25,0.74,0.68,0.76,0.88,1.03,0.8,0.78,0.88
2009-09-22,1.07,0.99,0.83,0.79,0.98,1.17,0.99,1.89,0.93,1.17
2009-09-23,0.95,0.95,0.8,0.77,1.04,0.9,1.1,1.53,0.9,0.91
2009-09-24,1.29,1.76,1.06,1.02,2.09,1.38,1.34,1.35,1.09,1.38
2009-09-25,1.09,1.12,0.94,0.85,1.33,1.01,2.06,1.32,0.92,1.01
2009-09-28,1.7,1.5,1.17,1.14,1.47,1.21,1.88,1.42,1.08,1.23
2009-09-29,0.92,1.04,0.88,0.78,1.26,0.83,1.03,1.21,0.85,0.84
2009-09-30,1.35,1.44,1.59,0.98,1.27,1.15,1.19,1.24,1.0,1.15
2009-10-01,1.56,1.35,1.16,1.06,1.08,1.06,1.33,1.3,0.98,1.06
2009-10-02,1.56,1.39,1.22,1.07,1.13,1.15,1.83,1.58,1.04,1.15
2009-10-05,1.47,1.19,0.87,0.85,1.11,0.95,1.21,2.11,0.93,0.95
2009-10-06,1.66,1.39,0.86,0.84,1.42,1.04,1.15,1.2,0.85,1.04
2009-10-07,0.88,0.99,0.94,0.72,1.14,0.83,1.32,0.96,0.83,0.83
2009-10-08,1.59,1.09,0.86,0.79,1.04,1.02,0.99,1.12,0.93,1.02
2009-10-09,1.04,1.89,0.95,0.93,1.42,1.07,1.51,1.45,0.98,1.06
2009-10-12,0.95,1.28,0.99,0.9,1.23,0.96,1.19,1.34,0.94,0.96
2009-10-13,0.95,0.99,0.8,0.79,1.41,0.86,0.96,1.35,0.79,0.85
2009-10-14,0.94,0.79,0.83,0.7,0.88,0.82,1.19,1.07,0.74,0.82
2009-10-15,1.21,1.69,1.03,1.07,2.36,1.08,1.88,1.42,1.03,1.08
2009-10-16,1.12,1.12,0.82,0.81,1.21,1.04,1.12,1.44,0.86,1.04
2009-10-19,1.45,1.14,1.04,0.99,1.27,1.21,1.23,2.24,1.0,1.21
2009-10-20,1.15,2.2,0.96,0.88,1.27,1.12,1.18,1.49,0.93,1.13
2009-10-21,1.24,1.61,1.04,1.0,1.71,1.25,1.52,1.8,1.03,1.25
2009-10-22,0.93,1.01,0.75,0.71,0.85,0.89,1.0,1.22,0.81,0.89
2009-10-23,0.97,0.97,0.78,0.79,2.33,0.86,1.01,0.95,0.79,0.86
2009-10-26,1.21,1.49,1.08,1.01,1.4,1.14,1.15,1.12,0.95,1.14
2009-10-27,0.94,1.13,0.88,0.93,1.02,0.81,1.03,1.15,0.77,0.82
2009-10-28,2.37,1.68,1.34,1.35,1.74,1.44,2.4,3.16,1.35,1.44
2009-10-29,2.01,1.39,1.19,1.2,1.48,1.47,2.57,2.21,1.3,1.47
2009-10-30,1.83,1.77,1.38,1.23,1.33,1.35,2.83,2.17,1.29,1.35
2009-11-02,1.99,1.45,1.2,1.19,1.41,1.31,2.71,2.17,1.18,1.32
2009-11-03,1.61,1.74,1.31,1.24,1.29,1.22,1.63,1.62,1.11,1.23
2009-11-04,1.66,1.18,1.27,1.2,1.14,1.21,2.18,1.64,1.1,1.21
2009-11-05,0.95,0.8,0.7,0.71,0.98,0.74,1.34,1.1,0.67,0.74
2009-11-06,1.22,1.68,0.89,0.86,0.96,0.87,1.55,1.16,0.82,0.87
2009-11-09,0.97,1.48,0.89,0.86,1.19,1.08,1.34,1.29,0.91,1.09
2009-11-10,0.71,1.15,0.66,0.68,1.02,0.68,0.95,1.02,0.67,0.68
2009-11-11,0.77,0.89,0.67,0.66,1.44,0.7,1.13,0.89,0.69,0.7
2009-11-12,1.17,1.15,0.93,0.91,1.17,1.1,1.1,1.26,0.97,1.1
2009-11-13,0.93,0.85,0.75,0.77,0.8,0.88,1.07,1.37,0.75,0.87
2009-11-16,0.85,1.01,0.85,0.84,1.07,0.91,0.96,1.27,0.86,0.91
2009-11-17,1.08,1.17,1.01,0.89,0.88,1.01,0.96,0.94,0.85,1.01
2009-11-18,0.78,1.07,0.93,0.9,0.9,0.7,0.77,0.83,0.74,0.7
2009-11-19,1.44,1.25,1.02,0.96,1.03,1.13,1.74,2.15,0.97,1.13
2009-11-20,1.24,0.89,0.79,0.77,1.01,0.95,1.05,1.27,0.9,0.96
2009-11-23,1.19,1.18,0.92,0.88,0.91,1.15,1.4,1.59,0.96,1.15
2009-11-24,1.12,0.84,0.76,0.72,0.83,0.78,1.17,1.44,0.72,0.78
2009-11-25,1.01,1.01,0.95,0.88,0.96,1.09,1.27,1.16,0.85,1.09
2009-11-26,1.82,1.41,1.44,1.26,1.39,1.46,2.36,2.15,1.29,1.47
2009-11-27,1.75,1.51,1.33,1.21,1.42,1.48,2.81,1.81,1.31,1.48
2009-11-30,0.99,0.99,0.86,0.82,1.25,0.88,1.5,1.22,0.81,0.88
2009-12-01,1.32,1.26,0.99,0.97,1.24,1.23,1.79,1.7,1.04,1.24
2009-12-02,0.75,0.78,0.59,0.6,1.01,0.65,1.15,1.09,0.67,0.65
2009-12-03,0.88,0.96,0.77,0.78,0.97,0.81,1.39,1.07,0.78,0.82
2009-12-04,1.49,1.88,1.48,1.37,1.45,1.64,2.48,1.48,1.33,1.65
2009-12-07,1.05,1.27,0.86,0.84,0.96,1.08,1.53,1.16,0.98,1.09
2009-12-08,1.12,1.33,0.97,0.97,1.27,1.21,2.26,1.24,1.09,1.22
2009-12-09,1.06,1.36,1.0,0.95,1.34,1.06,1.5,2.01,0.99,1.06
2009-12-10,1.16,1.06,0.81,0.8,0.99,0.79,1.27,1.74,0.76,0.79
2009-12-11,0.91,1.13,0.96,0.96,0.95,1.01,1.52,0.91,0.87,1.02
2009-12-14,1.18,1.06,0.79,0.77,0.89,0.77,1.34,1.07,0.75,0.77
2009-12-15,1.03,0.95,0.78,0.77,0.82,0.95,1.21,0.9,0.82,0.96
2009-12-16,1.25,0.78,0.76,0.68,1.08,0.71,0.88,0.94,0.68,0.71
2009-12-17,1.28,0.98,0.94,1.04,1.22,1.18,1.29,1.21,0.98,1.21
2009-12-18,1.2,1.11,1.06,1.0,1.12,1.01,2.26,1.06,0.94,1.01
2009-12-21,1.12,1.64,0.94,0.84,0.91,0.87,1.07,0.93,0.78,0.86
2009-12-22,0.83,1.2,0.7,0.76,0.95,0.78,0.96,0.98,0.75,0.77
2009-12-23,0.78,0.91,1.02,0.75,0.84,0.76,0.77,0.94,0.84,0.78
2009-12-24,0.74,0.64,0.69,0.58,0.62,0.6,0.73,0.66,0.62,0.6
2009-12-25,0.5,0.45,0.43,0.39,0.44,0.32,0.49,0.67,0.47,0.32
2009-12-28,0.67,0.83,0.57,0.47,0.54,0.48,0.58,0.6,0.49,0.48
2009-12-29,1.46,0.97,1.03,0.93,1.34,0.94,0.99,1.93,0.9,0.95
2009-12-30,0.89,1.52,0.87,0.82,1.7,0.83,1.13,1.28,0.79,0.83
2009-12-31,0.96,1.15,0.88,0.91,1.18,0.88,1.39,1.08,0.84,0.87
