,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2020-01-30,-0.52,-0.1,0.42,0.21,0.63,0.09,0.06,-0.67,-0.13,-0.0
2020-01-31,-0.71,-0.4,0.53,0.48,0.82,-0.12,0.47,-0.51,-0.41,-0.14
2020-02-03,0.43,-0.08,0.04,-0.01,-1.21,0.3,0.05,0.16,0.0,0.31
2020-02-04,0.76,0.08,-0.41,-0.18,0.29,-0.01,-0.87,0.48,-0.13,-0.01
2020-02-05,0.39,0.22,-0.24,-0.2,-0.01,0.3,-0.06,-0.02,-0.64,0.25
2020-02-06,-0.06,0.2,0.07,0.03,-0.43,0.18,0.04,-0.07,-0.16,0.2
2020-02-07,-0.61,0.14,-0.0,-0.04,-0.05,0.29,0.55,-0.64,0.04,0.32
2020-02-10,0.35,-0.07,-0.01,-0.31,0.22,0.03,-0.06,-0.3,0.12,0.03
2020-02-11,0.27,0.08,-0.01,-0.13,0.14,-0.17,-0.2,0.15,0.07,-0.18
2020-02-12,0.31,0.25,-0.34,-0.5,-0.01,-0.15,-0.38,0.98,-0.09,-0.07
2020-02-13,-0.23,-0.08,-0.08,-0.29,0.79,0.11,0.33,-0.43,-0.17,0.06
2020-02-14,-0.02,0.19,-0.28,-0.03,0.09,0.05,0.11,0.01,-0.17,0.06
2020-02-17,-0.1,0.19,0.15,-0.02,-0.27,0.03,0.01,-0.18,0.15,0.04
2020-02-18,-0.17,0.04,-0.0,-0.2,0.19,0.26,0.27,-0.63,-0.01,0.26
2020-02-19,0.05,0.55,0.12,0.36,-0.43,0.15,-1.29,0.21,0.06,0.22
2020-02-20,-0.63,0.11,0.39,0.2,0.1,0.31,-0.34,-0.47,-0.09,0.41
2020-02-21,-0.13,-0.05,0.29,0.3,0.32,-0.45,0.2,-0.05,-0.09,-0.34
2020-02-24,0.14,-0.48,0.03,0.25,-0.3,-0.23,0.4,0.32,0.02,-0.15
2020-02-25,-0.2,-0.05,0.16,0.13,0.47,-0.11,0.35,-0.48,-0.11,-0.16
2020-02-26,-0.66,-0.14,0.22,0.31,-0.59,0.28,0.08,-0.23,0.41,0.32
2020-02-27,0.08,-0.82,0.71,0.87,-0.47,-0.35,0.5,-0.07,-0.13,-0.33
2020-02-28,-0.96,0.0,0.3,0.31,-0.53,0.04,1.6,-0.99,0.18,0.04
2020-03-02,0.69,0.57,-0.01,0.67,-0.76,-0.18,-1.19,0.79,-0.16,-0.42
2020-03-03,0.39,-0.84,0.02,0.07,0.21,-0.2,0.91,-0.08,-0.15,-0.32
2020-03-04,0.61,-0.12,-0.17,-0.47,0.42,-0.13,-0.54,0.32,0.18,-0.11
2020-03-05,-0.64,-0.62,0.86,0.57,0.31,-0.41,1.01,-0.37,-0.28,-0.41
2020-03-06,-0.03,-0.57,0.43,0.0,0.33,-0.46,0.37,0.49,-0.1,-0.46
2020-03-09,-0.75,-1.89,0.58,0.82,0.09,-0.26,2.53,-0.08,-0.69,-0.35
2020-03-10,-0.22,1.01,-0.57,-0.39,-0.6,1.24,-2.33,0.04,0.63,1.19
2020-03-11,-0.3,-0.36,0.27,-0.05,-0.72,0.05,1.22,0.04,-0.22,0.06
2020-03-12,-2.92,0.2,0.72,0.56,-0.79,1.25,1.26,-1.83,0.19,1.37
2020-03-13,0.01,1.54,-0.13,0.04,-2.01,0.91,-2.68,1.06,0.44,0.81
2020-03-16,-0.86,-1.05,0.73,1.09,-0.23,-0.22,1.47,-0.44,-0.41,-0.09
2020-03-17,-0.82,-0.1,-0.32,-0.5,-0.63,1.42,-0.56,-0.54,0.69,1.35
2020-03-18,-2.48,-0.59,0.97,0.94,-2.31,1.71,1.32,-2.04,0.71,1.76
2020-03-19,0.54,1.03,-0.97,-1.19,-0.28,1.14,-1.67,-0.07,0.36,1.1
2020-03-20,0.67,0.74,-0.41,-0.4,1.18,-0.43,-0.5,-0.05,-0.31,-0.49
2020-03-23,0.8,-0.83,0.14,0.37,-1.08,0.19,-0.22,1.09,-0.65,0.19
2020-03-24,1.37,-0.65,-0.52,-0.23,1.2,-0.84,-0.87,1.21,0.22,-0.89
2020-03-25,-0.47,1.6,-0.01,0.44,0.63,-0.5,-0.5,-0.08,-0.6,-0.5
2020-03-26,0.49,-0.09,0.17,0.1,1.57,-1.44,0.16,0.64,-0.18,-1.43
2020-03-27,0.79,-0.76,0.37,0.07,1.27,-1.01,0.69,0.32,-0.7,-1.02
2020-03-30,0.48,-0.92,-0.3,-0.44,0.24,0.19,0.19,-0.2,0.52,0.24
2020-03-31,-0.58,0.89,-0.22,-0.04,-0.04,0.14,0.3,-0.81,0.26,0.09
2020-04-01,-0.59,-0.47,0.02,-0.18,0.16,0.53,0.93,-0.36,-0.56,0.54
2020-04-02,-0.04,0.6,-0.74,-0.89,0.39,0.2,-0.56,0.24,0.62,0.19
2020-04-03,-0.58,0.11,0.21,0.08,-0.51,0.59,-0.06,-0.41,-0.04,0.61
2020-04-06,1.08,0.72,-0.5,-0.42,-0.32,-0.23,-1.2,0.88,0.25,-0.26
2020-04-07,0.76,0.19,0.32,0.28,0.2,-0.75,-0.27,0.04,-0.03,-0.74
2020-04-08,0.97,-0.27,-0.38,-0.46,0.33,-0.11,-0.19,0.53,-0.31,-0.12
2020-04-09,1.29,-0.35,-0.02,0.12,0.13,-0.69,-0.32,0.49,0.01,-0.67
2020-04-10,0.1,0.08,-0.06,-0.08,-0.21,-0.06,-0.02,0.08,0.24,-0.06
2020-04-13,0.45,0.05,-0.38,-0.49,0.32,-0.12,0.52,-0.01,-0.21,-0.13
2020-04-14,0.56,-0.31,0.34,0.22,0.54,-0.47,0.09,-0.14,-0.35,-0.49
2020-04-15,-1.23,-0.92,0.43,0.21,0.01,0.91,0.68,-1.17,0.15,0.92
2020-04-16,0.42,0.51,-0.37,-0.44,-0.29,0.29,-0.21,-0.18,-0.02,0.29
2020-04-17,0.22,0.2,-0.08,-0.09,-0.04,-0.45,-0.05,0.76,-0.02,-0.45
2020-04-20,-0.28,-0.79,0.09,0.15,-0.36,0.28,0.15,0.15,0.37,0.24
2020-04-21,-0.42,0.04,0.32,0.47,-0.74,0.51,0.38,-0.73,-0.34,0.51
2020-04-22,0.63,0.29,-0.34,-0.46,0.26,-0.11,-0.08,-0.27,0.2,-0.11
2020-04-23,0.62,0.47,-0.73,-0.68,-0.1,-0.22,-0.04,0.84,0.04,-0.21
2020-04-24,0.24,-0.34,0.17,0.33,0.01,-0.13,-0.04,0.0,-0.11,-0.13
2020-04-27,1.02,0.13,-0.69,-0.31,0.19,-0.36,-0.05,0.36,0.09,-0.38
2020-04-28,0.3,0.14,-0.08,-0.22,-0.21,-0.13,0.26,0.04,0.03,-0.13
2020-04-29,0.58,0.43,-0.36,0.04,-0.11,-0.54,-0.34,0.9,-0.07,-0.53
2020-04-30,-0.85,-0.62,0.83,0.68,1.03,-0.12,-0.6,-0.18,-0.05,-0.1
2020-05-01,-1.18,-0.74,0.9,0.69,-0.45,0.41,0.68,-0.77,0.04,0.42
2020-05-04,0.36,0.11,-0.28,-0.54,-0.28,0.1,0.28,0.06,0.04,0.14
2020-05-05,0.21,0.4,-0.76,-0.64,-0.0,0.07,0.29,0.19,0.17,0.07
2020-05-06,-0.13,-0.41,0.1,-0.15,-0.5,0.37,0.87,-0.39,-0.12,0.35
2020-05-07,1.04,0.8,-0.36,-0.17,-0.42,-0.54,-0.71,0.86,0.04,-0.56
2020-05-08,0.37,0.15,0.01,-0.16,0.18,-0.25,-0.62,0.69,-0.12,-0.24
2020-05-11,-0.21,-0.06,0.35,0.27,-0.21,0.53,-0.61,-0.72,0.16,0.51
2020-05-12,-0.29,-0.5,0.44,0.44,-0.65,0.03,0.57,-0.0,-0.07,0.03
2020-05-13,-0.02,0.12,-0.05,-0.01,0.07,0.28,0.4,-1.2,0.13,0.28
2020-05-14,0.12,0.41,-0.09,-0.13,-0.0,-0.01,-0.19,0.15,-0.27,0.01
2020-05-15,-0.48,-0.14,0.51,0.51,-0.8,0.36,0.54,-0.89,0.04,0.35
2020-05-18,1.05,0.5,-0.64,0.28,0.24,-0.76,-0.93,1.1,-0.08,-0.74
2020-05-19,0.1,-0.14,-0.16,-0.03,0.42,-0.1,-0.48,0.53,-0.02,-0.11
2020-05-20,0.59,-0.08,0.31,0.1,-0.53,-0.41,-0.26,0.84,-0.14,-0.42
2020-05-21,-0.23,-0.11,-0.32,0.01,0.09,0.23,0.22,-0.15,-0.05,0.3
2020-05-22,-0.17,-0.07,0.2,-0.19,-0.21,0.28,0.28,-0.11,-0.3,0.29
2020-05-25,0.17,0.0,-0.02,-0.1,0.09,-0.05,-0.11,0.03,0.01,-0.04
2020-05-26,0.97,0.77,-0.18,-0.03,0.42,-0.88,-0.75,0.84,-0.26,-0.9
2020-05-27,-0.33,0.37,-0.13,0.43,-0.52,0.14,0.01,-0.02,-0.11,0.16
2020-05-28,-0.02,-0.37,0.25,0.46,0.3,-0.25,-0.17,0.15,-0.09,-0.28
2020-05-29,0.37,-0.2,0.23,0.14,0.12,-0.14,-0.34,-0.26,0.24,-0.15
2020-06-01,1.42,0.86,-0.72,-0.46,0.5,-0.76,-0.53,0.82,-0.37,-0.75
2020-06-02,1.26,0.1,-0.54,-0.02,0.15,-0.35,-1.5,1.01,0.26,-0.36
2020-06-03,0.17,-0.06,-0.12,0.39,-0.03,-0.24,-0.48,0.7,-0.08,-0.25
2020-06-04,0.08,-0.29,0.42,0.74,-0.07,-0.25,-0.52,0.45,-0.3,-0.26
2020-06-05,0.31,0.55,-0.9,-0.56,0.5,-0.11,-0.56,0.6,0.27,-0.11
2020-06-08,0.41,-0.2,0.02,-0.44,-0.09,-0.45,0.74,0.49,-0.05,-0.43
2020-06-09,-0.92,-0.29,0.81,0.47,0.05,0.01,0.71,-0.73,-0.12,0.01
2020-06-10,0.27,-0.28,0.41,0.01,-0.21,-0.32,0.32,-0.05,0.16,-0.32
2020-06-11,-1.44,-0.94,0.81,0.1,-0.43,0.85,1.12,-0.99,0.06,0.86
2020-06-12,0.34,0.49,-0.8,-0.23,-0.36,0.16,-0.36,0.39,0.19,0.17
2020-06-15,0.82,-0.17,-0.01,0.4,0.37,-0.46,-0.35,0.1,-0.29,-0.42
2020-06-16,-0.26,0.44,-0.05,-0.39,-0.09,0.21,0.21,-0.16,-0.11,0.21
2020-06-17,-0.08,-0.21,0.27,-0.24,-0.16,-0.03,0.33,0.06,0.08,-0.02
2020-06-18,-0.16,0.03,-0.03,-0.09,-0.76,0.29,0.33,-0.13,0.24,0.29
2020-06-19,-0.1,0.13,0.07,-0.08,-0.45,0.19,0.3,-0.16,-0.08,0.19
2020-06-22,0.9,0.09,-0.17,0.11,0.44,-0.69,-0.73,0.95,-0.23,-0.66
2020-06-23,0.15,-0.43,0.11,0.26,0.24,-0.2,0.2,-0.02,-0.1,-0.21
2020-06-24,-0.42,-0.17,0.19,-0.01,-0.29,0.56,0.03,-0.85,0.39,0.57
2020-06-25,0.3,-0.04,-0.09,-0.36,-0.04,-0.02,-0.17,0.31,0.14,-0.02
2020-06-26,-0.19,-0.25,0.24,0.17,-0.62,0.18,0.18,0.09,0.02,0.18
2020-06-29,0.16,0.22,-0.39,0.28,-0.28,0.05,-0.38,0.25,0.01,0.07
2020-06-30,0.31,0.39,0.24,-0.35,0.63,-0.3,-0.67,0.33,-0.29,-0.3
2020-07-01,0.0,-0.29,-0.05,-0.03,0.48,-0.2,0.28,0.2,-0.21,-0.2
2020-07-02,0.1,0.11,-0.01,-0.2,-0.1,-0.07,-0.11,0.51,-0.16,-0.07
2020-07-03,0.17,0.02,-0.09,-0.01,0.02,-0.11,-0.1,0.3,-0.08,-0.11
2020-07-06,0.39,-0.09,0.09,0.34,-0.1,-0.28,-0.16,0.21,-0.11,-0.28
2020-07-07,-0.29,-0.41,0.09,-0.22,0.61,0.13,-0.01,0.09,-0.11,0.13
2020-07-08,0.14,0.36,0.09,0.14,0.13,-0.41,-0.1,0.14,-0.09,-0.41
2020-07-09,-0.12,-0.44,-0.03,-0.28,0.13,0.16,0.25,0.09,0.09,0.15
2020-07-10,-0.24,-0.07,-0.17,0.12,0.1,-0.07,0.27,0.01,0.07,-0.03
2020-07-13,-0.05,0.01,0.03,0.52,-0.5,0.2,-0.21,-0.4,0.24,0.17
2020-07-14,0.45,-0.16,0.12,0.45,-0.14,-0.1,-0.06,-0.25,-0.21,-0.1
2020-07-15,0.3,0.64,-0.77,-0.13,0.03,-0.27,0.07,0.41,-0.03,-0.25
2020-07-16,-0.26,-0.24,0.14,0.03,0.04,0.29,-0.05,-0.29,0.04,0.3
2020-07-17,0.14,-0.29,0.6,0.18,-0.16,-0.26,0.0,0.12,-0.08,-0.25
2020-07-20,0.18,0.08,-0.07,0.08,0.66,-0.25,-0.4,0.1,-0.13,-0.25
2020-07-21,1.13,-0.03,0.09,0.12,-0.07,-0.66,-0.2,0.51,-0.2,-0.68
2020-07-22,0.08,0.24,0.3,0.29,-0.09,-0.14,-0.48,0.24,-0.33,-0.11
2020-07-23,-0.76,0.09,0.51,0.27,0.1,0.01,0.3,-0.49,-0.02,-0.01
2020-07-24,-0.16,-0.33,0.28,0.28,0.19,-0.29,0.47,-0.13,-0.02,-0.29
2020-07-27,0.37,0.05,-0.36,0.47,0.22,-0.54,0.23,0.3,-0.19,-0.53
2020-07-28,0.12,-0.2,0.23,-0.35,0.39,0.0,0.3,-0.43,-0.03,-0.02
2020-07-29,0.14,0.02,0.3,0.34,0.19,-0.35,-0.17,-0.2,0.08,-0.35
2020-07-30,-0.08,-0.91,0.21,0.34,0.65,-0.19,0.01,0.26,-0.09,-0.19
2020-07-31,-0.35,0.57,-0.08,-0.19,0.34,0.46,-0.78,-0.71,0.31,0.46
2020-08-03,-0.09,0.28,-0.41,-0.0,0.04,0.14,0.04,-0.15,0.01,0.15
2020-08-04,0.31,0.32,0.21,0.1,-0.34,-0.27,-0.0,-0.03,-0.03,-0.27
2020-08-05,0.17,0.1,0.25,0.25,0.07,-0.35,-0.17,0.09,-0.07,-0.35
2020-08-06,0.54,-0.46,-0.32,-0.02,0.05,-0.12,-0.09,0.56,-0.05,-0.11
2020-08-07,-0.58,-0.06,0.21,-0.25,-0.2,0.61,0.19,-0.88,0.34,0.61
2020-08-10,-0.1,0.47,-0.22,-0.41,0.24,0.1,0.02,-0.22,0.01,0.11
2020-08-11,-0.03,0.52,-0.05,0.1,-0.11,0.07,-0.49,-0.17,0.11,0.07
2020-08-12,0.18,0.33,0.46,0.27,-0.32,-0.15,-0.54,-0.09,-0.01,-0.13
2020-08-13,-0.2,0.11,0.24,0.27,0.26,0.0,-0.06,-0.53,-0.08,-0.01
2020-08-14,0.24,-0.46,0.03,0.18,0.08,-0.1,0.24,-0.19,0.07,-0.09
2020-08-17,0.45,-0.03,0.03,-0.03,-0.21,-0.28,0.33,-0.06,0.11,-0.3
2020-08-18,-0.03,-0.05,-0.11,0.12,0.67,-0.43,0.18,0.25,-0.17,-0.44
2020-08-19,-0.22,0.22,-0.71,-0.2,-0.5,0.67,-0.03,-0.05,0.16,0.67
2020-08-20,-0.11,-0.01,0.63,-0.06,0.72,-0.27,0.06,-0.72,0.03,-0.27
2020-08-21,-0.19,0.34,-0.22,-0.31,-0.77,0.29,0.28,0.38,-0.09,0.29
2020-08-24,-0.01,-0.26,0.13,0.03,-0.12,0.09,-0.12,-0.03,0.19,0.09
2020-08-25,0.19,0.1,0.25,0.14,0.48,-0.27,-0.69,0.14,-0.06,-0.27
2020-08-26,0.27,-0.07,-0.35,-0.35,0.18,-0.3,0.11,0.94,-0.11,-0.3
2020-08-27,0.41,0.14,-0.16,-0.08,-0.06,-0.01,-0.57,0.39,-0.05,-0.01
2020-08-28,0.77,-0.58,-0.23,-0.02,0.45,-0.81,0.45,0.92,-0.14,-0.81
2020-08-31,0.13,0.34,0.06,0.25,0.16,-0.08,-0.59,-0.02,-0.2,-0.04
2020-09-01,0.04,-0.11,-0.61,-0.16,0.19,0.06,0.05,0.54,-0.05,0.06
2020-09-02,-0.35,0.31,-0.02,-0.4,-0.17,0.16,-0.07,0.31,0.07,0.16
2020-09-03,-0.64,-0.36,0.49,0.32,-0.25,0.33,0.29,-0.66,0.16,0.33
2020-09-04,0.12,0.54,-0.54,-0.13,0.0,-0.03,-0.08,0.16,-0.01,-0.03
2020-09-07,0.07,-0.15,-0.04,-0.04,-0.45,0.25,0.23,-0.19,0.07,0.24
2020-09-08,-0.4,-0.6,0.37,0.17,-1.04,0.56,0.81,-0.65,0.23,0.55
2020-09-09,0.65,0.34,0.26,-0.17,-0.27,-0.41,-0.58,0.64,-0.05,-0.4
2020-09-10,-0.09,-0.11,0.52,0.38,-1.37,0.27,0.35,-0.22,0.01,0.26
2020-09-11,0.27,-0.01,0.07,0.17,-0.19,-0.15,-0.16,0.18,-0.02,-0.14
2020-09-14,-0.14,-0.17,-0.13,-0.01,0.31,-0.24,0.17,0.4,0.04,-0.24
2020-09-15,0.05,-0.2,-0.07,-0.27,0.28,-0.12,0.18,0.11,0.16,-0.12
2020-09-16,-0.09,-0.05,-0.28,-0.43,0.54,-0.14,0.37,0.17,0.06,-0.14
2020-09-17,-0.05,-0.03,-0.04,0.16,-0.1,-0.15,0.05,0.33,-0.01,-0.16
2020-09-18,-0.16,-0.19,-0.23,0.08,-0.34,0.15,0.34,0.27,-0.07,0.15
2020-09-21,-0.51,-0.29,0.12,-0.08,-0.4,0.61,0.52,-0.96,0.38,0.61
2020-09-22,-0.51,0.42,-0.26,-0.17,-0.32,0.4,0.12,-0.21,0.12,0.41
2020-09-23,-0.95,-0.12,0.06,0.14,0.52,0.56,0.08,-0.75,-0.11,0.56
2020-09-24,-0.37,0.24,-0.27,0.13,0.28,0.07,0.03,-0.03,-0.16,0.07
2020-09-25,-0.19,-0.07,-0.07,-0.2,0.09,0.16,-0.02,0.12,0.03,0.15
2020-09-28,0.34,-0.15,0.25,0.08,0.31,-0.28,-0.28,-0.12,0.14,-0.28
2020-09-29,0.63,-0.45,0.33,0.43,-0.13,-0.3,-0.46,0.27,-0.02,-0.3
2020-09-30,0.26,0.35,-0.34,-0.41,0.28,-0.2,-0.08,0.26,0.07,-0.2
2020-10-01,0.2,0.1,0.12,0.09,-0.46,-0.16,-0.19,0.43,0.03,-0.16
2020-10-02,-0.26,-0.08,-0.12,-0.2,0.45,0.06,0.3,-0.18,-0.03,0.07
2020-10-05,0.01,0.16,0.33,0.47,0.2,-0.21,-0.66,-0.16,0.08,-0.22
2020-10-06,-0.79,0.01,0.12,-0.03,-0.46,0.44,0.55,-0.5,0.23,0.44
2020-10-07,0.42,0.31,-0.06,0.13,0.19,-0.16,-0.52,-0.29,0.13,-0.15
2020-10-08,0.31,0.41,-0.09,-0.16,0.03,-0.11,-0.16,-0.12,-0.0,-0.11
2020-10-09,0.46,0.01,0.17,-0.01,0.33,-0.66,-0.25,0.83,-0.22,-0.66
2020-10-12,-0.26,0.09,0.13,-0.07,0.28,-0.07,0.37,-0.24,-0.16,-0.07
2020-10-13,-0.35,0.18,-0.3,-0.25,-0.77,0.37,0.23,0.37,0.13,0.37
2020-10-14,-0.13,-0.24,0.07,-0.16,0.51,-0.14,0.18,-0.03,0.08,-0.14
2020-10-15,-0.59,-0.18,0.37,0.09,-0.46,0.46,0.14,-0.54,0.25,0.46
2020-10-16,-0.28,0.24,-0.08,0.05,0.03,-0.06,-0.02,0.1,0.08,-0.06
2020-10-19,-0.26,-0.15,0.46,0.38,0.29,-0.12,-0.2,-0.23,-0.06,-0.12
2020-10-20,-0.38,0.47,0.32,0.43,-0.05,-0.06,-0.15,-0.5,-0.03,-0.06
2020-10-21,0.52,-0.71,-0.35,-0.2,1.17,-0.56,0.37,0.66,-0.34,-0.56
2020-10-22,0.14,0.19,-0.09,-0.25,-0.41,0.11,-0.2,0.49,-0.09,0.11
2020-10-23,0.21,-0.02,0.25,0.29,-0.49,-0.1,0.05,0.12,-0.22,-0.1
2020-10-26,0.03,-0.43,-0.05,-0.17,-0.04,0.24,0.1,0.09,-0.01,0.24
2020-10-27,0.01,0.09,-0.25,-0.27,0.07,-0.14,0.31,0.38,-0.08,-0.13
2020-10-28,-0.77,-0.66,0.28,0.03,0.02,0.51,0.62,-0.66,0.12,0.51
2020-10-29,-0.01,0.26,-0.38,-0.42,-0.19,0.25,-0.04,0.12,0.12,0.28
2020-10-30,0.05,0.08,-0.13,-0.2,0.26,0.03,0.01,-0.23,0.09,0.04
2020-11-02,0.39,0.74,-0.42,-0.21,-0.18,-0.08,-0.29,0.25,-0.09,-0.11
2020-11-03,1.01,0.02,0.13,0.05,0.54,-0.73,-0.44,0.42,-0.3,-0.7
2020-11-04,0.24,0.01,0.04,0.06,-0.56,-0.04,0.02,-0.07,0.29,0.01
2020-11-05,0.76,-0.08,0.05,0.12,0.46,-0.82,0.22,0.34,-0.18,-0.87
2020-11-06,-0.45,-0.19,0.44,0.36,-0.01,-0.11,0.05,0.02,0.0,-0.1
2020-11-09,0.42,0.66,-1.39,-0.34,0.39,0.39,-1.83,0.88,0.45,0.37
2020-11-10,-0.01,-0.29,-0.27,-0.08,0.85,-0.1,0.01,0.12,-0.16,-0.08
2020-11-11,0.02,-0.2,-0.19,-0.28,-0.33,0.07,-0.04,0.89,-0.01,0.08
2020-11-12,-0.51,-0.48,0.46,0.49,-0.62,0.22,0.51,-0.45,0.17,0.21
2020-11-13,0.34,-0.19,-0.0,0.01,0.33,-0.24,0.25,-0.16,-0.08,-0.25
2020-11-16,0.48,0.22,-0.26,-0.19,-0.06,-0.29,-0.13,0.64,-0.11,-0.3
2020-11-17,-0.37,-0.32,0.1,0.03,0.39,-0.04,0.36,-0.25,0.16,-0.06
2020-11-18,-0.05,0.03,-0.1,-0.22,0.04,-0.14,0.26,0.4,-0.08,-0.14
2020-11-19,-0.32,0.1,0.13,0.2,-0.04,0.04,0.09,-0.07,-0.17,0.03
2020-11-20,0.29,-0.24,-0.08,-0.2,0.13,-0.03,-0.11,0.21,0.08,-0.04
2020-11-23,-0.14,0.13,-0.02,-0.04,0.36,0.12,-0.66,0.03,0.11,0.11
2020-11-24,0.73,0.35,-0.24,0.09,-0.08,-0.39,-0.3,0.46,-0.23,-0.39
2020-11-25,-0.07,-0.24,0.2,0.07,0.09,-0.14,-0.17,0.35,0.06,-0.15
2020-11-26,-0.01,-0.12,0.19,-0.03,-0.22,-0.02,0.19,-0.03,0.07,-0.02
2020-11-27,0.23,0.09,0.07,0.31,-0.5,-0.15,0.03,0.19,-0.12,-0.15
2020-11-30,-0.41,0.21,-0.32,-0.09,0.16,0.23,0.01,0.01,-0.05,0.24
2020-12-01,-0.1,0.04,0.52,0.8,0.28,-0.53,-0.55,0.24,-0.17,-0.52
2020-12-02,0.55,0.01,0.48,0.29,-0.61,-0.14,-0.21,-0.08,-0.15,-0.14
2020-12-03,0.03,0.16,0.15,-0.05,0.33,-0.33,0.28,-0.21,-0.01,-0.35
2020-12-04,-0.12,0.76,0.05,-0.13,0.0,0.09,-0.26,-0.44,-0.06,0.09
2020-12-07,-0.07,-0.08,0.13,-0.12,-0.16,0.08,0.13,0.07,-0.07,0.08
2020-12-08,-0.11,-0.13,0.28,0.01,-0.13,0.06,-0.05,0.03,-0.03,0.07
2020-12-09,0.45,-0.04,-0.1,-0.23,0.39,-0.03,-0.09,-0.31,-0.0,-0.03
2020-12-10,1.01,0.32,0.09,0.2,-1.2,-0.36,-0.36,0.83,-0.18,-0.35
2020-12-11,0.14,-0.09,-0.32,-0.08,-0.4,0.18,0.4,-0.03,0.02,0.18
2020-12-14,-0.18,-0.02,0.28,0.13,-0.02,-0.06,0.0,-0.26,0.19,-0.05
2020-12-15,0.05,0.25,-0.17,-0.22,0.87,-0.31,0.12,-0.21,-0.08,-0.3
2020-12-16,0.14,-0.51,-0.11,0.26,0.19,-0.18,0.05,0.22,0.12,-0.17
2020-12-17,0.34,-0.2,-0.23,0.28,0.27,-0.37,0.03,0.24,-0.01,-0.36
2020-12-18,0.1,-0.4,0.37,0.06,-0.35,0.17,-0.08,-0.03,0.0,0.16
2020-12-21,0.0,-0.46,-0.11,0.2,0.51,-0.01,0.23,-0.13,-0.25,0.01
2020-12-22,-0.43,0.03,0.08,-0.23,-0.36,0.52,0.17,-0.54,0.25,0.51
2020-12-23,0.38,0.12,-0.26,-0.21,0.71,-0.43,-0.37,0.44,0.04,-0.43
2020-12-24,0.21,-0.2,-0.33,-0.07,0.5,-0.05,-0.14,0.04,0.08,-0.04
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28,-0.23,0.24,0.18,0.35,-0.68,0.1,-0.14,-0.01,0.05,0.14
2020-12-29,0.06,-0.03,0.29,-0.0,0.09,-0.32,-0.11,0.46,-0.1,-0.35
2020-12-30,0.61,0.06,-0.18,-0.06,0.5,-0.49,-0.08,0.32,-0.18,-0.51
2020-12-31,0.19,0.29,-0.35,-0.67,0.46,0.09,-0.09,-0.25,0.25,0.09
