,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2017-01-02,0.98064,0.76192,6.09967,87.981,1.09999,1.04334,0.78047,0.77673,6.21988,89.755,1.06426,8.00191,115.474,1.53474,1.50525,1.16951,0.88796,9.36027,135.035,1.68848,1.60151,1.19772,1.7273,1.69422,1.31699,10.53629,152.024,1.90075,1.80265,1.34802,14.42699,0.89141,0.69223,5.54373,79.99,0.94845,0.70934,0.73022,5.84526,84.321,1.25631,0.97662,7.81603,112.76,1.33718
2017-01-03,0.969,0.73967,5.59473,84.817,1.04107,1.04588,0.72128,0.76401,5.77394,87.579,1.07982,7.55653,114.649,1.44676,1.40067,1.07014,0.85016,8.08683,122.723,1.50656,1.51261,1.04261,1.70033,1.64688,1.2591,9.50672,144.269,1.77085,1.77805,1.22566,15.17617,0.93028,0.71063,5.37255,81.489,1.0045,0.69266,0.70751,5.34799,81.124,1.34339,1.02647,7.75687,117.716,1.45036
2017-01-04,0.97006,0.74335,5.62384,85.258,1.04509,1.04841,0.7251,0.76695,5.80249,87.962,1.08073,7.57013,114.669,1.43911,1.39521,1.07058,0.85081,8.10166,122.763,1.50505,1.50844,1.04463,1.69234,1.6414,1.25834,9.52653,144.301,1.7688,1.77318,1.22832,15.15746,0.92757,0.7111,5.381,81.544,1.00251,0.69379,0.70965,5.3682,81.352,1.33668,1.02453,7.75584,117.561,1.44479
2017-01-05,0.96978,0.74267,5.67099,85.017,1.04502,1.04832,0.73128,0.76563,5.84939,87.691,1.08109,7.63617,114.456,1.44257,1.39912,1.07145,0.85359,8.1797,122.626,1.50731,1.51147,1.05479,1.68976,1.63937,1.25525,9.58568,143.728,1.76624,1.7712,1.23614,14.99936,0.92806,0.71087,5.42554,81.372,1.00278,0.69966,0.70853,5.40717,81.106,1.32574,1.01555,7.75475,116.318,1.43418
2017-01-06,0.96886,0.74216,5.67721,85.026,1.04625,1.05007,0.73208,0.76618,5.86253,87.786,1.08386,7.6487,114.585,1.44373,1.39844,1.07172,0.85584,8.1975,122.782,1.51071,1.51576,1.05706,1.68683,1.63401,1.25191,9.57655,143.505,1.76522,1.7709,1.23497,14.97698,0.92571,0.70953,5.42639,81.245,1.00398,0.69973,0.7071,5.40974,81.022,1.32281,1.01391,7.75491,116.144,1.43354
2017-01-09,0.96961,0.74475,5.68364,85.486,1.04864,1.05322,0.73283,0.7682,5.86034,88.124,1.08645,7.62896,114.74,1.43986,1.39619,1.07234,0.86426,8.18148,123.013,1.50912,1.51667,1.05489,1.66599,1.61479,1.24068,9.46319,142.355,1.74631,1.75475,1.22017,15.03915,0.92519,0.71067,5.42201,81.509,1.00502,0.6991,0.70701,5.39257,81.098,1.32345,1.01663,7.75573,116.639,1.43824
2017-01-10,0.97349,0.74725,5.70824,85.255,1.05107,1.05696,0.73605,0.76791,5.86399,87.569,1.08577,7.63954,114.057,1.43627,1.39816,1.07344,0.86977,8.20344,122.433,1.51076,1.51862,1.05781,1.6519,1.60788,1.23425,9.42962,140.872,1.73716,1.74553,1.21596,14.92848,0.92619,0.71051,5.43144,81.1,1.00528,0.70035,0.70703,5.40245,80.64,1.32253,1.01515,7.75544,115.774,1.43551
2017-01-11,0.97779,0.75193,5.7452,85.629,1.05469,1.06068,0.74083,0.76967,5.87286,87.574,1.08463,7.62948,113.749,1.42694,1.39388,1.07269,0.86718,8.18446,122.053,1.50541,1.51233,1.05537,1.64621,1.60791,1.23729,9.44204,140.834,1.73612,1.74449,1.21749,14.90314,0.92727,0.71293,5.44689,81.155,1.00575,0.70239,0.70937,5.41555,80.707,1.32053,1.01646,7.75492,115.573,1.432
2017-01-12,0.98222,0.75566,5.79162,85.769,1.05383,1.06542,0.74687,0.76961,5.90389,87.265,1.08612,7.66768,113.537,1.4199,1.39439,1.07294,0.86991,8.22991,121.817,1.49685,1.5135,1.06127,1.63203,1.60366,1.2337,9.46868,140.09,1.72024,1.74104,1.22107,14.8093,0.93227,0.71697,5.49534,81.366,1.01089,0.70871,0.70904,5.43696,80.514,1.3135,1.01136,7.75447,114.839,1.42625
2017-01-13,0.98344,0.75608,5.80472,85.923,1.05343,1.06944,0.74853,0.76839,5.90355,87.337,1.0873,7.68542,113.606,1.4192,1.39653,1.07315,0.87312,8.24481,121.916,1.49488,1.51747,1.0632,1.62595,1.5997,1.22904,9.4416,139.69,1.71217,1.73959,1.21748,14.79177,0.93394,0.71778,5.51331,81.559,1.01517,0.71096,0.70698,5.42807,80.317,1.31357,1.00907,7.75469,114.705,1.42863
