date,XAU
2015-07-02T21:00:00,832.1
2015-07-05T21:00:00,827.44
2015-07-06T21:00:00,821.61
2015-07-07T21:00:00,821.48
2015-07-08T21:00:00,820.96
2015-07-09T21:00:00,822.23
2015-07-12T21:00:00,821.76
2015-07-13T21:00:00,818.8
2015-07-14T21:00:00,820.7
2015-07-15T21:00:00,820.96
2015-07-16T21:00:00,812.6
2015-07-19T21:00:00,778.81
2015-07-20T21:00:00,778.78
2015-07-21T21:00:00,774.13
2015-07-22T21:00:00,771.48
2015-07-23T21:00:00,781.88
2015-07-26T21:00:00,777.65
2015-07-27T21:00:00,774.16
2015-07-28T21:00:00,777.63
2015-07-29T21:00:00,772.41
2015-07-30T21:00:00,778.36
2015-08-02T21:00:00,773.74
2015-08-03T21:00:00,775.65
2015-08-04T21:00:00,773.77
2015-08-05T21:00:00,776.75
2015-08-06T21:00:00,777.89
2015-08-09T21:00:00,784.06
2015-08-10T21:00:00,793.69
2015-08-11T21:00:00,801.08
2015-08-12T21:00:00,794.57
2015-08-13T21:00:00,797.19
2015-08-16T21:00:00,800.31
2015-08-17T21:00:00,802.82
2015-08-18T21:00:00,813.73
2015-08-19T21:00:00,827.17
2015-08-20T21:00:00,833.99
2015-08-23T21:00:00,828.8
2015-08-24T21:00:00,818.63
2015-08-25T21:00:00,813.66
2015-08-26T21:00:00,812.12
2015-08-27T21:00:00,821.76
2015-08-28T21:00:00,821.74
2015-08-30T21:00:00,824.42
2015-08-31T21:00:00,829.43
2015-09-01T21:00:00,825.52
2015-09-02T21:00:00,817.17
2015-09-03T21:00:00,818.51
2015-09-06T21:00:00,815.88
2015-09-07T21:00:00,811.31
2015-09-08T21:00:00,798.86
2015-09-09T21:00:00,800.18
2015-09-10T21:00:00,796.61
2015-09-13T21:00:00,797.53
2015-09-14T21:00:00,794.72
2015-09-15T21:00:00,802.62
2015-09-16T21:00:00,809.69
2015-09-17T21:00:00,819.42
2015-09-20T21:00:00,818.13
2015-09-21T21:00:00,815.83
2015-09-22T21:00:00,824.6
2015-09-23T21:00:00,842.33
2015-09-24T21:00:00,837.63
2015-09-27T21:00:00,828.66
2015-09-28T21:00:00,822.72
2015-09-29T21:00:00,809.77
2015-09-30T21:00:00,807.53
2015-10-01T21:00:00,824.87
2015-10-04T21:00:00,819.13
2015-10-05T21:00:00,823.58
2015-10-06T21:00:00,819.02
2015-10-07T21:00:00,811.3
2015-10-08T21:00:00,822.97
2015-10-11T21:00:00,829.29
2015-10-12T21:00:00,836.58
2015-10-13T21:00:00,840.49
2015-10-14T21:00:00,838.43
2015-10-15T21:00:00,837.52
2015-10-18T21:00:00,835.51
2015-10-19T21:00:00,840.64
2015-10-20T21:00:00,836.63
2015-10-21T21:00:00,836.88
2015-10-22T21:00:00,838.8
2015-10-25T21:00:00,836.73
2015-10-26T21:00:00,842.16
2015-10-27T21:00:00,836.0
2015-10-28T21:00:00,827.24
2015-10-29T21:00:00,818.53
2015-11-01T22:00:00,812.32
2015-11-02T22:00:00,799.47
2015-11-03T22:00:00,794.78
2015-11-04T22:00:00,792.76
2015-11-05T22:00:00,788.47
2015-11-08T22:00:00,790.21
2015-11-09T22:00:00,789.22
2015-11-10T22:00:00,783.71
2015-11-11T22:00:00,781.19
2015-11-12T22:00:00,782.06
2015-11-15T22:00:00,779.29
2015-11-16T22:00:00,767.09
2015-11-17T22:00:00,766.93
2015-11-18T22:00:00,771.8
2015-11-19T22:00:00,769.42
2015-11-22T22:00:00,765.3
2015-11-23T22:00:00,768.2
2015-11-24T22:00:00,763.85
2015-11-25T22:00:00,764.94
2015-11-26T22:00:00,754.37
2015-11-29T22:00:00,760.09
2015-11-30T22:00:00,759.91
2015-12-01T22:00:00,746.77
2015-12-02T22:00:00,744.5
2015-12-03T22:00:00,765.42
2015-12-06T22:00:00,758.41
2015-12-07T22:00:00,763.24
2015-12-08T22:00:00,755.28
2015-12-09T22:00:00,754.94
2015-12-10T22:00:00,760.36
2015-12-13T22:00:00,746.49
2015-12-14T22:00:00,748.45
2015-12-15T22:00:00,757.06
2015-12-16T22:00:00,744.99
2015-12-17T22:00:00,754.47
2015-12-20T22:00:00,765.45
2015-12-21T22:00:00,757.52
2015-12-22T22:00:00,754.3
2015-12-23T22:00:00,756.34
2015-12-27T22:00:00,752.9
2015-12-28T22:00:00,753.63
2015-12-29T22:00:00,746.71
2015-12-30T22:00:00,747.76
2015-12-31T22:00:00,747.74
2016-01-03T22:00:00,761.33
2016-01-04T22:00:00,767.26
2016-01-05T22:00:00,786.72
2016-01-06T22:00:00,796.89
2016-01-07T22:00:00,798.73
2016-01-10T22:00:00,787.56
2016-01-11T22:00:00,781.63
2016-01-12T22:00:00,786.1
2016-01-13T22:00:00,773.85
2016-01-14T22:00:00,786.93
2016-01-17T22:00:00,787.08
2016-01-18T22:00:00,785.66
2016-01-19T22:00:00,796.78
2016-01-20T22:00:00,793.5
2016-01-21T22:00:00,791.18
2016-01-24T22:00:00,801.43
2016-01-25T22:00:00,807.59
2016-01-26T22:00:00,813.43
2016-01-27T22:00:00,801.2
2016-01-28T22:00:00,807.73
2016-01-31T22:00:00,813.14
2016-02-01T22:00:00,815.82
2016-02-02T22:00:00,814.12
2016-02-03T22:00:00,819.59
2016-02-04T22:00:00,841.69
2016-02-07T22:00:00,857.63
2016-02-08T22:00:00,852.35
2016-02-09T22:00:00,856.17
2016-02-10T22:00:00,896.75
2016-02-11T22:00:00,891.25
2016-02-14T22:00:00,874.89
2016-02-15T22:00:00,872.96
2016-02-16T22:00:00,875.43
2016-02-17T22:00:00,894.53
2016-02-18T22:00:00,889.73
2016-02-21T22:00:00,876.64
2016-02-22T22:00:00,894.89
2016-02-23T22:00:00,895.67
2016-02-24T22:00:00,899.78
2016-02-25T22:00:00,899.17
2016-02-28T22:00:00,913.17
2016-02-29T22:00:00,906.61
2016-03-01T22:00:00,909.28
2016-03-02T22:00:00,924.36
2016-03-03T22:00:00,914.89
2016-03-06T22:00:00,919.29
2016-03-07T22:00:00,919.74
2016-03-08T22:00:00,911.41
2016-03-09T22:00:00,923.36
2016-03-10T22:00:00,902.97
2016-03-13T21:00:00,893.99
2016-03-14T21:00:00,896.09
2016-03-15T21:00:00,910.93
2016-03-16T21:00:00,897.07
2016-03-17T21:00:00,898.62
2016-03-20T21:00:00,891.28
2016-03-21T21:00:00,895.99
2016-03-22T21:00:00,879.99
2016-03-23T21:00:00,877.52
2016-03-27T21:00:00,880.29
2016-03-28T21:00:00,890.14
2016-03-29T21:00:00,873.41
2016-03-30T21:00:00,878.26
2016-03-31T21:00:00,872.52
2016-04-03T21:00:00,871.1
2016-04-04T21:00:00,884.8
2016-04-05T21:00:00,875.44
2016-04-06T21:00:00,892.17
2016-04-07T21:00:00,887.28
2016-04-10T21:00:00,892.53
2016-04-11T21:00:00,886.86
2016-04-12T21:00:00,879.42
2016-04-13T21:00:00,868.65
2016-04-14T21:00:00,870.55
2016-04-17T21:00:00,862.35
2016-04-18T21:00:00,869.18
2016-04-19T21:00:00,868.04
2016-04-20T21:00:00,874.48
2016-04-21T21:00:00,864.1
2016-04-24T21:00:00,867.56
2016-04-25T21:00:00,868.36
2016-04-26T21:00:00,872.75
2016-04-27T21:00:00,883.55
2016-04-28T21:00:00,902.6
2016-05-01T21:00:00,900.74
2016-05-02T21:00:00,904.28
2016-05-03T21:00:00,902.34
2016-05-04T21:00:00,902.78
2016-05-05T21:00:00,913.83
2016-05-08T21:00:00,901.51
2016-05-09T21:00:00,901.93
2016-05-10T21:00:00,907.07
2016-05-11T21:00:00,899.19
2016-05-12T21:00:00,909.2
2016-05-15T21:00:00,908.81
2016-05-16T21:00:00,911.17
2016-05-17T21:00:00,900.31
2016-05-18T21:00:00,899.81
2016-05-19T21:00:00,896.73
2016-05-22T21:00:00,895.17
2016-05-23T21:00:00,878.25
2016-05-24T21:00:00,872.74
2016-05-25T21:00:00,867.11
2016-05-26T21:00:00,865.37
2016-05-29T21:00:00,859.45
2016-05-30T21:00:00,866.11
2016-05-31T21:00:00,860.67
2016-06-01T21:00:00,858.54
2016-06-02T21:00:00,873.46
2016-06-05T21:00:00,873.43
2016-06-06T21:00:00,868.11
2016-06-07T21:00:00,876.81
2016-06-08T21:00:00,885.42
2016-06-09T21:00:00,893.67
2016-06-12T21:00:00,899.29
2016-06-13T21:00:00,904.56
2016-06-14T21:00:00,906.64
2016-06-15T21:00:00,894.95
2016-06-16T21:00:00,905.72
2016-06-19T21:00:00,906.45
2016-06-20T21:00:00,891.39
2016-06-21T21:00:00,886.45
2016-06-22T21:00:00,876.63
2016-06-23T21:00:00,945.22
2016-06-26T21:00:00,949.68
2016-06-27T21:00:00,935.76
2016-06-28T21:00:00,935.32
2016-06-29T21:00:00,937.13
2016-06-30T21:00:00,944.94
2016-07-03T21:00:00,947.45
2016-07-04T21:00:00,960.99
2016-07-05T21:00:00,965.47
2016-07-06T21:00:00,965.34
2016-07-07T21:00:00,965.67
2016-07-10T21:00:00,959.64
2016-07-11T21:00:00,939.48
2016-07-12T21:00:00,945.11
2016-07-13T21:00:00,936.5
2016-07-14T21:00:00,942.98
2016-07-17T21:00:00,941.17
2016-07-18T21:00:00,948.45
2016-07-19T21:00:00,939.26
2016-07-20T21:00:00,948.73
2016-07-21T21:00:00,944.83
2016-07-24T21:00:00,939.97
2016-07-25T21:00:00,941.11
2016-07-26T21:00:00,953.22
2016-07-27T21:00:00,950.77
2016-07-28T21:00:00,951.96
2016-07-31T21:00:00,956.6
2016-08-01T21:00:00,957.79
2016-08-02T21:00:00,957.32
2016-08-03T21:00:00,960.83
2016-08-04T21:00:00,947.53
2016-08-07T21:00:00,948.03
2016-08-08T21:00:00,949.83
2016-08-09T21:00:00,950.05
2016-08-10T21:00:00,946.69
2016-08-11T21:00:00,946.74
2016-08-14T21:00:00,946.68
2016-08-15T21:00:00,946.51
2016-08-16T21:00:00,950.24
2016-08-17T21:00:00,948.75
2016-08-18T21:00:00,945.91
2016-08-21T21:00:00,946.78
2016-08-22T21:00:00,946.55
2016-08-23T21:00:00,937.47
2016-08-24T21:00:00,934.84
2016-08-25T21:00:00,939.18
2016-08-28T21:00:00,940.08
2016-08-29T21:00:00,935.08
2016-08-30T21:00:00,932.06
2016-08-31T21:00:00,931.53
2016-09-01T21:00:00,938.68
2016-09-04T21:00:00,937.64
2016-09-05T21:00:00,945.18
2016-09-06T21:00:00,943.7
2016-09-07T21:00:00,941.45
2016-09-08T21:00:00,940.33
2016-09-11T21:00:00,937.53
2016-09-12T21:00:00,938.19
2016-09-13T21:00:00,939.22
2016-09-14T21:00:00,930.65
2016-09-15T21:00:00,932.67
2016-09-18T21:00:00,930.89
2016-09-19T21:00:00,931.75
2016-09-20T21:00:00,940.24
2016-09-21T21:00:00,941.76
2016-09-22T21:00:00,946.75
2016-09-25T21:00:00,946.82
2016-09-26T21:00:00,938.47
2016-09-27T21:00:00,933.28
2016-09-28T21:00:00,934.19
2016-09-29T21:00:00,928.32
2016-10-02T21:00:00,927.11
2016-10-03T21:00:00,901.27
2016-10-04T21:00:00,900.29
2016-10-05T21:00:00,894.76
2016-10-06T21:00:00,895.29
2016-10-09T21:00:00,898.93
2016-10-10T21:00:00,900.36
2016-10-11T21:00:00,902.56
2016-10-12T21:00:00,901.22
2016-10-13T21:00:00,897.68
2016-10-16T21:00:00,899.86
2016-10-17T21:00:00,903.67
2016-10-18T21:00:00,908.01
2016-10-19T21:00:00,910.56
2016-10-20T21:00:00,913.34
2016-10-23T21:00:00,911.41
2016-10-24T21:00:00,917.57
2016-10-25T21:00:00,911.87
2016-10-26T21:00:00,916.6
2016-10-27T21:00:00,918.7
2016-10-30T21:00:00,916.95
2016-10-31T21:00:00,919.98
2016-11-01T21:00:00,923.2
2016-11-02T21:00:00,925.65
2016-11-03T21:00:00,926.51
2016-11-06T22:00:00,918.03
2016-11-07T22:00:00,910.94
2016-11-08T22:00:00,921.37
2016-11-09T22:00:00,906.03
2016-11-10T22:00:00,888.42
2016-11-13T22:00:00,888.58
2016-11-14T22:00:00,895.32
2016-11-15T22:00:00,894.33
2016-11-16T22:00:00,893.94
2016-11-17T22:00:00,889.37
2016-11-20T22:00:00,891.35
2016-11-21T22:00:00,890.7
2016-11-22T22:00:00,873.64
2016-11-23T22:00:00,869.5
2016-11-24T22:00:00,865.45
2016-11-27T22:00:00,869.13
2016-11-28T22:00:00,862.82
2016-11-29T22:00:00,854.86
2016-11-30T22:00:00,848.85
2016-12-01T22:00:00,847.84
2016-12-04T22:00:00,831.29
2016-12-05T22:00:00,833.24
2016-12-06T22:00:00,833.48
2016-12-07T22:00:00,834.2
2016-12-08T22:00:00,827.36
2016-12-11T22:00:00,825.83
2016-12-12T22:00:00,822.48
2016-12-13T22:00:00,817.03
2016-12-14T22:00:00,813.67
2016-12-15T22:00:00,819.2
2016-12-18T22:00:00,826.09
2016-12-19T22:00:00,819.78
2016-12-20T22:00:00,820.85
2016-12-21T22:00:00,820.11
2016-12-22T22:00:00,824.71
2016-12-26T22:00:00,828.37
2016-12-27T22:00:00,830.37
2016-12-28T22:00:00,841.2
2016-12-29T22:00:00,835.1
2017-01-02T22:00:00,841.24
2017-01-03T22:00:00,839.71
2017-01-04T22:00:00,846.82
2017-01-05T22:00:00,847.31
2017-01-08T22:00:00,851.41
2017-01-09T22:00:00,856.02
2017-01-10T22:00:00,855.9
2017-01-11T22:00:00,856.47
2017-01-12T22:00:00,858.01
2017-01-15T22:00:00,862.35
2017-01-16T22:00:00,861.29
2017-01-17T22:00:00,859.41
2017-01-18T22:00:00,857.93
2017-01-19T22:00:00,862.41
2017-01-22T22:00:00,862.3
2017-01-23T22:00:00,856.07
2017-01-24T22:00:00,845.49
2017-01-25T22:00:00,840.0
2017-01-26T22:00:00,840.78
2017-01-29T22:00:00,842.69
2017-01-30T22:00:00,848.96
2017-01-31T22:00:00,849.31
2017-02-01T22:00:00,854.7
2017-02-02T22:00:00,858.87
2017-02-05T22:00:00,870.1
2017-02-06T22:00:00,872.74
2017-02-07T22:00:00,877.43
2017-02-08T22:00:00,871.36
2017-02-09T22:00:00,872.88
2017-02-12T22:00:00,868.96
2017-02-13T22:00:00,871.66
2017-02-14T22:00:00,874.57
2017-02-15T22:00:00,876.83
2017-02-16T22:00:00,876.48
2017-02-19T22:00:00,877.91
2017-02-20T22:00:00,880.04
2017-02-21T22:00:00,879.63
2017-02-22T22:00:00,885.54
2017-02-23T22:00:00,893.36
2017-02-26T22:00:00,891.81
2017-02-27T22:00:00,888.52
2017-02-28T22:00:00,891.73
2017-03-01T22:00:00,887.62
2017-03-02T22:00:00,884.34
2017-03-05T22:00:00,880.05
2017-03-06T22:00:00,873.38
2017-03-07T22:00:00,871.38
2017-03-08T22:00:00,867.09
2017-03-09T22:00:00,866.59
2017-03-12T21:00:00,866.09
2017-03-13T21:00:00,863.66
2017-03-14T21:00:00,868.98
2017-03-15T21:00:00,875.27
2017-03-16T21:00:00,876.4
2017-03-19T21:00:00,879.0
2017-03-20T21:00:00,885.5
2017-03-21T21:00:00,888.4
2017-03-22T21:00:00,885.78
2017-03-23T21:00:00,883.69
2017-03-26T21:00:00,883.72
2017-03-27T21:00:00,884.69
2017-03-28T21:00:00,886.09
2017-03-29T21:00:00,881.06
2017-03-30T21:00:00,883.96
2017-04-02T21:00:00,889.31
2017-04-03T21:00:00,892.37
2017-04-04T21:00:00,892.57
2017-04-05T21:00:00,889.97
2017-04-06T21:00:00,896.94
2017-04-09T21:00:00,895.43
2017-04-10T21:00:00,908.77
2017-04-11T21:00:00,914.58
2017-04-12T21:00:00,916.49
2017-04-16T21:00:00,910.79
2017-04-17T21:00:00,911.28
2017-04-18T21:00:00,907.19
2017-04-19T21:00:00,909.56
2017-04-20T21:00:00,910.68
2017-04-23T21:00:00,916.08
2017-04-24T21:00:00,909.33
2017-04-25T21:00:00,917.03
2017-04-26T21:00:00,914.88
2017-04-27T21:00:00,918.93
2017-04-30T21:00:00,909.92
2017-05-01T21:00:00,909.12
2017-05-02T21:00:00,899.36
2017-05-03T21:00:00,889.27
2017-05-04T21:00:00,886.74
2017-05-07T21:00:00,890.89
2017-05-08T21:00:00,889.15
2017-05-09T21:00:00,886.33
2017-05-10T21:00:00,890.49
2017-05-11T21:00:00,889.46
2017-05-14T21:00:00,887.74
2017-05-15T21:00:00,888.68
2017-05-16T21:00:00,904.68
2017-05-17T21:00:00,897.63
2017-05-18T21:00:00,898.42
2017-05-21T21:00:00,899.82
2017-05-22T21:00:00,894.25
2017-05-23T21:00:00,896.36
2017-05-24T21:00:00,896.19
2017-05-25T21:00:00,905.14
2017-05-28T21:00:00,904.34
2017-05-29T21:00:00,897.81
2017-05-30T21:00:00,902.14
2017-05-31T21:00:00,902.53
2017-06-01T21:00:00,907.04
2017-06-04T21:00:00,905.93
2017-06-05T21:00:00,913.94
2017-06-06T21:00:00,908.98
2017-06-07T21:00:00,903.35
2017-06-08T21:00:00,893.05
2017-06-11T21:00:00,892.68
2017-06-12T21:00:00,892.54
2017-06-13T21:00:00,885.35
2017-06-14T21:00:00,884.22
2017-06-15T21:00:00,882.2
2017-06-18T21:00:00,877.12
2017-06-19T21:00:00,878.21
2017-06-20T21:00:00,880.55
2017-06-21T21:00:00,882.53
2017-06-22T21:00:00,884.96
2017-06-25T21:00:00,874.82
2017-06-26T21:00:00,873.78
2017-06-27T21:00:00,870.53
2017-06-28T21:00:00,865.53
2017-06-29T21:00:00,862.03
2017-07-02T21:00:00,849.43
2017-07-03T21:00:00,851.19
2017-07-04T21:00:00,853.23
2017-07-05T21:00:00,851.68
2017-07-06T21:00:00,843.93
2017-07-09T21:00:00,844.73
2017-07-10T21:00:00,846.23
2017-07-11T21:00:00,845.78
2017-07-12T21:00:00,843.95
2017-07-13T21:00:00,846.38
2017-07-16T21:00:00,851.06
2017-07-17T21:00:00,852.67
2017-07-18T21:00:00,851.23
2017-07-19T21:00:00,852.13
2017-07-20T21:00:00,858.08
2017-07-23T21:00:00,858.16
2017-07-24T21:00:00,854.72
2017-07-25T21:00:00,858.2
2017-07-26T21:00:00,862.65
2017-07-27T21:00:00,867.07
2017-07-30T21:00:00,863.9
2017-07-31T21:00:00,865.47
2017-08-01T21:00:00,865.92
2017-08-02T21:00:00,867.37
2017-08-03T21:00:00,865.03
2017-08-06T21:00:00,865.83
2017-08-07T21:00:00,868.66
2017-08-08T21:00:00,879.0
2017-08-09T21:00:00,886.93
2017-08-10T21:00:00,886.48
2017-08-13T21:00:00,884.24
2017-08-14T21:00:00,881.93
2017-08-15T21:00:00,883.4
2017-08-16T21:00:00,889.39
2017-08-17T21:00:00,884.92
2017-08-20T21:00:00,889.55
2017-08-21T21:00:00,887.71
2017-08-22T21:00:00,892.05
2017-08-23T21:00:00,890.75
2017-08-24T21:00:00,889.86
2017-08-27T21:00:00,902.03
2017-08-28T21:00:00,897.58
2017-08-29T21:00:00,900.63
2017-08-30T21:00:00,908.32
2017-08-31T21:00:00,910.53
2017-09-03T21:00:00,909.89
2017-09-04T21:00:00,910.69
2017-09-05T21:00:00,905.66
2017-09-06T21:00:00,911.6
2017-09-07T21:00:00,908.92
2017-09-10T21:00:00,903.68
2017-09-11T21:00:00,907.15
2017-09-12T21:00:00,903.73
2017-09-13T21:00:00,906.39
2017-09-14T21:00:00,897.01
2017-09-17T21:00:00,893.05
2017-09-18T21:00:00,892.84
2017-09-19T21:00:00,887.17
2017-09-20T21:00:00,881.18
2017-09-21T21:00:00,885.47
2017-09-24T21:00:00,897.34
2017-09-25T21:00:00,888.28
2017-09-26T21:00:00,883.2
2017-09-27T21:00:00,883.45
2017-09-28T21:00:00,880.03
2017-10-01T21:00:00,877.21
2017-10-02T21:00:00,877.74
2017-10-03T21:00:00,879.49
2017-10-04T21:00:00,877.56
2017-10-05T21:00:00,883.6
2017-10-06T21:00:00,883.6
2017-10-08T21:00:00,889.37
2017-10-09T21:00:00,888.91
2017-10-10T21:00:00,889.87
2017-10-11T21:00:00,889.72
2017-10-12T21:00:00,894.32
2017-10-15T21:00:00,890.09
2017-10-16T21:00:00,883.57
2017-10-17T21:00:00,880.75
2017-10-18T21:00:00,886.99
2017-10-19T21:00:00,885.94
2017-10-20T21:00:00,885.94
2017-10-22T21:00:00,888.44
2017-10-23T21:00:00,888.05
2017-10-24T21:00:00,888.65
2017-10-25T21:00:00,885.79
2017-10-26T21:00:00,889.81
2017-10-29T21:00:00,889.51
2017-10-30T21:00:00,887.51
2017-10-31T21:00:00,889.41
2017-11-01T21:00:00,889.22
2017-11-02T21:00:00,886.49
2017-11-05T22:00:00,891.68
2017-11-06T22:00:00,890.56
2017-11-07T22:00:00,893.22
2017-11-08T22:00:00,894.57
2017-11-09T22:00:00,886.44
2017-11-12T22:00:00,888.77
2017-11-13T22:00:00,888.04
2017-11-14T22:00:00,886.16
2017-11-15T22:00:00,886.87
2017-11-16T22:00:00,897.78
2017-11-19T22:00:00,887.57
2017-11-20T22:00:00,888.01
2017-11-21T22:00:00,890.65
2017-11-22T22:00:00,890.44
2017-11-23T22:00:00,887.77
2017-11-26T22:00:00,892.83
2017-11-27T22:00:00,895.11
2017-11-28T22:00:00,889.99
2017-11-29T22:00:00,883.02
2017-11-30T22:00:00,882.86
2017-12-03T22:00:00,884.72
2017-12-04T22:00:00,877.46
2017-12-05T22:00:00,877.72
2017-12-06T22:00:00,867.3
2017-12-07T22:00:00,867.41
2017-12-10T22:00:00,861.59
2017-12-11T22:00:00,862.96
2017-12-12T22:00:00,864.6
2017-12-13T22:00:00,864.37
2017-12-14T22:00:00,866.63
2017-12-17T22:00:00,871.02
2017-12-18T22:00:00,871.14
2017-12-19T22:00:00,873.52
2017-12-20T22:00:00,873.14
2017-12-21T22:00:00,877.83
2017-12-25T22:00:00,883.2
2017-12-26T22:00:00,884.11
2017-12-27T22:00:00,886.44
2017-12-28T22:00:00,892.13
2018-01-01T22:00:00,899.19
2018-01-02T22:00:00,897.42
2018-01-03T22:00:00,902.03
2018-01-04T22:00:00,900.15
2018-01-07T22:00:00,902.06
2018-01-08T22:00:00,898.64
2018-01-09T22:00:00,901.05
2018-01-10T22:00:00,902.32
2018-01-11T22:00:00,909.63
2018-01-14T22:00:00,907.45
2018-01-15T22:00:00,907.13
2018-01-16T22:00:00,900.07
2018-01-17T22:00:00,895.79
2018-01-18T22:00:00,900.6
2018-01-21T22:00:00,899.16
2018-01-22T22:00:00,903.15
2018-01-23T22:00:00,907.43
2018-01-24T22:00:00,902.77
2018-01-25T22:00:00,899.35
2018-01-28T22:00:00,895.35
2018-01-29T22:00:00,892.35
2018-01-30T22:00:00,896.56
2018-01-31T22:00:00,899.1
2018-02-01T22:00:00,898.4
2018-02-04T22:00:00,906.65
2018-02-05T22:00:00,894.26
2018-02-06T22:00:00,895.72
2018-02-07T22:00:00,896.15
2018-02-08T22:00:00,893.43
2018-02-11T22:00:00,895.99
2018-02-12T22:00:00,898.65
2018-02-13T22:00:00,907.74
2018-02-14T22:00:00,905.48
2018-02-15T22:00:00,905.19
2018-02-18T22:00:00,904.19
2018-02-19T22:00:00,894.78
2018-02-20T22:00:00,894.25
2018-02-21T22:00:00,895.25
2018-02-22T22:00:00,894.96
2018-02-25T22:00:00,897.21
2018-02-26T22:00:00,891.22
2018-02-27T22:00:00,894.11
2018-02-28T22:00:00,890.19
2018-03-01T22:00:00,893.9
2018-03-04T22:00:00,892.21
2018-03-05T22:00:00,897.78
2018-03-06T22:00:00,888.36
2018-03-07T22:00:00,888.64
2018-03-08T22:00:00,887.7
2018-03-11T21:00:00,885.82
2018-03-12T21:00:00,887.73
2018-03-13T21:00:00,886.69
2018-03-14T21:00:00,884.96
2018-03-15T21:00:00,884.92
2018-03-18T21:00:00,885.82
2018-03-19T21:00:00,885.1
2018-03-20T21:00:00,893.97
2018-03-21T21:00:00,894.08
2018-03-22T21:00:00,905.78
2018-03-25T21:00:00,906.94
2018-03-26T21:00:00,904.61
2018-03-27T21:00:00,894.74
2018-03-28T21:00:00,894.07
2018-04-01T21:00:00,906.83
2018-04-02T21:00:00,901.17
2018-04-03T21:00:00,900.82
2018-04-04T21:00:00,897.52
2018-04-05T21:00:00,900.47
2018-04-08T21:00:00,899.32
2018-04-09T21:00:00,899.04
2018-04-10T21:00:00,909.06
2018-04-11T21:00:00,897.12
2018-04-12T21:00:00,904.83
2018-04-15T21:00:00,903.83
2018-04-16T21:00:00,905.66
2018-04-17T21:00:00,906.59
2018-04-18T21:00:00,906.35
2018-04-19T21:00:00,903.81
2018-04-22T21:00:00,903.63
2018-04-23T21:00:00,908.13
2018-04-24T21:00:00,906.02
2018-04-25T21:00:00,904.22
2018-04-26T21:00:00,908.78
2018-04-29T21:00:00,906.44
2018-04-30T21:00:00,902.44
2018-05-01T21:00:00,903.01
2018-05-02T21:00:00,905.46
2018-05-03T21:00:00,908.21
2018-05-06T21:00:00,909.21
2018-05-07T21:00:00,912.42
2018-05-08T21:00:00,910.92
2018-05-09T21:00:00,913.71
2018-05-10T21:00:00,910.66
2018-05-13T21:00:00,908.92
2018-05-14T21:00:00,895.45
2018-05-15T21:00:00,892.56
2018-05-16T21:00:00,893.56
2018-05-17T21:00:00,896.13
2018-05-20T21:00:00,895.05
2018-05-21T21:00:00,893.61
2018-05-22T21:00:00,898.07
2018-05-23T21:00:00,904.4
2018-05-24T21:00:00,905.29
2018-05-27T21:00:00,906.53
2018-05-28T21:00:00,909.9
2018-05-29T21:00:00,905.09
2018-05-30T21:00:00,903.11
2018-05-31T21:00:00,900.43
2018-06-03T21:00:00,897.24
2018-06-04T21:00:00,899.33
2018-06-05T21:00:00,896.67
2018-06-06T21:00:00,896.73
2018-06-07T21:00:00,899.03
2018-06-10T21:00:00,899.09
2018-06-11T21:00:00,898.05
2018-06-12T21:00:00,898.54
2018-06-13T21:00:00,908.26
2018-06-14T21:00:00,893.91
2018-06-17T21:00:00,894.03
2018-06-18T21:00:00,893.77
2018-06-19T21:00:00,889.31
2018-06-20T21:00:00,886.1
2018-06-21T21:00:00,885.22
2018-06-24T21:00:00,882.27
2018-06-25T21:00:00,878.63
2018-06-26T21:00:00,879.69
2018-06-27T21:00:00,876.96
2018-06-28T21:00:00,876.05
2018-07-01T21:00:00,871.45
2018-07-02T21:00:00,876.49
2018-07-03T21:00:00,879.11
2018-07-04T21:00:00,879.62
2018-07-05T21:00:00,873.87
2018-07-08T21:00:00,876.09
2018-07-09T21:00:00,874.9
2018-07-10T21:00:00,869.41
2018-07-11T21:00:00,871.96
2018-07-12T21:00:00,867.07
2018-07-15T21:00:00,865.12
2018-07-16T21:00:00,858.5
2018-07-17T21:00:00,858.32
2018-07-18T21:00:00,859.08
2018-07-19T21:00:00,858.8
2018-07-22T21:00:00,856.18
2018-07-23T21:00:00,854.03
2018-07-24T21:00:00,856.54
2018-07-25T21:00:00,854.36
2018-07-26T21:00:00,852.99
2018-07-29T21:00:00,849.7
2018-07-30T21:00:00,852.66
2018-07-31T21:00:00,847.23
2018-08-01T21:00:00,843.75
2018-08-02T21:00:00,846.1
2018-08-05T21:00:00,841.93
2018-08-06T21:00:00,842.79
2018-08-07T21:00:00,843.6
2018-08-08T21:00:00,846.39
2018-08-09T21:00:00,850.81
2018-08-12T21:00:00,836.3
2018-08-13T21:00:00,837.44
2018-08-14T21:00:00,824.34
2018-08-15T21:00:00,820.73
2018-08-16T21:00:00,826.23
2018-08-19T21:00:00,830.31
2018-08-20T21:00:00,831.7
2018-08-21T21:00:00,831.58
2018-08-22T21:00:00,829.42
2018-08-23T21:00:00,842.32
2018-08-26T21:00:00,843.52
2018-08-27T21:00:00,835.55
2018-08-28T21:00:00,838.39
2018-08-29T21:00:00,836.07
2018-08-30T21:00:00,839.9
2018-09-02T21:00:00,841.03
2018-09-03T21:00:00,838.22
