date,return,volatility
2022-05-11T22:00:00,0.0,0.06
2022-05-11T22:15:00,0.07,0.09
2022-05-11T22:30:00,-0.04,0.07
2022-05-11T22:45:00,-0.01,0.08
2022-05-11T23:00:00,0.04,0.07
2022-05-11T23:15:00,0.03,0.08
2022-05-11T23:30:00,-0.02,0.08
2022-05-11T23:45:00,0.11,0.13
2022-05-12T00:00:00,0.12,0.18
2022-05-12T00:15:00,0.04,0.15
2022-05-12T00:30:00,-0.15,0.27
2022-05-12T00:45:00,-0.07,0.18
2022-05-12T01:00:00,0.08,0.13
2022-05-12T01:15:00,-0.05,0.12
2022-05-12T01:30:00,-0.07,0.12
2022-05-12T01:45:00,-0.05,0.14
2022-05-12T02:00:00,0.09,0.1
2022-05-12T02:15:00,-0.02,0.11
2022-05-12T02:30:00,0.22,0.24
2022-05-12T02:45:00,-0.01,0.21
2022-05-12T03:00:00,0.06,0.12
2022-05-12T03:15:00,0.01,0.07
2022-05-12T03:30:00,-0.03,0.09
2022-05-12T03:45:00,-0.03,0.06
2022-05-12T04:00:00,0.12,0.14
2022-05-12T04:15:00,0.01,0.12
2022-05-12T04:30:00,0.25,0.28
2022-05-12T04:45:00,0.06,0.16
2022-05-12T05:00:00,0.01,0.16
2022-05-12T05:15:00,0.0,0.06
2022-05-12T08:00:00,-0.05,0.1
2022-05-12T08:15:00,0.0,0.17
2022-05-12T08:30:00,0.05,0.13
2022-05-12T08:45:00,0.01,0.17
2022-05-12T09:00:00,-0.04,0.19
2022-05-12T09:15:00,-0.01,0.13
2022-05-12T09:30:00,-0.02,0.17
2022-05-12T09:45:00,-0.05,0.13
2022-05-12T10:00:00,-0.02,0.12
2022-05-12T10:15:00,-0.07,0.12
2022-05-12T10:30:00,0.09,0.15
2022-05-12T10:45:00,-0.01,0.16
2022-05-12T11:00:00,0.03,0.14
2022-05-12T11:15:00,-0.05,0.11
2022-05-12T11:30:00,0.0,0.12
2022-05-12T11:45:00,0.0,0.15
2022-05-12T12:00:00,-0.05,0.12
2022-05-12T12:15:00,0.11,0.18
2022-05-12T12:30:00,-0.04,0.14
2022-05-12T12:45:00,-0.12,0.17
2022-05-12T13:00:00,0.06,0.14
2022-05-12T13:15:00,0.11,0.25
2022-05-12T13:30:00,-0.07,0.39
2022-05-12T13:45:00,-0.01,0.18
2022-05-12T14:00:00,-0.01,0.25
2022-05-12T14:15:00,-0.1,0.28
2022-05-12T14:30:00,-0.05,0.21
2022-05-12T14:45:00,0.02,0.11
2022-05-12T15:00:00,-0.05,0.17
2022-05-12T15:15:00,0.14,0.19
2022-05-12T15:30:00,-0.07,0.17
2022-05-12T15:45:00,-0.01,0.14
2022-05-12T16:00:00,-0.07,0.12
2022-05-12T16:15:00,-0.08,0.13
2022-05-12T16:30:00,-0.2,0.2
2022-05-12T16:45:00,0.02,0.08
2022-05-12T17:00:00,0.21,0.25
2022-05-12T17:15:00,0.06,0.13
2022-05-12T17:30:00,0.12,0.19
2022-05-12T17:45:00,-0.02,0.1
2022-05-12T18:00:00,-0.09,0.12
2022-05-12T18:15:00,0.13,0.18
2022-05-12T18:30:00,0.09,0.12
2022-05-12T18:45:00,0.09,0.12
2022-05-12T19:00:00,-0.02,0.1
2022-05-12T19:15:00,-0.21,0.26
2022-05-12T19:30:00,-0.04,0.17
2022-05-12T19:45:00,-0.11,0.14
2022-05-12T20:00:00,0.02,0.06
2022-05-12T20:15:00,0.04,0.08
2022-05-12T20:30:00,0.01,0.04
2022-05-12T20:45:00,0.06,0.09
2022-05-12T21:00:00,-0.0,0.05
2022-05-12T21:15:00,0.04,0.07
2022-05-12T21:30:00,0.01,0.03
2022-05-12T21:45:00,0.01,0.04
2022-05-12T22:00:00,-0.11,0.12
2022-05-12T22:15:00,-0.03,0.07
2022-05-12T22:30:00,0.03,0.11
2022-05-12T22:45:00,0.01,0.04
2022-05-12T23:00:00,-0.05,0.1
2022-05-12T23:15:00,-0.01,0.09
2022-05-12T23:30:00,-0.01,0.05
2022-05-12T23:45:00,-0.05,0.12
2022-05-13T00:00:00,-0.05,0.09
2022-05-13T00:15:00,-0.06,0.08
2022-05-13T00:30:00,-0.08,0.11
2022-05-13T00:45:00,0.09,0.16
2022-05-13T01:00:00,-0.05,0.11
2022-05-13T01:15:00,-0.02,0.11
2022-05-13T01:30:00,0.15,0.2
2022-05-13T01:45:00,0.04,0.12
2022-05-13T02:00:00,-0.03,0.13
2022-05-13T02:15:00,-0.07,0.17
2022-05-13T02:30:00,-0.07,0.11
2022-05-13T02:45:00,0.07,0.13
2022-05-13T03:00:00,0.01,0.08
2022-05-13T03:15:00,-0.06,0.09
2022-05-13T03:30:00,-0.04,0.12
2022-05-13T03:45:00,0.07,0.13
2022-05-13T04:00:00,0.03,0.06
2022-05-13T04:15:00,-0.02,0.04
2022-05-13T04:30:00,0.04,0.07
2022-05-13T04:45:00,-0.06,0.1
2022-05-13T05:00:00,-0.05,0.09
2022-05-13T05:15:00,-0.03,0.07
2022-05-13T05:30:00,-0.03,0.1
2022-05-13T05:45:00,-0.06,0.11
2022-05-13T06:00:00,0.12,0.16
2022-05-13T06:15:00,-0.01,0.18
2022-05-13T06:30:00,0.06,0.11
2022-05-13T06:45:00,-0.02,0.14
2022-05-13T07:00:00,0.07,0.16
2022-05-13T07:15:00,-0.15,0.2
2022-05-13T07:30:00,-0.02,0.14
2022-05-13T07:45:00,0.12,0.18
2022-05-13T08:00:00,-0.04,0.09
2022-05-13T08:15:00,-0.08,0.12
2022-05-13T08:30:00,0.13,0.19
2022-05-13T08:45:00,0.06,0.08
2022-05-13T09:00:00,-0.1,0.11
2022-05-13T09:15:00,0.05,0.15
2022-05-13T09:30:00,-0.01,0.1
2022-05-13T09:45:00,0.01,0.14
2022-05-13T10:00:00,-0.06,0.12
2022-05-13T10:15:00,-0.11,0.14
2022-05-13T10:30:00,-0.06,0.12
2022-05-13T10:45:00,0.1,0.1
2022-05-13T11:00:00,0.03,0.08
2022-05-13T11:15:00,-0.03,0.06
2022-05-13T11:30:00,-0.04,0.1
2022-05-13T11:45:00,-0.09,0.18
2022-05-13T12:00:00,0.03,0.07
2022-05-13T12:15:00,0.0,0.08
2022-05-13T12:30:00,0.02,0.06
2022-05-13T12:45:00,-0.01,0.09
2022-05-13T13:00:00,-0.08,0.12
2022-05-13T13:15:00,0.06,0.11
2022-05-13T13:30:00,0.01,0.11
2022-05-13T13:45:00,-0.15,0.19
2022-05-13T14:00:00,-0.17,0.23
2022-05-13T14:15:00,-0.02,0.17
2022-05-13T14:30:00,0.14,0.19
2022-05-13T14:45:00,0.03,0.11
2022-05-13T15:00:00,0.01,0.07
2022-05-13T15:15:00,0.07,0.09
2022-05-13T15:30:00,-0.0,0.08
2022-05-13T15:45:00,-0.03,0.09
2022-05-13T16:00:00,-0.13,0.16
2022-05-13T16:15:00,0.09,0.14
2022-05-13T16:30:00,0.02,0.04
2022-05-13T16:45:00,-0.07,0.13
2022-05-13T17:00:00,0.03,0.12
2022-05-13T17:15:00,0.01,0.08
2022-05-13T17:30:00,0.0,0.07
2022-05-13T17:45:00,0.02,0.07
2022-05-13T18:00:00,0.1,0.13
2022-05-13T18:15:00,-0.04,0.09
2022-05-13T18:30:00,-0.05,0.07
2022-05-13T18:45:00,-0.08,0.14
2022-05-13T19:00:00,-0.04,0.07
2022-05-13T19:15:00,-0.09,0.1
2022-05-13T19:30:00,0.01,0.11
2022-05-13T19:45:00,-0.0,0.09
2022-05-13T20:00:00,-0.02,0.06
2022-05-13T20:15:00,0.04,0.06
2022-05-13T20:30:00,-0.07,0.09
2022-05-13T20:45:00,-0.05,0.08
2022-05-15T21:00:00,0.12,0.15
2022-05-15T21:15:00,-0.04,0.09
2022-05-15T21:30:00,-0.06,0.07
2022-05-15T21:45:00,-0.05,0.05
2022-05-15T22:00:00,-0.11,0.18
2022-05-15T22:15:00,0.02,0.09
2022-05-15T22:30:00,-0.04,0.09
2022-05-15T22:45:00,0.04,0.06
2022-05-15T23:00:00,0.01,0.07
2022-05-15T23:15:00,-0.03,0.09
2022-05-15T23:30:00,-0.12,0.14
2022-05-15T23:45:00,0.0,0.07
2022-05-16T00:00:00,0.02,0.11
2022-05-16T00:15:00,0.05,0.07
2022-05-16T00:30:00,0.04,0.07
2022-05-16T00:45:00,-0.0,0.07
2022-05-16T01:00:00,-0.06,0.13
2022-05-16T01:15:00,0.14,0.17
2022-05-16T01:30:00,0.15,0.21
2022-05-16T01:45:00,0.04,0.11
2022-05-16T02:00:00,0.33,0.36
2022-05-16T02:15:00,-0.02,0.2
2022-05-16T02:30:00,0.06,0.14
2022-05-16T02:45:00,-0.03,0.09
2022-05-16T03:00:00,0.1,0.13
2022-05-16T03:15:00,0.11,0.22
2022-05-16T03:30:00,-0.04,0.08
2022-05-16T03:45:00,0.07,0.11
2022-05-16T04:00:00,-0.09,0.1
2022-05-16T04:15:00,-0.05,0.07
2022-05-16T04:30:00,0.04,0.07
2022-05-16T04:45:00,-0.0,0.09
2022-05-16T05:00:00,0.03,0.11
2022-05-16T05:15:00,0.06,0.11
2022-05-16T05:30:00,-0.07,0.13
2022-05-16T05:45:00,-0.0,0.11
2022-05-16T06:00:00,0.1,0.16
2022-05-16T06:15:00,-0.05,0.08
2022-05-16T06:30:00,-0.02,0.07
2022-05-16T06:45:00,0.01,0.1
2022-05-16T07:00:00,-0.07,0.12
2022-05-16T07:15:00,-0.07,0.16
2022-05-16T07:30:00,0.03,0.08
2022-05-16T07:45:00,-0.01,0.09
2022-05-16T08:00:00,-0.15,0.18
2022-05-16T08:15:00,0.08,0.12
2022-05-16T08:30:00,0.08,0.15
2022-05-16T08:45:00,-0.04,0.08
2022-05-16T09:00:00,0.0,0.06
2022-05-16T09:15:00,0.01,0.08
2022-05-16T09:30:00,0.02,0.09
2022-05-16T09:45:00,0.06,0.08
2022-05-16T10:00:00,-0.07,0.11
2022-05-16T10:15:00,0.0,0.11
2022-05-16T10:30:00,-0.04,0.11
2022-05-16T10:45:00,-0.02,0.08
2022-05-16T11:00:00,-0.14,0.18
2022-05-16T11:15:00,0.04,0.11
2022-05-16T11:30:00,-0.02,0.07
2022-05-16T11:45:00,-0.06,0.1
2022-05-16T12:00:00,0.04,0.11
2022-05-16T12:15:00,-0.02,0.07
2022-05-16T12:30:00,-0.06,0.14
2022-05-16T12:45:00,-0.06,0.15
2022-05-16T13:00:00,0.09,0.13
2022-05-16T13:15:00,-0.04,0.14
2022-05-16T13:30:00,-0.11,0.19
2022-05-16T13:45:00,-0.07,0.25
2022-05-16T14:00:00,-0.12,0.24
2022-05-16T14:15:00,-0.01,0.14
2022-05-16T14:30:00,0.01,0.14
2022-05-16T14:45:00,0.01,0.11
2022-05-16T15:00:00,0.03,0.09
2022-05-16T15:15:00,0.17,0.22
2022-05-16T15:30:00,-0.03,0.12
2022-05-16T15:45:00,-0.14,0.18
2022-05-16T16:00:00,0.09,0.12
2022-05-16T16:15:00,0.05,0.08
2022-05-16T16:30:00,-0.08,0.14
2022-05-16T16:45:00,0.0,0.1
2022-05-16T17:00:00,-0.14,0.18
2022-05-16T17:15:00,-0.04,0.09
2022-05-16T17:30:00,-0.02,0.07
2022-05-16T17:45:00,0.03,0.04
2022-05-16T18:00:00,-0.04,0.11
2022-05-16T18:15:00,-0.1,0.11
2022-05-16T18:30:00,-0.0,0.06
2022-05-16T18:45:00,-0.06,0.12
2022-05-16T19:00:00,0.07,0.12
2022-05-16T19:15:00,-0.08,0.12
2022-05-16T19:30:00,0.09,0.13
2022-05-16T19:45:00,-0.05,0.08
2022-05-16T20:00:00,0.03,0.05
2022-05-16T20:15:00,0.04,0.06
2022-05-16T20:30:00,-0.01,0.03
2022-05-16T20:45:00,-0.01,0.02
2022-05-16T21:00:00,-0.01,0.04
2022-05-16T21:15:00,0.04,0.06
2022-05-16T21:30:00,-0.02,0.03
2022-05-16T21:45:00,-0.04,0.04
2022-05-16T22:00:00,0.02,0.06
2022-05-16T22:15:00,-0.07,0.07
2022-05-16T22:30:00,0.03,0.06
2022-05-16T22:45:00,0.0,0.05
2022-05-16T23:00:00,0.01,0.05
2022-05-16T23:15:00,0.05,0.06
2022-05-16T23:30:00,0.01,0.05
2022-05-16T23:45:00,-0.0,0.08
2022-05-17T00:00:00,0.04,0.08
2022-05-17T00:15:00,-0.21,0.25
2022-05-17T00:30:00,0.1,0.14
2022-05-17T00:45:00,0.06,0.14
2022-05-17T01:00:00,-0.07,0.12
2022-05-17T01:15:00,-0.14,0.19
2022-05-17T01:30:00,-0.02,0.13
2022-05-17T01:45:00,-0.19,0.21
2022-05-17T02:00:00,0.01,0.08
2022-05-17T02:15:00,0.07,0.11
2022-05-17T02:30:00,-0.0,0.05
2022-05-17T02:45:00,0.01,0.06
2022-05-17T03:00:00,0.0,0.06
2022-05-17T03:15:00,-0.03,0.09
2022-05-17T03:30:00,-0.0,0.07
2022-05-17T03:45:00,0.05,0.11
2022-05-17T04:00:00,-0.01,0.06
2022-05-17T04:15:00,0.02,0.08
2022-05-17T04:30:00,-0.13,0.13
2022-05-17T04:45:00,0.01,0.07
2022-05-17T05:00:00,-0.02,0.1
2022-05-17T05:15:00,0.07,0.09
2022-05-17T05:30:00,-0.01,0.05
2022-05-17T05:45:00,-0.03,0.08
2022-05-17T06:00:00,0.09,0.11
2022-05-17T06:15:00,-0.01,0.1
2022-05-17T06:30:00,-0.1,0.12
2022-05-17T06:45:00,0.01,0.1
2022-05-17T07:00:00,0.16,0.18
2022-05-17T07:15:00,-0.07,0.14
2022-05-17T07:30:00,-0.09,0.17
2022-05-17T07:45:00,0.12,0.15
2022-05-17T08:00:00,-0.08,0.2
2022-05-17T08:15:00,-0.07,0.14
2022-05-17T08:30:00,0.08,0.1
2022-05-17T08:45:00,-0.02,0.12
2022-05-17T09:00:00,-0.14,0.18
2022-05-17T09:15:00,0.07,0.12
2022-05-17T09:30:00,0.03,0.07
2022-05-17T09:45:00,-0.1,0.12
2022-05-17T10:00:00,0.02,0.06
2022-05-17T10:15:00,0.32,0.35
2022-05-17T10:30:00,0.05,0.1
2022-05-17T10:45:00,-0.06,0.18
2022-05-17T11:00:00,0.21,0.21
2022-05-17T11:15:00,-0.04,0.09
2022-05-17T11:30:00,0.13,0.14
2022-05-17T11:45:00,0.01,0.08
2022-05-17T12:00:00,0.01,0.09
2022-05-17T12:15:00,0.06,0.13
2022-05-17T12:30:00,0.07,0.12
2022-05-17T12:45:00,-0.16,0.19
2022-05-17T13:00:00,0.11,0.17
2022-05-17T13:15:00,0.02,0.1
2022-05-17T13:30:00,-0.04,0.09
2022-05-17T13:45:00,0.08,0.12
2022-05-17T14:00:00,-0.05,0.11
2022-05-17T14:15:00,0.08,0.14
2022-05-17T14:30:00,0.18,0.26
2022-05-17T14:45:00,-0.01,0.11
2022-05-17T15:00:00,-0.16,0.21
2022-05-17T15:15:00,-0.01,0.1
2022-05-17T15:30:00,0.05,0.13
2022-05-17T15:45:00,-0.03,0.09
2022-05-17T16:00:00,0.1,0.18
2022-05-17T16:15:00,0.01,0.07
2022-05-17T16:30:00,-0.09,0.13
2022-05-17T16:45:00,0.01,0.08
2022-05-17T17:00:00,-0.03,0.07
2022-05-17T17:15:00,0.01,0.08
2022-05-17T17:30:00,-0.03,0.05
2022-05-17T17:45:00,0.03,0.07
2022-05-17T18:00:00,-0.0,0.17
2022-05-17T18:15:00,0.16,0.22
2022-05-17T18:30:00,-0.0,0.12
2022-05-17T18:45:00,-0.07,0.12
2022-05-17T19:00:00,-0.04,0.12
2022-05-17T19:15:00,-0.05,0.08
2022-05-17T19:30:00,0.04,0.1
2022-05-17T19:45:00,-0.03,0.09
2022-05-17T20:00:00,-0.0,0.04
2022-05-17T20:15:00,0.01,0.04
2022-05-17T20:30:00,-0.02,0.03
2022-05-17T20:45:00,-0.05,0.07
2022-05-17T21:00:00,0.01,0.04
2022-05-17T21:15:00,-0.01,0.05
2022-05-17T21:30:00,0.01,0.03
2022-05-17T21:45:00,-0.01,0.04
2022-05-17T22:00:00,-0.01,0.02
2022-05-17T22:15:00,-0.11,0.13
2022-05-17T22:30:00,0.06,0.08
2022-05-17T22:45:00,0.02,0.06
2022-05-17T23:00:00,0.03,0.06
2022-05-17T23:15:00,-0.04,0.04
2022-05-17T23:30:00,-0.01,0.04
2022-05-17T23:45:00,0.03,0.04
2022-05-18T00:00:00,-0.05,0.08
2022-05-18T00:15:00,-0.06,0.08
2022-05-18T00:30:00,0.01,0.07
2022-05-18T00:45:00,0.08,0.13
2022-05-18T01:00:00,-0.05,0.08
2022-05-18T01:15:00,-0.05,0.09
2022-05-18T01:30:00,0.28,0.3
2022-05-18T01:45:00,-0.08,0.12
2022-05-18T02:00:00,0.02,0.07
2022-05-18T02:15:00,-0.04,0.09
2022-05-18T02:30:00,0.01,0.09
2022-05-18T02:45:00,-0.01,0.06
2022-05-18T03:00:00,0.02,0.05
2022-05-18T03:15:00,0.04,0.15
2022-05-18T03:30:00,0.13,0.15
2022-05-18T03:45:00,-0.03,0.08
2022-05-18T04:00:00,0.01,0.06
2022-05-18T04:15:00,0.04,0.1
2022-05-18T04:30:00,-0.04,0.08
2022-05-18T04:45:00,-0.08,0.1
2022-05-18T05:00:00,-0.18,0.22
2022-05-18T05:15:00,-0.04,0.08
2022-05-18T05:30:00,-0.04,0.09
2022-05-18T05:45:00,-0.05,0.08
2022-05-18T06:00:00,0.06,0.12
2022-05-18T06:15:00,-0.02,0.13
2022-05-18T06:30:00,0.02,0.07
2022-05-18T06:45:00,0.07,0.13
2022-05-18T07:00:00,0.07,0.13
2022-05-18T07:15:00,-0.08,0.13
2022-05-18T07:30:00,-0.02,0.12
2022-05-18T07:45:00,0.04,0.08
2022-05-18T08:00:00,-0.1,0.12
2022-05-18T08:15:00,0.07,0.16
2022-05-18T08:30:00,0.02,0.07
2022-05-18T08:45:00,-0.01,0.05
2022-05-18T09:00:00,-0.03,0.1
2022-05-18T09:15:00,0.02,0.06
2022-05-18T09:30:00,-0.08,0.11
2022-05-18T09:45:00,-0.02,0.09
2022-05-18T10:00:00,-0.0,0.1
2022-05-18T10:15:00,-0.02,0.06
2022-05-18T10:30:00,0.08,0.11
2022-05-18T10:45:00,0.0,0.1
2022-05-18T11:00:00,0.04,0.13
2022-05-18T11:15:00,-0.03,0.08
2022-05-18T11:30:00,-0.01,0.1
2022-05-18T11:45:00,-0.04,0.1
2022-05-18T12:00:00,-0.03,0.08
2022-05-18T12:15:00,0.0,0.09
2022-05-18T12:30:00,0.1,0.15
2022-05-18T12:45:00,-0.02,0.08
2022-05-18T13:00:00,0.05,0.12
2022-05-18T13:15:00,0.11,0.14
2022-05-18T13:30:00,0.06,0.21
2022-05-18T13:45:00,0.01,0.12
2022-05-18T14:00:00,-0.05,0.17
2022-05-18T14:15:00,0.03,0.12
2022-05-18T14:30:00,-0.05,0.17
2022-05-18T14:45:00,-0.18,0.22
2022-05-18T15:00:00,0.06,0.12
2022-05-18T15:15:00,0.12,0.17
2022-05-18T15:30:00,-0.15,0.18
2022-05-18T15:45:00,-0.0,0.12
2022-05-18T16:00:00,-0.03,0.1
2022-05-18T16:15:00,0.05,0.15
2022-05-18T16:30:00,-0.01,0.07
2022-05-18T16:45:00,-0.13,0.17
2022-05-18T17:00:00,0.18,0.21
2022-05-18T17:15:00,-0.04,0.1
2022-05-18T17:30:00,0.12,0.15
2022-05-18T17:45:00,0.05,0.1
2022-05-18T18:00:00,-0.03,0.11
2022-05-18T18:15:00,-0.09,0.13
2022-05-18T18:30:00,0.17,0.17
2022-05-18T18:45:00,0.04,0.12
2022-05-18T19:00:00,-0.02,0.08
2022-05-18T19:15:00,-0.01,0.08
2022-05-18T19:30:00,0.0,0.08
2022-05-18T19:45:00,0.01,0.09
2022-05-18T20:00:00,0.12,0.14
2022-05-18T20:15:00,-0.02,0.03
2022-05-18T20:30:00,0.02,0.06
2022-05-18T20:45:00,-0.03,0.06
2022-05-18T21:00:00,-0.03,0.06
2022-05-18T21:15:00,0.06,0.06
2022-05-18T21:30:00,-0.05,0.05
2022-05-18T21:45:00,-0.05,0.05
2022-05-18T22:00:00,-0.11,0.13
2022-05-18T22:15:00,-0.05,0.11
2022-05-18T22:30:00,0.05,0.09
2022-05-18T22:45:00,-0.02,0.12
2022-05-18T23:00:00,0.09,0.13
2022-05-18T23:15:00,-0.03,0.06
2022-05-18T23:30:00,0.06,0.13
2022-05-18T23:45:00,0.09,0.1
2022-05-19T00:00:00,-0.06,0.21
2022-05-19T00:15:00,-0.05,0.11
2022-05-19T00:30:00,0.02,0.08
2022-05-19T00:45:00,0.13,0.28
2022-05-19T01:00:00,-0.04,0.12
