,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CHF_HKD,CHF_JPY,EUR_AUD,EUR_CAD,EUR_CHF,EUR_GBP,EUR_HKD,EUR_JPY,EUR_NZD,EUR_SGD,EUR_USD,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_SGD,GBP_USD,HKD_JPY,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SGD_CHF,SGD_HKD,SGD_JPY,USD_CAD,USD_CHF,USD_HKD,USD_JPY,USD_SGD
2006-01-02,0.85239,0.96345,5.68455,86.394,1.07452,1.2187,0.73274,1.12995,6.66766,101.332,1.42905,5.90302,89.685,1.61444,1.3757,1.55503,0.68715,9.17596,139.484,1.73416,1.96674,1.18338,2.34777,2.002,2.2626,13.34917,202.894,2.52323,2.86143,1.72152,15.195,0.7935,0.89658,,80.396,,0.68236,0.79047,,70.891,1.16305,1.31363,7.7543,117.839,1.66205
2006-01-03,0.85441,0.95956,5.71197,86.162,1.07891,1.21998,0.73665,1.123,6.68587,100.887,1.42708,5.95465,89.838,1.61803,1.38221,1.55242,0.68768,9.24311,139.437,1.74591,1.9746,1.19205,2.35216,2.00945,2.25778,13.4367,202.776,2.53825,2.87013,1.73287,15.085,0.79148,0.88916,,79.894,,0.68251,0.78611,,70.656,1.15978,1.3023,7.75416,116.999,1.65696
2006-01-04,0.85715,0.9545,5.76752,86.332,1.08375,1.22547,0.74385,1.11366,6.7327,100.72,1.4302,6.04347,90.46,1.62295,1.39129,1.54928,0.68845,9.36013,140.125,1.75948,1.98928,1.20719,2.35727,2.02031,2.25001,13.59163,203.548,2.555,2.88828,1.75292,14.97,0.79043,0.88033,,79.64,,0.68622,0.77877,,70.47,1.1517,1.28302,7.75385,116.084,1.64762
2006-01-05,0.86345,0.95427,5.79035,86.7,1.08727,1.22955,0.74677,1.10575,6.71225,100.464,1.4248,6.0694,90.852,1.62058,1.39858,1.54635,0.68937,9.3859,140.494,1.76234,1.99238,1.21047,2.351,2.02925,2.24307,13.61216,203.815,2.55689,2.88982,1.75551,14.9675,0.79363,0.87747,,79.744,,0.68691,0.77611,,70.52,1.15525,1.27753,7.754,116.062,1.64602
2006-01-06,0.87358,0.95521,5.8189,86.449,1.08945,1.23232,0.75046,1.0937,6.65301,98.983,1.41095,6.08991,90.513,1.61662,1.41233,1.54392,0.68794,9.40604,139.754,1.76152,1.99305,1.21308,2.35011,2.05185,2.24388,13.66625,203.085,2.56065,2.89496,1.76254,14.86,0.80168,0.87664,,79.36,,0.68851,0.77486,,70.157,1.16547,1.27324,7.75369,115.23,1.64294
2006-01-09,0.87974,0.95952,5.83875,86.171,1.08787,1.23208,0.7532,1.09088,6.63632,97.91,1.39962,6.08589,89.822,1.60795,1.41417,1.54268,0.68544,9.38906,138.588,1.74952,1.98115,1.21112,2.34554,2.06487,2.25099,13.70285,202.138,2.55205,2.88995,1.76755,14.7575,0.80846,0.88173,,79.19,,0.69245,0.7788,,69.935,1.1682,1.27384,7.75248,114.388,1.63523
2006-01-10,0.87657,0.9603,5.8255,85.992,1.08323,1.22843,0.75154,1.09561,6.6435,98.061,1.40068,6.06242,89.52,1.60697,1.40897,1.54364,0.68402,9.3591,138.152,1.74129,1.9736,1.20737,2.34877,2.06025,2.25694,13.68656,202.022,2.54634,2.88618,1.76564,14.7625,0.80954,0.88636,,79.325,,0.69317,0.78218,,69.995,1.16675,1.2786,7.75147,114.43,1.6346
2006-01-11,0.87397,0.96145,5.83065,85.958,1.0817,1.2271,0.7522,1.0996,6.66679,98.295,1.40302,6.0643,89.395,1.6079,1.40587,1.54605,0.68579,9.3756,138.207,1.73923,1.97293,1.20954,2.34527,2.05012,2.25385,13.65937,201.536,2.53635,2.8762,1.7622,14.75,0.8086,0.88899,,79.463,,0.69542,0.78361,,70.06,1.1627,1.2782,7.75133,114.325,1.63207
2006-01-12,0.874,0.96421,5.83643,85.993,1.08155,1.2253,0.75292,1.10316,6.67758,98.36,1.40162,6.05248,89.192,1.60513,1.40271,1.54763,0.68537,9.36615,137.993,1.73605,1.96585,1.20831,2.34235,2.04704,2.25734,13.67215,201.329,2.53475,2.8687,1.76382,14.7175,0.80763,0.89111,,79.441,,0.69568,0.7871,,70.15,1.16082,1.28075,7.75184,114.096,1.62675
2006-01-13,0.8743,0.96461,5.8367,86.025,1.08129,1.22545,0.75295,1.10338,6.67485,98.482,1.40241,6.0505,89.23,1.6059,1.4039,1.54877,0.68319,9.36998,138.161,1.73609,1.9673,1.20875,2.35004,2.05417,2.267,13.71244,202.158,2.54134,2.87906,1.76894,14.755,0.80819,0.89199,,79.547,,0.69598,0.78704,,70.233,1.16136,1.28123,7.75185,114.372,1.62851
