,AUD,CAD,CHF,EUR,GBP,HKD,JPY,NZD,SGD,USD
2014-05-29,0.71,0.22,-0.08,-0.07,-0.12,-0.14,-0.08,-0.25,-0.06,-0.15
2014-05-30,-0.07,-0.21,0.24,0.15,0.17,-0.11,-0.04,0.03,-0.05,-0.1
2014-06-02,-0.41,-0.21,-0.11,0.04,0.22,0.36,-0.2,-0.16,0.1,0.37
2014-06-03,0.2,-0.11,0.26,0.21,-0.01,-0.01,-0.16,-0.33,-0.02,-0.03
2014-06-04,0.26,-0.23,0.01,-0.13,0.03,0.11,-0.14,-0.02,-0.01,0.11
2014-06-05,0.29,-0.3,0.27,0.03,0.09,-0.46,-0.09,0.58,0.03,-0.46
2014-06-06,0.01,0.0,-0.23,-0.1,-0.02,0.07,-0.01,0.08,0.11,0.07
2014-06-09,0.24,0.26,-0.42,-0.37,0.01,0.05,0.01,-0.05,0.25,0.03
2014-06-10,0.22,0.02,-0.25,-0.37,-0.27,0.01,0.19,0.43,0.02,0.01
2014-06-11,0.03,0.27,-0.18,-0.22,0.1,-0.1,0.21,0.16,-0.18,-0.1
2014-06-12,0.07,-0.32,-0.26,-0.27,0.48,-0.45,-0.03,1.48,-0.25,-0.45
2014-06-13,-0.16,0.12,-0.07,0.02,0.39,0.13,-0.26,-0.18,-0.13,0.13
2014-06-16,-0.04,0.01,0.2,0.14,-0.06,-0.11,0.13,-0.01,-0.12,-0.12
2014-06-17,-0.52,0.05,-0.04,0.02,0.13,0.24,-0.1,0.01,-0.03,0.24
2014-06-18,0.5,-0.13,0.08,0.01,-0.19,-0.38,-0.14,0.58,0.06,-0.39
2014-06-19,-0.12,0.15,0.19,0.07,0.3,-0.06,-0.08,-0.23,-0.16,-0.06
2014-06-20,-0.13,0.66,-0.08,-0.04,-0.16,-0.0,-0.12,-0.23,0.1,0.01
2014-06-23,0.38,0.14,-0.02,-0.04,-0.08,-0.15,0.04,-0.02,-0.08,-0.16
2014-06-24,-0.47,-0.0,0.25,0.18,-0.12,0.15,0.12,-0.37,0.1,0.16
2014-06-25,0.28,0.05,-0.03,-0.01,-0.21,-0.2,-0.08,0.66,-0.26,-0.2
2014-06-26,-0.02,0.22,-0.24,-0.27,0.17,-0.12,0.03,0.43,-0.07,-0.12
2014-06-27,0.05,0.11,0.18,0.18,-0.07,-0.13,0.21,-0.19,-0.2,-0.14
2014-06-30,-0.03,-0.2,0.4,0.24,0.32,-0.13,-0.06,-0.47,0.08,-0.15
2014-07-01,0.63,0.28,-0.22,-0.25,0.15,-0.13,-0.35,0.09,-0.06,-0.13
2014-07-02,-0.46,-0.18,-0.01,0.0,0.28,0.17,-0.11,0.16,-0.01,0.16
2014-07-03,-0.89,0.57,-0.3,-0.14,0.18,0.24,-0.22,-0.0,0.32,0.24
2014-07-04,0.22,-0.17,-0.09,-0.12,0.06,0.02,0.14,-0.17,0.11,0.02
2014-07-07,0.1,-0.36,0.11,0.08,-0.26,0.01,0.23,0.14,-0.07,0.01
2014-07-08,0.17,-0.1,-0.08,-0.09,-0.14,-0.15,0.17,0.22,0.14,-0.15
2014-07-09,-0.01,0.1,0.1,0.08,0.01,-0.16,-0.23,0.28,-0.01,-0.16
2014-07-10,-0.16,0.07,-0.12,-0.21,-0.12,0.05,0.38,0.01,0.05,0.05
2014-07-11,0.07,-0.77,0.13,0.1,-0.02,0.11,0.15,-0.06,0.17,0.12
2014-07-14,0.17,0.23,0.09,0.14,-0.27,-0.02,-0.19,-0.08,-0.05,-0.02
2014-07-15,-0.05,-0.26,-0.27,-0.21,0.6,0.2,0.05,-0.26,-0.0,0.2
2014-07-16,0.07,0.31,-0.2,-0.24,0.09,0.11,0.12,-0.6,0.22,0.12
2014-07-17,-0.13,-0.15,0.18,0.07,-0.18,0.06,0.63,-0.49,-0.04,0.06
2014-07-18,0.39,0.19,-0.18,-0.09,-0.16,-0.09,-0.27,0.15,0.15,-0.08
2014-07-21,-0.18,0.0,0.05,0.01,-0.04,0.04,-0.02,-0.11,0.19,0.05
2014-07-22,0.37,0.12,-0.43,-0.36,0.05,0.13,0.04,-0.15,0.11,0.12
2014-07-23,0.59,-0.05,-0.11,-0.16,-0.28,-0.13,-0.15,0.31,0.13,-0.14
2014-07-24,-0.1,0.17,0.3,0.35,-0.03,0.35,-0.02,-1.32,-0.05,0.35
2014-07-25,-0.03,-0.54,-0.08,-0.08,0.14,0.19,0.16,-0.06,0.11,0.19
2014-07-28,0.09,0.15,0.05,0.04,0.0,-0.03,-0.1,-0.12,-0.06,-0.03
2014-07-29,-0.0,-0.29,-0.09,0.02,-0.0,0.26,-0.03,-0.29,0.16,0.26
2014-07-30,-0.36,-0.26,0.05,0.17,0.07,0.27,-0.46,0.09,0.14,0.27
2014-07-31,-0.32,0.08,0.07,0.03,-0.11,0.08,0.09,0.21,-0.2,0.08
2014-08-01,0.13,-0.21,0.29,0.26,-0.5,-0.08,0.11,0.07,0.02,-0.08
2014-08-04,0.22,0.06,-0.21,-0.14,0.13,-0.06,-0.09,0.13,0.03,-0.07
2014-08-05,-0.12,-0.33,-0.06,-0.14,0.4,0.23,0.2,-0.5,0.09,0.23
2014-08-06,0.42,0.28,0.03,-0.11,-0.38,-0.17,0.37,-0.03,-0.25,-0.16
2014-08-07,-0.8,0.08,0.02,0.03,0.05,0.18,0.2,0.19,-0.15,0.19
2014-08-08,0.08,-0.47,0.43,0.42,-0.36,0.0,0.04,-0.17,0.01,0.01
2014-08-11,-0.19,0.48,-0.1,-0.22,0.03,-0.02,-0.03,-0.08,0.16,-0.02
2014-08-12,0.13,0.03,-0.08,-0.07,0.19,0.04,-0.03,-0.26,-0.0,0.04
2014-08-13,0.43,0.1,0.03,-0.01,-0.81,0.01,-0.17,0.31,0.1,0.0
2014-08-14,0.07,0.01,0.0,-0.11,-0.14,-0.11,-0.13,0.34,0.18,-0.11
2014-08-15,-0.08,-0.06,0.38,0.19,-0.05,-0.09,-0.0,-0.18,-0.01,-0.1
2014-08-18,0.23,0.1,-0.37,-0.13,0.06,0.11,-0.16,-0.04,0.12,0.11
2014-08-19,0.1,-0.18,0.03,-0.0,-0.38,0.36,-0.02,-0.4,0.13,0.36
2014-08-20,0.18,0.05,-0.16,-0.18,0.19,0.34,-0.55,-0.21,-0.01,0.34
2014-08-21,0.06,0.14,0.11,0.05,-0.22,-0.12,-0.22,0.29,0.03,-0.13
2014-08-22,0.23,0.04,-0.23,-0.26,0.01,0.06,-0.05,0.07,0.07,0.06
2014-08-25,-0.12,-0.14,0.3,0.01,0.24,0.04,0.27,-0.68,0.02,0.04
2014-08-26,0.15,0.38,-0.22,-0.17,-0.22,0.04,0.02,-0.1,0.07,0.04
2014-08-27,0.09,0.59,0.04,-0.09,-0.05,-0.29,-0.1,0.23,-0.13,-0.29
2014-08-28,0.21,-0.0,-0.07,-0.13,0.05,-0.03,0.13,0.09,-0.21,-0.03
2014-08-29,-0.02,-0.02,-0.22,-0.24,0.24,0.16,-0.21,-0.1,0.24,0.16
2014-09-01,0.05,0.01,-0.07,-0.03,0.07,-0.03,-0.21,0.32,-0.08,-0.03
2014-09-02,-0.27,-0.19,0.47,0.44,-0.52,0.39,-0.39,-0.39,0.06,0.4
2014-09-03,0.63,0.19,-0.05,-0.06,-0.27,-0.21,0.11,-0.09,-0.04,-0.21
2014-09-04,0.57,0.67,-1.18,-1.22,-0.34,0.52,0.03,0.26,0.16,0.53
2014-09-05,0.24,-0.18,-0.02,-0.05,-0.12,-0.09,0.07,0.21,0.04,-0.09
2014-09-08,-0.45,-0.38,-0.02,0.01,0.11,0.54,-0.54,0.09,0.09,0.54
2014-09-09,-0.83,0.02,0.45,0.5,0.14,0.11,-0.07,-0.27,-0.18,0.12
2014-09-10,-0.43,0.54,-0.35,-0.09,0.84,0.11,-0.58,-0.17,0.02,0.11
2014-09-11,-0.53,-0.79,0.31,0.28,0.52,0.21,-0.06,-0.36,0.22,0.2
2014-09-12,-0.64,-0.46,0.42,0.49,0.3,0.12,-0.19,-0.32,0.15,0.13
2014-09-15,0.24,0.34,-0.36,-0.28,-0.3,-0.01,0.03,0.37,-0.05,0.0
2014-09-16,0.48,0.5,0.01,-0.15,0.0,-0.3,-0.25,0.02,-0.0,-0.3
2014-09-17,-0.95,0.44,-0.33,-0.13,0.73,0.73,-0.59,-0.71,0.09,0.73
2014-09-18,0.03,0.26,0.5,0.13,0.47,-0.38,-0.69,0.38,-0.31,-0.38
2014-09-19,-0.39,0.14,-0.42,-0.39,-0.31,0.43,0.07,0.05,0.4,0.43
2014-09-22,-0.59,-0.62,0.25,0.28,0.51,0.14,0.34,-0.26,-0.19,0.14
2014-09-23,-0.24,-0.22,0.17,0.13,0.33,0.13,0.1,-0.78,0.24,0.14
2014-09-24,0.6,0.23,-0.62,-0.53,-0.28,0.04,-0.09,0.4,0.2,0.04
2014-09-25,-0.77,-0.09,0.3,0.19,0.27,0.41,0.73,-1.65,0.18,0.44
2014-09-26,0.13,-0.05,-0.14,-0.15,-0.04,0.37,-0.15,-0.43,0.04,0.42
2014-09-29,-0.22,0.12,0.27,0.25,0.25,0.09,0.04,-1.23,0.2,0.23
2014-09-30,0.4,-0.28,-0.38,-0.42,-0.13,0.13,-0.09,0.7,-0.01,0.07
2014-10-01,-0.22,0.27,-0.17,-0.12,-0.24,-0.06,0.69,-0.36,0.27,-0.06
2014-10-02,0.61,-0.25,-0.12,0.06,-0.63,-0.33,0.15,1.25,-0.38,-0.37
2014-10-03,-0.54,0.21,-0.48,-0.29,-0.13,1.08,-0.28,-0.86,0.2,1.09
2014-10-06,0.28,0.37,0.42,0.44,0.05,-0.73,0.14,0.23,-0.38,-0.82
2014-10-07,0.54,-0.56,0.03,-0.02,-0.05,-0.13,0.64,-0.24,-0.08,-0.13
2014-10-08,-0.06,0.3,0.21,0.19,0.12,-0.42,-0.43,0.68,-0.21,-0.38
2014-10-09,-0.48,-0.47,-0.04,-0.11,-0.08,0.29,0.51,-0.31,0.42,0.27
2014-10-10,-0.88,0.21,0.0,-0.19,0.05,0.31,0.55,-0.37,-0.04,0.34
2014-10-13,0.51,-0.68,0.53,0.56,-0.42,-0.5,0.23,0.49,-0.2,-0.51
2014-10-14,-0.16,-0.41,-0.11,-0.25,-0.68,0.58,0.33,-0.13,0.25,0.59
2014-10-15,0.52,-0.52,0.67,0.61,-0.14,-0.94,0.23,1.12,-0.61,-0.95
2014-10-16,-0.7,0.15,-0.06,-0.01,0.72,0.18,-0.2,-0.32,0.03,0.21
2014-10-17,0.08,0.02,-0.21,-0.19,0.25,0.25,-0.34,-0.26,0.16,0.24
2014-10-20,0.03,-0.26,0.22,0.14,0.11,-0.29,-0.01,0.27,0.08,-0.29
2014-10-21,0.08,0.79,-0.59,-0.58,-0.2,0.18,0.1,0.05,0.0,0.16
2014-10-22,0.25,0.12,-0.29,-0.34,-0.22,0.24,0.12,-0.21,0.09,0.25
2014-10-23,0.14,0.38,0.29,0.31,0.19,0.34,-0.83,-1.17,0.01,0.34
2014-10-24,0.25,-0.23,0.05,0.0,0.21,-0.2,-0.09,0.26,-0.05,-0.2
2014-10-27,-0.19,-0.36,0.01,0.01,0.1,-0.18,0.38,0.45,-0.04,-0.18
2014-10-28,0.46,0.57,0.03,0.07,-0.15,-0.22,-0.59,0.07,-0.03,-0.22
2014-10-29,-0.07,0.49,-0.27,-0.27,-0.19,0.67,-0.12,-0.98,0.13,0.63
2014-10-30,0.43,-0.05,-0.19,-0.22,-0.08,-0.05,-0.37,0.61,-0.02,-0.05
2014-10-31,0.28,-0.03,-0.03,-0.04,0.7,0.74,-2.41,-0.03,0.07,0.74
2014-11-03,-0.49,-0.29,0.27,0.21,0.47,0.46,-0.87,-0.3,0.12,0.43
2014-11-04,0.39,-0.85,0.33,0.2,-0.14,-0.34,0.02,0.89,-0.15,-0.35
2014-11-05,-1.28,0.74,0.06,0.01,0.36,0.54,-0.48,-0.65,0.18,0.53
2014-11-06,0.09,0.17,-0.53,-0.46,-0.48,0.49,-0.02,-0.05,0.29,0.51
2014-11-07,0.37,0.33,0.25,0.17,-0.29,-0.59,0.02,0.33,0.02,-0.59
2014-11-10,-0.04,-0.25,-0.13,-0.17,0.0,0.26,-0.04,-0.06,0.13,0.3
2014-11-11,0.58,0.17,0.15,0.22,0.26,-0.25,-1.18,0.56,-0.25,-0.27
2014-11-12,0.34,0.11,-0.26,-0.36,-1.02,-0.04,0.28,0.99,0.0,-0.04
2014-11-13,0.07,-0.46,0.4,0.41,-0.42,0.05,-0.17,0.11,-0.04,0.06
2014-11-14,0.29,0.67,0.39,0.31,-0.42,-0.12,-0.61,0.26,-0.64,-0.13
2014-11-17,-0.52,0.14,-0.29,-0.36,0.06,0.37,0.23,-0.14,0.13,0.38
2014-11-18,-0.02,-0.11,0.6,0.59,-0.22,-0.17,-0.37,-0.02,-0.12,-0.16
2014-11-19,-0.93,-0.05,0.53,0.54,0.73,0.37,-0.66,-0.61,-0.29,0.37
2014-11-20,-0.03,0.29,-0.22,-0.19,0.02,-0.08,-0.32,0.22,0.38,-0.06
2014-11-21,0.76,0.81,-1.23,-1.23,-0.15,0.08,0.39,0.34,0.14,0.1
2014-11-24,-0.75,-0.45,0.76,0.73,0.51,0.05,-0.31,-0.28,-0.29,0.03
2014-11-25,-1.09,0.29,0.34,0.35,0.06,0.07,0.34,-0.67,0.26,0.05
2014-11-26,-0.03,-0.18,0.03,-0.01,0.31,-0.29,-0.08,0.63,-0.07,-0.3
2014-11-27,0.16,-0.62,-0.13,-0.14,-0.2,0.23,0.23,0.18,0.09,0.21
2014-11-28,-0.1,-0.43,0.24,0.25,-0.24,0.35,-0.43,0.04,-0.06,0.38
2014-12-01,-0.04,0.72,-0.14,-0.22,0.28,-0.29,0.05,0.42,-0.51,-0.27
2014-12-02,-0.04,-0.19,-0.28,-0.2,-0.1,0.59,-0.19,-0.29,0.11,0.58
2014-12-03,-0.33,0.62,-0.39,-0.41,0.56,0.25,-0.28,-0.41,0.17,0.23
2014-12-04,-0.37,-0.26,0.59,0.51,-0.21,-0.08,-0.13,0.15,-0.09,-0.11
2014-12-05,-0.1,0.22,-0.14,-0.13,0.05,0.71,-0.86,-0.25,-0.21,0.71
2014-12-08,-0.27,-0.47,0.18,0.18,0.46,-0.09,0.73,-0.78,0.14,-0.09
2014-12-09,-0.31,0.01,0.25,0.24,-0.22,-0.34,0.62,0.07,-0.02,-0.31
2014-12-10,-0.23,-0.93,-0.0,0.1,-0.23,-0.55,1.15,1.39,-0.13,-0.57
2014-12-11,-0.37,-0.15,0.06,-0.1,0.34,0.21,-0.54,0.26,0.07,0.23
2014-12-12,-0.24,-0.48,0.55,0.54,-0.06,0.07,-0.01,-0.43,0.01,0.06
2014-12-15,-0.27,-0.52,-0.11,-0.13,-0.42,0.2,1.04,-0.21,0.2,0.22
2014-12-16,-0.47,-0.15,0.1,0.11,0.25,-0.57,0.78,0.2,0.3,-0.55
2014-12-17,-0.32,0.91,-0.53,-0.53,-0.26,0.95,-1.14,-0.36,0.31,0.97
2014-12-18,0.44,0.47,-0.88,-0.59,0.58,-0.08,-0.24,0.73,-0.35,-0.07
2014-12-19,0.03,0.08,-0.2,-0.27,-0.03,0.3,-0.38,0.03,0.18,0.26
2014-12-22,0.04,-0.06,0.15,0.22,-0.11,0.13,-0.32,-0.12,-0.08,0.14
2014-12-23,-0.07,0.47,-0.12,-0.21,-0.18,0.29,-0.28,0.05,-0.24,0.3
2014-12-24,-0.06,-0.24,0.08,0.08,0.18,-0.18,0.11,0.13,-0.0,-0.1
2014-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-26,0.14,0.05,-0.38,-0.32,0.04,0.1,-0.15,0.47,-0.05,0.1
2014-12-29,0.19,-0.13,-0.2,-0.19,-0.28,0.11,-0.22,0.55,0.11,0.07
2014-12-30,0.37,-0.08,-0.24,-0.3,-0.0,-0.31,0.78,0.25,-0.13,-0.33
2014-12-31,-0.07,0.19,-0.31,-0.28,0.34,0.28,-0.15,-0.27,0.04,0.23
